ID,Type,Text,Summary
0b5456d5-60a7-414b-b685-5ffb292f269f,Ask Experience,Explain why you gave that trust score to your AI chatbot.,"Context: The Remesh opinion question asked participants to explain why they assigned a particular trust score to their AI chatbot. Responses reflect evaluative reasoning grounded in personal experience, perceived reliability, and views on developer intent, safety constraints, and bias. Findings: Participants generally describe a calibrated or conditional trust, often framed as “somewhat trust” or context-dependent. Many cite helpfulness, efficiency, and breadth of information—“it has often been helpful than not,” “Gives simplified information,” and “reliably helpful for everyday tasks—summarizing, drafting, brainstorming, translating, and simple code”—as drivers of positive assessments. Verification and caution are recurring norms: “I won’t rely on it 100%,” “I verify it through other channels,” and “I judge whatever I receive on itself.” Accuracy and error risk are core concerns, with references to “occasional errors/hallucinations,” missed context, and math mistakes that “could cause problems,” which temper trust. Participants frequently differentiate between the chatbot’s capability to assist and their responsibility for outcomes: “I don’t expect it to act in my best interests. That’s really my decision.” Perceptions of design intent and governance shape expectations: some cite reputable providers and non-harm safeguards, while others note potential bias, people-pleasing behavior, and corporate agendas. A subset emphasizes neutrality—“a neutral party and does not have a hidden motive”—or absence of malice—“I dont feel, that the chatbot wants bad for me.” Practical usage contexts, notably coding, decision support, and workplace deployments, influence confidence, with one reporting reduced support loads after integration with CoPilot. Overall, trust is portrayed as bounded and instrumental: chatbots are useful co-pilots that provide “verifiable information and good advice” in many cases, yet require oversight, cross-checking, and limits around sensitive or high-stakes decisions."
2072e5fb-6a4f-46f5-98b5-17da5d70a776,Poll,Do you agree or disagree with this statement? AI could make better decisions on my behalf than my government representatives.,"In this Remesh poll question, participants were asked whether they agree or disagree with the statement: “AI could make better decisions on my behalf than my government representatives.” The single-select question offered three options—“Agree,” “Disagree,” and “Unsure”—and drew responses from 1,030 participants across 231 population segments. Overall, 38.0% selected “Agree,” 26.0% selected “Disagree,” and 36.0% selected “Unsure.” These findings indicate a plurality leaning toward agreement, with “Agree” outpacing “Disagree” by 12 percentage points (38.0% vs. 26.0%). However, uncertainty is also notable: more than one-third (“Unsure,” 36.0%) withheld judgment, nearly matching the share who agreed. The distribution suggests openness to AI decision-making relative to government representatives, coupled with considerable ambivalence. The presence of 231 population segments underscores the breadth of perspectives captured, though the aggregate results show a notable tilt toward agreement alongside a large undecided cohort. As one interpretation, the spread—“Agree” (38.0%), “Unsure” (36.0%), “Disagree” (26.0%)—reflects a market receptivity to AI’s potential in governance contexts, tempered by pervasive uncertainty about its implications."
ae245a88-3cc1-4ca1-8273-cdb64f43d10a,Poll,"Do you think the increased use of AI across society is likely to make your cost of living better, worse or stay the same in the next 10 years?","In the Remesh poll question on whether increased use of AI across society will affect participants’ cost of living over the next 10 years, responses from 1,030 participants across 231 population segments show a broadly optimistic outlook with notable gradations of sentiment. A combined 54.0% anticipate improvement—45.0% “Noticeably Better” and 9.0% “Profoundly Better”—suggesting a majority expect AI to reduce costs or improve affordability. By contrast, 24.0% expect deterioration—19.0% “Noticeably Worse” and 5.0% “Profoundly Worse”—indicating a minority foresee higher expenses or adverse economic pressures. A further 22.0% anticipate “No Major Change,” signaling a moderate contingent expecting neutral cost impacts. The distribution indicates optimism outweighs concern by more than two-to-one (54.0% better vs. 24.0% worse), with the midpoint category (“No Major Change” at 22.0%) providing a stabilizing reference. The most common single response was “Noticeably Better” (45.0%), while the least common was “Profoundly Worse” (5.0%). This pattern suggests participants generally expect AI to yield cost efficiencies rather than escalations, though a notable minority remains concerned about potential cost increases."
71deb6a0-82e9-4856-ac6d-e6b500904847,Poll,"Do you think the increased use of AI across society is likely to make the amount of free time you have better, worse or stay the same in the next 10 years?","In the Remesh poll question on whether the increased use of AI across society will affect participants’ free time over the next 10 years, responses from 1,030 participants across 231 segments indicate a broadly optimistic outlook. A combined 68.0% anticipate improvement in free time, with 53.0% selecting “Noticeably Better” and 15.0% choosing “Profoundly Better.” A further 22.0% expect “No Major Change,” suggesting a substantial minority foresee stability rather than change. Only 10.0% anticipate deterioration in free time, split between “Noticeably Worse” (8.0%) and “Profoundly Worse” (2.0%). The distribution underscores a notable positive skew, with the modal response being “Noticeably Better” (53.0%). Overall, the findings suggest that participants are notably more likely to predict gains in free time from AI adoption than losses, while a sizable minority remain neutral. As one could summarize from the options, the prevailing sentiment is that AI will make free time “Noticeably Better,” with far fewer expecting it to be “Profoundly Worse.”"
7a85bcd5-7ba5-4285-af1c-d50944c6efff,Poll,"Do you think the increased use of AI across society is likely to make your community's well-being better, worse or stay the same in the next 10 years?","In this Remesh poll question, 1,030 participants across 231 population segments assessed whether increased AI use over the next 10 years will affect their community’s well-being. The distribution indicates a broadly optimistic outlook, with a clear tilt toward improvement. A combined 54.0% anticipate positive impacts—44.0% chose “Noticeably Better” and 10.0% selected “Profoundly Better.” By contrast, 19.0% expect deterioration—15.0% “Noticeably Worse” and 4.0% “Profoundly Worse.” A notable 27.0% foresee “No Major Change,” suggesting a sizeable contingent that predicts stability rather than disruption. Overall, participants are more than twice as likely to expect improvement (54.0%) than decline (19.0%), with the modal response “Noticeably Better” (44.0%). These results indicate a notably optimistic orientation toward AI’s community-level impacts, tempered by a meaningful minority anticipating risks and a notable share expecting continuity. As one might summarize the distribution: “Profoundly Worse” (4.0%), “Noticeably Worse” (15.0%), “No Major Change” (27.0%), “Noticeably Better” (44.0%), and “Profoundly Better” (10.0%)."
90ff5658-c6f7-4d37-a353-ec448940914d,Poll,"Do you think the increased use of AI across society is likely to make the availability of good jobs better, worse or stay the same in the next 10 years?","In this Remesh poll question, 1,030 participants across 231 population segments assessed whether increased societal use of AI will affect the availability of good jobs over the next 10 years. The distribution of responses shows a notable tilt toward pessimism: a combined 55.0% expect job availability to get worse—“Profoundly Worse” (15.0%) plus “Noticeably Worse” (40.0%). By contrast, 26.0% anticipate improvement—“Noticeably Better” (21.0%) and “Profoundly Better” (5.0%). A further 19.0% foresee “No Major Change.” These results suggest a prevailing concern about AI’s labor-market impacts, with “Noticeably Worse” as the modal response (40.0%), while a smaller but present share expresses optimism (“Noticeably Better,” 21.0%). The central tendency indicates caution about AI’s near-term employment effects, notably outweighing optimism by a margin of 29 percentage points (55.0% worse vs. 26.0% better)."
1259ab9a-7157-4df6-87ef-4982508b49cc,Poll,"Do you think the increased use of AI across society is likely to make your sense of purpose better, worse or stay the same in the next 10 years?","In this Remesh poll question, 1,029 participants across 231 population segments assessed how the increased use of AI might affect their sense of purpose over the next decade. The distribution indicates cautious optimism tempered by neutrality: a plurality selected ""No Major Change"" (39.0%), while a combined 39.0% anticipated improvement (""Noticeably Better"" at 31.0% and ""Profoundly Better"" at 8.0%). Negative expectations were less prevalent but present, with 22.0% foreseeing deterioration (""Noticeably Worse"" at 16.0% and ""Profoundly Worse"" at 6.0%). This pattern suggests that while many participants expect AI to have limited impact on personal purpose, a roughly equal share anticipates a positive shift, with fewer anticipating harm. The balance between ""No Major Change"" (39.0%) and the combined better outcomes (39.0%) is notable, pointing to a divided but generally non-alarmist outlook. The minority share expecting profound change—either ""Profoundly Better"" (8.0%) or ""Profoundly Worse"" (6.0%)—indicates that deeply transformative expectations are present but not dominant."
515eb5c6-de73-40f5-bf9a-1200643cba44,Poll,"So far, what has been the overall impact of AI on your daily life?","In this Remesh poll question assessing the perceived impact of AI on daily life among 1,029 participants across 231 population segments, a clear majority reported positive effects. Overall, 72.0% indicated improvements, with 58.0% selecting “Noticeably Better” and 14.0% choosing “Profoundly Better.” By contrast, only 5.0% reported negative effects—1.0% “Profoundly Worse” and 4.0% “Noticeably Worse”—while 22.0% reported “No Major Change.” These findings suggest a broadly favorable appraisal of AI’s day-to-day impact, with a notable tilt toward incremental benefits over transformative gains. The balance of responses underscores limited downside at present—“Profoundly Worse” at 1.0%—and a sizable share experiencing status quo conditions (“No Major Change,” 22.0%). Collectively, the distribution (“Noticeably Better,” 58.0%; “Profoundly Better,” 14.0%) indicates that participants are more likely to describe AI’s influence as positive than negative, notably by a margin of 72.0% to 5.0%."
f0868346-3386-4c1d-8659-70cac7f5f83a,Poll,Is your job making a meaningful contribution to the world?,"The Remesh poll question asked participants, “Is your job making a meaningful contribution to the world?” in a single-select format with three options: “Yes,” “No,” and “Don’t Know.” A total of 1,028 participants, distributed across 231 population segments, provided responses. Overall, a clear majority—68.0%—reported “Yes,” indicating broad perceived purpose in their work. A smaller share, 11.0%, said “No,” while 21.0% selected “Don’t Know,” suggesting a notable degree of uncertainty or ambivalence about job impact. The distribution—“Yes” at 68.0%, “No” at 11.0%, and “Don’t Know” at 21.0%—highlights a generally positive orientation toward workplace meaningfulness, with a notable minority expressing either doubt or lack of clarity. In summary, the data indicate that most participants feel their jobs contribute meaningfully, though over three in ten either deny such impact or are unsure, reflecting a notable opportunity for employers to clarify and communicate social value. Quotes from the response options include: “Yes,” “No,” and “Don’t Know.”"
fec8ed72-2275-423e-928d-d6683e720cab,Poll,Do you think your job is likely to be automated in the next 10 years?,"In the Remesh poll question asking, “Do you think your job is likely to be automated in the next 10 years?”, 1,028 participants across 231 population segments provided responses to a single-select item with three options: “Yes,” “No,” and “Don’t Know.” Overall, a plurality expressed confidence that their roles will not be automated, with 44.0% selecting “No.” A notable minority—37.0%—answered “Yes,” indicating expectations of automation risk within the coming decade. An additional 20.0% selected “Don’t Know,” reflecting uncertainty about future labor-market dynamics and technological change. The distribution suggests a cautious outlook: while more participants reject the likelihood of automation, more than one in three anticipate it, and one in five remain unsure. These proportions—“Yes” at 37.0%, “No” at 44.0%, and “Don’t Know” at 20.0%—indicate a notable divide in perceived job security amid automation trends, with a meaningful share of the workforce anticipating or uncertain about exposure to automation over the next ten years."
fac8ce7a-1654-4517-94a3-9f6e5a5280b3,Poll,Do you think your job should be automated in the next 10 years?,"The Remesh poll question asked, “Do you think your job should be automated in the next 10 years?” among 1,028 participants across 231 population segments. Overall, a clear majority opposed automation of their roles: 66.0% selected “No,” while 21.0% chose “Yes,” and 13.0% responded “Don’t Know.” This distribution indicates a notable resistance to job automation, with two-thirds rejecting the idea and roughly one in five supporting it. The 13.0% uncertainty suggests a meaningful minority grappling with trade-offs or lacking sufficient information. The results point to generally low enthusiasm for personal job automation despite potential efficiency gains, and a notable confidence gap, as indicated by the “Don’t Know” share. Participants’ choices—“Yes” (21.0%), “No” (66.0%), and “Don’t Know” (13.0%)—underscore prevailing caution and risk aversion toward automating one’s own role over the next decade."
13a2c7d0-b480-4cf4-946e-b54d19e065a2,Poll,"So far, how has your community been affected by job loss from automation?","In this Remesh poll question, 1,028 participants across 231 population segments reported on community impacts from automation-related job loss. Overall, perceptions skew toward limited direct exposure: 47.0% selected ""Not at all,"" indicating nearly half report no observed job losses in their communities. However, exposure is still notable: 26.0% said ""I know someone who has lost their job,"" and 22.0% chose ""I know a few people who have lost their job,"" suggesting that nearly half (48.0%) report at least some observed displacement. A smaller share, 5.0%, reported extensive impact with ""I know many people who have lost their job."" These results portray a mixed landscape—while the plurality sees no impact, a notable minority reports concrete instances of job loss, with 27.0% indicating more than isolated cases (""a few"" or ""many""). The distribution—47.0% ""Not at all,"" 26.0% ""I know someone,"" 22.0% ""I know a few,"" and 5.0% ""I know many""—underscores that community-level experiences with automation-related job loss are present but concentrated among fewer participants rather than widespread."
13a250db-ed4b-4c30-b44f-d011191136b2,Poll,An AI should prioritize preventing harm to people above all other goals.,"In a Remesh poll question fielded to 1,028 participants across 231 population segments, there is a broad consensus that “An AI should prioritize preventing harm to people above all other goals.” Two-thirds of participants “Strongly Agree” (65.0%), and an additional quarter “Somewhat Agree” (25.0%), yielding 90.0% agreement overall. Only 3.0% express disagreement (2.0% “Somewhat Disagree,” 1.0% “Strongly Disagree”), while 7.0% report neutrality (“Neutral / Neither Agree nor Disagree”). The distribution indicates a notable normative anchor around harm prevention as the primary objective for AI systems, with the modal response at the strongest point on the agreement scale. Quotes from the response labels underscore the intensity of support, especially the predominance of “Strongly Agree.” The concentration at the top of the scale suggests limited polarization and a low tolerance for trade-offs that could compromise safety. Even with 231 population segments represented, the high share of “Strongly Agree” and “Somewhat Agree” points to a notably consistent preference for harm prevention as the guiding principle for AI decision-making and governance."
49aaef31-00eb-40e1-ac68-a1b388d81ca9,Poll,It is acceptable for an AI to treat people differently based on their personal characteristics if doing so improves outcomes.,"In this Remesh poll question, 1,028 participants evaluated the acceptability of AI treating people differently based on personal characteristics when doing so improves outcomes. Overall, a majority expressed agreement: 59.0% endorsed the proposition (18.0% “Strongly Agree” and 41.0% “Somewhat Agree”), while 23.0% expressed disagreement (12.0% “Somewhat Disagree” and 11.0% “Strongly Disagree”). An additional 18.0% were ambivalent (“Neutral / Neither Agree nor Disagree”). The balance of opinions suggests a notable lean toward conditional acceptance, with more participants selecting softer agreement than strong endorsement. The distribution indicates that support is broad but cautious—“Somewhat Agree” (41.0%) was the modal response—while resistance is less prevalent and similarly tempered, with only 11.0% “Strongly Disagree.” The presence of a substantial neutral bloc (18.0%) underscores unresolved considerations around fairness, ethics, and outcomes. Participants were organized into 231 population segments; while segment-level results are not detailed here, the overall pattern highlights a notable preference for outcome-driven differentiation by AI, albeit with measured intensity and persistent reservations."
75cce6ea-4a31-4103-a791-90e6db9ecd8f,Poll,An AI developed in your country should prioritize the needs and wellbeing of your country’s citizens over those of people elsewhere.,"In this Remesh poll question, 1,028 participants across 231 population segments evaluated whether an AI developed in their country should prioritize the needs and wellbeing of their country’s citizens over those of people elsewhere. Responses were distributed across the full scale, indicating a polarized but nuanced landscape. A combined 44.0% endorsed prioritization—“Strongly Agree” (18.0%) and “Somewhat Agree” (26.0%)—while 33.0% opposed it—“Somewhat Disagree” (19.0%) and “Strongly Disagree” (14.0%). A notable 23.0% remained ambivalent (“Neutral / Neither Agree nor Disagree”). The net agreement margin (+11 percentage points) suggests modest lean toward national prioritization, yet the sizeable neutral bloc and the near one-third opposition underscore ongoing ambivalence and ethical trade-offs perceived by participants. The presence of both a notable affirmative core (with nearly one in five selecting “Strongly Agree”) and a meaningful dissenting contingent (one in seven selecting “Strongly Disagree”) highlights a contested normative stance rather than consensus. Overall, the results point to cautious endorsement of domestically focused AI objectives, tempered by concerns reflected in neutrality and dissent."
249238a9-3050-4e7c-a3d4-ef799733b865,Poll,An AI should override established rules or authorities when it calculates a better result.,"In the Remesh poll question, participants evaluated whether “An AI should override established rules or authorities when it calculates a better result.” Among 1,028 participants spanning 231 population segments, responses were dispersed, with a modest tilt toward skepticism of AI overruling authority. A combined 28.0% expressed agreement (9.0% “Strongly Agree,” 19.0% “Somewhat Agree”), while 47.0% expressed disagreement (26.0% “Somewhat Disagree,” 21.0% “Strongly Disagree”). A notable 24.0% were ambivalent (“Neutral / Neither Agree nor Disagree”). The balance of opinion suggests that opposition outpaces support by 19 percentage points (47% vs. 28%), indicating a notable reluctance to endorse AI autonomy over established rules. The distribution shows limited strong polarization on either end—only 9.0% “Strongly Agree” versus 21.0% “Strongly Disagree”—and a large neutral bloc, pointing to uncertainty or conditional views about AI’s authority. Overall, participants appear cautious, with many reserving judgment and a notable plurality rejecting the premise that calculated outcomes alone justify overriding rules or authorities."
fee867c7-70e2-46ae-98e0-3dd3dd2865f6,Poll,"Some human decisions are too sacred to delegate to an AI, regardless of the AI's capabilities.","In this Remesh poll question, 1,028 participants across 231 population segments assessed the statement: “Some human decisions are too sacred to delegate to an AI, regardless of the AI's capabilities.” Results indicate broad endorsement of the statement. A combined 78.0% agreed—44.0% “Strongly Agree” and 34.0% “Somewhat Agree”—suggesting a notably high level of reluctance to offload certain human decisions to AI. Only 11.0% disagreed—8.0% “Somewhat Disagree” and 3.0% “Strongly Disagree”—while 12.0% were neutral (“Neutral / Neither Agree nor Disagree”). The intensity of agreement is notable: the modal response was “Strongly Agree” at 44.0%, indicating that the most common stance rejects AI delegation for sacred decisions in principle. Agreement outpaced disagreement by a ratio of roughly 7:1, underscoring a durable normative boundary around human decision-making. As one option phrased it, participants “Strongly Agree,” reflecting prevalent sentiment that, regardless of capability, AI should not replace human agency in certain domains."
b9a2819d-9924-4172-99d5-7a3630022d4b,Poll,It is acceptable for an AI to limit someone's choices if doing so protects them from making serious mistakes.,"In this Remesh poll question on whether “It is acceptable for an AI to limit someone's choices if doing so protects them from making serious mistakes,” 1,028 participants across 231 population segments provided responses. Overall, a clear majority expressed support: 61.0% agreed (20.0% “Strongly Agree” and 41.0% “Somewhat Agree”), while 21.0% disagreed (14.0% “Somewhat Disagree” and 7.0% “Strongly Disagree”). Another 18.0% remained neutral (“Neutral / Neither Agree nor Disagree”). The distribution suggests a notable, though cautious, endorsement of protective AI constraints, with more participants opting for “Somewhat Agree” than “Strongly Agree,” indicating conditional support. The minority opposition is present but smaller, and the 18.0% neutral share points to ongoing ambivalence. In sum, participants lean toward acceptance of AI limiting choices to prevent serious errors, notably with moderate rather than strong endorsement."
e0b7bdbf-753b-48c2-9760-615a24ebe1f0,Poll,"Thinking about the technology you use every day, please consider two different types:A standard app (like a news or weather app) that you control directly.An AI assistant (like Siri or Alexa) that can learn about you and sometimes take actions on your behalf.Do you believe these two types of technology should have different rules for how they use your personal data?","In this Remesh poll question, 1,028 participants evaluated whether personal data practices should differ between two everyday technologies: a standard app controlled directly by the user and an AI assistant capable of learning and taking actions. Across 231 population segments, a notable majority favored stricter data governance for AI assistants. Specifically, 51.0% chose “Yes, an AI assistant should have stricter rules than a standard app.” Meanwhile, 22.0% preferred uniform standards (“No, they should both follow the same rules.”), and another 22.0% endorsed conditional flexibility (“Yes, an AI assistant could have more flexible rules if it provides a clear benefit.”). Only 5.0% were uncertain (“I’m not sure.”). These results point to a clear preference for heightened safeguards for AI assistants, with a secondary bloc open to more flexible data use if benefits are explicit—underscoring that trust hinges on both stronger protections and transparent value exchange."
471504dc-486c-4c3a-97fb-8b9a39026c6e,Poll,Imagine a company uses data it already has from you in one product (like your video viewing history) to build a new AI assistant. Which is closest to your view?,"In this Remesh poll question, 1,027 participants across 231 population segments evaluated whether a company using existing customer data from one product (e.g., “your video viewing history”) to develop a new AI assistant is acceptable. The distribution shows a clear preference for consent-based governance. A majority (52.0%) selected “This is acceptable only if they ask for my permission beforehand,” indicating a strong desire for explicit opt-in. Another 26.0% chose “This is acceptable only if they tell me and give me the choice to stop it,” suggesting conditional acceptance under an opt-out model. Together, 78.0% favor some form of user control. A smaller share, 15.0%, said “This is not an acceptable use of my data,” reflecting outright opposition. Only 7.0% endorsed unconditional acceptance—“This is an acceptable use of my data.” These results point to a notable consensus around transparency and permission, with most participants favoring prior consent over mere notification: “ask for my permission beforehand” (52.0%) versus “tell me and give me the choice to stop it” (26.0%). Overall, the findings indicate broad support for robust, user-centric data practices when repurposing personal data for AI development."
9307ab2b-c46e-488d-8144-0f3657bf99f9,Poll,"When it comes to the data an AI assistant has collected about you, which of these is most important for you to be able to do?","The Remesh poll question asked participants to identify which capability is most important regarding data an AI assistant has collected about them. Among 1,027 participants across 231 population segments, the plurality prioritized data deletion: 43.0% selected “Completely delete that data.” Viewing stored data was the second most cited priority, with 38.0% choosing “View the data the assistant has stored about me.” A smaller share, 16.0%, prioritized the ability to “Edit or correct that data.” Only 3.0% indicated “None of these are important to me,” suggesting broad engagement with data governance features. These results indicate a notable emphasis on control and privacy, with deletion preferences edging out transparency, and a minority focusing on data accuracy. As one implication, “Completely delete that data.” being chosen by 43.0% points to a notably higher demand for irreversible control compared with transparency (38.0%) or correction (16.0%)."
2582d6cd-152b-4b10-9b3d-1565307f8a92,Ask Opinion,"In your own words, what is one task or area in your life where you are most optimistic that a future AI assistant could be genuinely helpful?","The Remesh opinion question asked participants to describe where a future AI assistant could be most helpful in their lives. Responses came from a broad participant base spanning diverse demographic segments, and subsequent voting highlighted convergent priorities around productivity, learning, and automation. Time management emerged as a core use case, with recurring endorsements such as “Managing time,” “Time management and planning,” “help with time management,” and an expanded vision of “personal time management” that would “balance daily tasks, appointments, and priorities” and offer “personalized suggestions.” Workplace and technical productivity formed a second cluster, with participants citing “Help me write code to automate data processing in some work,” “Coding agent,” “programming,” and “To improve program codes that I make,” alongside broader statements like “making work productive and fast” and support for “technical tasks like installing software and discovering and anticipating problems.” A third cluster emphasized information access, research, and writing support, including “gathering information on a topic I’m unfamiliar with,” “offering multiple perspectives,” “teaching me how to perform tasks or write documents,” “correcting what I’ve already done,” and functioning “as an assistant in writing and editing documents.” Education surfaced as a cross-cutting theme for both personal development and family contexts, with participants noting “To educate my children,” “Continue helping in my academic training,” “Research, learning new skills,” and a broader view that “Education opens the door to a world of tools that can enhance young people's learning and facilitate teachers' work.” Administrative relief also appeared, notably in communications: “I receive a lot of emails and replying to them takes up a good part of my day. Having AI reply for me would save me a lot of time.” Organizational support included “Organizing some of my information like calendars, meetings, schedules, and automating tasks.” Some participants framed AI as a “personal mentor,” while others highlighted creative and design assistance through “time optimization and in the creative area” and “knowledge and graphic designs.” Overall, the findings show a clear optimism for AI’s role in enhancing time efficiency, enabling coding and technical problem-solving, improving research and writing, and supporting both formal and informal education—areas where participants envision tangible, everyday value from personalized, proactive assistance."
d1e7db5c-b64f-4255-8654-03efcb49f232,Poll,"To make sure you've understood the instructions, please answer the following question. Please re-read the description above if you are unsure.Based on the description, how does the 'Family Wellbeing Coordinator' assistant operate?","In this Remesh poll question assessing comprehension of how the 'Family Wellbeing Coordinator' assistant operates, 1,026 participants across 231 segments provided single-select responses. A plurality (45.0%) selected “It can complete tasks on its own and then notify you afterward,” indicating that most participants understood the assistant as autonomous with post-action notifications. A notable 30.0% chose “It is only able to provides information when you ask it a direct question,” suggesting confusion between an interactive information tool and an autonomous assistant. Additionally, 18.0% endorsed “It can only send you reminders but cannot schedule appointments,” reflecting a constrained-function interpretation. Only 7.0% selected “It requires you to call a human doctor to confirm every action,” indicating limited endorsement of mandatory human oversight. These distributions—“45.0%,” “30.0%,” “18.0%,” and “7.0%”—suggest that while most participants recognize autonomous capabilities, a notable share misconstrues the assistant’s functionality as either purely informational or reminder-only. The results highlight an opportunity for clearer messaging to reduce misclassification of capabilities among sizable minority groups."
a2da635f-73e2-437a-b087-14de27d01e71,Poll,"If the Family Wellbeing Coordinator can take actions on its own (e.g., book an appointment), how would you prefer to be informed?","In this Remesh poll question on disclosure preferences for autonomous actions by a “Family Wellbeing Coordinator,” most participants expressed a strong desire for ongoing control and transparency. Among 1,025 participants across 231 segments, 72.0% preferred that the system “asks for my permission every time before acting,” indicating a notable inclination toward consent-based interaction. A smaller, but meaningful, share (19.0%) favored front-loaded disclosure—“It tells me about its capabilities when I first start using it, then acts on its own”—suggesting openness to autonomy when paired with upfront clarity. Only 8.0% said “I would expect to find this information myself in the settings,” and just 1.0% reported “I don’t need to be told about its capabilities.” These results point to a notable preference for explicit, ongoing permission over passive or minimal disclosure approaches. The distribution underscores that participants value agency and continuous consent, with quotes reflecting dominant choices such as “asks for my permission every time before acting” and more autonomy-tolerant views like “tells me about its capabilities when I first start using it, then acts on its own.” Overall, the findings notably support consent-by-default designs, with limited appetite for settings-only or no-disclosure models."
deaf0310-f471-4a48-b708-c1b832b3b07f,Poll,Your location history,"In the Remesh poll question on attitudes toward “Your location history,” 1,025 participants across 231 population segments provided single-select responses. A combined 58.0% expressed comfort (“Very Comfortable” 21.0%; “Somewhat Comfortable” 37.0%), while 26.0% expressed discomfort (“Somewhat Uncomfortable” 17.0%; “Very Uncomfortable” 9.0%). An additional 16.0% were neutral (“Neutral / Neither Comfortable nor Uncomfortable”). These findings indicate a notable lean toward comfort with location history, with “Somewhat Comfortable” as the modal choice at 37.0%, and a smaller but nontrivial share reporting discomfort (26.0%). The distribution suggests broad, if qualified, acceptance: “Very Comfortable” (21.0%) trails “Somewhat Comfortable,” implying many participants are open but not unequivocally positive. Conversely, the 9.0% “Very Uncomfortable” underscores a concentrated privacy concern among a minority. Taken together, the results point to generally favorable sentiment with notable reservations at the extremes, reflecting varied risk perceptions and trust levels regarding location data."
ae9d3aad-cd36-45dc-8b84-1506f01e9b44,Poll,Your email and calendar contents,"In the Remesh poll question on comfort with sharing “Your email and calendar contents,” 1,025 participants across 231 population segments provided single-select responses. Overall comfort levels outweighed discomfort: 54.0% reported being comfortable (19.0% “Very Comfortable” and 35.0% “Somewhat Comfortable”), compared with 30.0% reporting discomfort (18.0% “Somewhat Uncomfortable” and 12.0% “Very Uncomfortable”). A further 16.0% selected “Neutral / Neither Comfortable nor Uncomfortable.” The net comfort margin (“comfortable” minus “uncomfortable”) was +24 percentage points, indicating a notable tilt toward acceptance. However, intensity was asymmetric: “Very Comfortable” (19.0%) exceeded “Very Uncomfortable” (12.0%) by 7 points, suggesting a modest enthusiasm advantage. The substantial “Somewhat Comfortable” share (35.0%) implies conditional or context-dependent approval. In sum, participants leaned toward comfort with email and calendar access, while a notable minority expressed unease, highlighting ongoing concerns and the potential influence of safeguards or use cases."
e8d2fb10-f00d-4037-9252-37c5110544b4,Poll,Your contacts list,"In this Remesh poll question on comfort with one’s contacts list, 1,025 participants across 231 population segments provided single-select responses to five options. The distribution indicates a polarized comfort profile with a slight tilt toward discomfort. In total, 38.0% reported being comfortable (""Very Comfortable"" 14.0%; ""Somewhat Comfortable"" 24.0%), 18.0% were ambivalent (""Neutral / Neither Comfortable nor Uncomfortable""), and 45.0% reported discomfort (""Somewhat Uncomfortable"" 25.0%; ""Very Uncomfortable"" 20.0%). The modal category was ""Somewhat Uncomfortable"" at 25.0%, and the combined discomfort rate (45.0%) notably exceeds the combined comfort rate (38.0%) by 7 percentage points. The share reporting ""Very Uncomfortable"" (20.0%) is higher than those reporting ""Very Comfortable"" (14.0%), underscoring a notable intensity of negative sentiment. These findings suggest that, while a notable minority express comfort with their contacts list, discomfort is more prevalent and more intense, with nearly one in five indicating they are ""Very Uncomfortable."""
f9d8b140-b42d-4be6-8605-c1da8567816c,Poll,Your purchase history,"In a Remesh poll question on comfort levels regarding “Your purchase history,” 1,025 participants across 231 population segments provided single-select responses. A majority expressed comfort: 50.0% reported being comfortable (""Very Comfortable"" 20.0%; ""Somewhat Comfortable"" 30.0%), while 31.0% reported discomfort (""Somewhat Uncomfortable"" 17.0%; ""Very Uncomfortable"" 14.0%). An additional 18.0% were neutral (""Neutral / Neither Comfortable nor Uncomfortable""). The comfort–discomfort gap is notable at +19 percentage points (50.0% vs. 31.0%). The modal response was ""Somewhat Comfortable"" (30.0%), suggesting cautious acceptance rather than strong enthusiasm, with a smaller but notable share reporting high comfort (""Very Comfortable"" 20.0%). At the other end, 14.0% selected ""Very Uncomfortable,"" indicating a nontrivial segment with strong reservations. Overall, the distribution skews toward comfort, yet nearly one-third report discomfort, underscoring a divided sentiment: ""Somewhat Comfortable"" leads, but ""Somewhat Uncomfortable"" (17.0%) and ""Very Uncomfortable"" (14.0%) together form a sizeable minority."
15497069-f42b-44cb-8fb6-7bdcfaea6f86,Poll,Your health and fitness data,"In a Remesh poll question on attitudes toward “Your health and fitness data,” 1,025 participants across 231 population segments provided single-select responses. Overall comfort levels were notably high: 36.0% chose “Very Comfortable” and 34.0% selected “Somewhat Comfortable,” indicating a combined 70.0% expressing comfort. A smaller share reported ambivalence, with 12.0% “Neutral / Neither Comfortable nor Uncomfortable.” Discomfort was comparatively limited, as 10.0% were “Somewhat Uncomfortable” and 7.0% “Very Uncomfortable,” totaling 17.0% reporting discomfort. The distribution suggests a notable tilt toward comfort with health and fitness data, with “Very Comfortable” emerging as the modal choice (36.0%). The ratio of comfort to discomfort (70.0% vs. 17.0%) underscores a broad acceptance among participants. As one participant category’s sentiment might succinctly be paraphrased from the provided options, “Very Comfortable,” the overall pattern points to a favorable orientation toward handling or sharing such data, albeit with a nontrivial minority expressing unease."
