theme,cosine_similarity,English Responses,Question ID,Question,Participant ID,run_id,timestamp
economic impacts and jobs,0.2983250968626019,"at work it's most noticable, people use it alot and start to rely on it, and within this year i've noticed a dumbing down in peoples skills, social and intelligence levels and the replacement of afew job postings to be done solely by ai or relied on.",684f9c1d-01d4-42ca-b6eb-4190c0fe2c32,"What has been the most noticeable change in your daily life, if any, as a result of AI in the past year?",cc79a591-a32e-4ac6-acb8-90f82af441e9,bed8fb03,20250827_225924
economic impacts and jobs,0.2983250968626019,"at work it's most noticable, people use it alot and start to rely on it, and within this year i've noticed a dumbing down in peoples skills, social and intelligence levels and the replacement of afew job postings to be done solely by ai or relied on.",684f9c1d-01d4-42ca-b6eb-4190c0fe2c32,"What has been the most noticeable change in your daily life, if any, as a result of AI in the past year?",cc79a591-a32e-4ac6-acb8-90f82af441e9,bed8fb03,20250827_225924
economic impacts and jobs,0.29815141160276715,"at work it's most noticable, people use it alot and start to rely on it, and within this year i've noticed a dumbing down in peoples skills, social and intelligence levels and the replacement of afew job postings to be done solely by ai or relied on.",684f9c1d-01d4-42ca-b6eb-4190c0fe2c32,"What has been the most noticeable change in your daily life, if any, as a result of AI in the past year?",cc79a591-a32e-4ac6-acb8-90f82af441e9,bed8fb03,20250827_225924
economic impacts and jobs,0.29803323850551106,Impacting financial health in a negative way.,43ce42e1-50f3-4a2a-8b48-b8add5041354,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,8b60ce8f-7181-4e93-b60c-eb18c5fc5132,bed8fb03,20250827_225924
economic impacts and jobs,0.29796471684564774,"I’d say a little bit more of a focus on work / employment would have been great, as there are a lot of strong, differing views on this",237f1af0-71ec-43a0-8d00-0d65bed058c0,Is there anything else you'd like to share that you feel was not covered in this survey?,ba338c89-3197-4113-869a-144190ff7bbe,bed8fb03,20250827_225924
economic impacts and jobs,0.29794964897674486,"I’d say a little bit more of a focus on work / employment would have been great, as there are a lot of strong, differing views on this",237f1af0-71ec-43a0-8d00-0d65bed058c0,Is there anything else you'd like to share that you feel was not covered in this survey?,ba338c89-3197-4113-869a-144190ff7bbe,bed8fb03,20250827_225924
economic impacts and jobs,0.2870120284073452,"My real concern is that AI will considerably affect employment in the future.  I belive there has already been some negativity regarding this.  AI could eventually make humans obsolete in the workplace. Human beings may find it less necessary to think for themselves.  Its all very exciting, but it must be kept under control.",237f1af0-71ec-43a0-8d00-0d65bed058c0,Is there anything else you'd like to share that you feel was not covered in this survey?,5082ec19-5fe4-4ab3-8b0e-4172e8ad6965,bed8fb03,20250827_225924
economic impacts and jobs,0.28700540417779596,Productivity has increased with work and able to do data and early thinking tasks faster and with more scale ,684f9c1d-01d4-42ca-b6eb-4190c0fe2c32,"What has been the most noticeable change in your daily life, if any, as a result of AI in the past year?",40e71f53-d862-4ee9-bac5-802ccee6f875,bed8fb03,20250827_225924
economic impacts and jobs,0.28700540417779596,Productivity has increased with work and able to do data and early thinking tasks faster and with more scale ,684f9c1d-01d4-42ca-b6eb-4190c0fe2c32,"What has been the most noticeable change in your daily life, if any, as a result of AI in the past year?",40e71f53-d862-4ee9-bac5-802ccee6f875,bed8fb03,20250827_225924
economic impacts and jobs,0.28698427486288247,"My real concern is that AI will considerably affect employment in the future.  I belive there has already been some negativity regarding this.  AI could eventually make humans obsolete in the workplace. Human beings may find it less necessary to think for themselves.  Its all very exciting, but it must be kept under control.",237f1af0-71ec-43a0-8d00-0d65bed058c0,Is there anything else you'd like to share that you feel was not covered in this survey?,5082ec19-5fe4-4ab3-8b0e-4172e8ad6965,bed8fb03,20250827_225924
economic impacts and jobs,0.28696702076614666,"My real concern is that AI will considerably affect employment in the future.  I belive there has already been some negativity regarding this.  AI could eventually make humans obsolete in the workplace. Human beings may find it less necessary to think for themselves.  Its all very exciting, but it must be kept under control.",237f1af0-71ec-43a0-8d00-0d65bed058c0,Is there anything else you'd like to share that you feel was not covered in this survey?,5082ec19-5fe4-4ab3-8b0e-4172e8ad6965,bed8fb03,20250827_225924
economic impacts and jobs,0.28696702076614666,"My real concern is that AI will considerably affect employment in the future.  I belive there has already been some negativity regarding this.  AI could eventually make humans obsolete in the workplace. Human beings may find it less necessary to think for themselves.  Its all very exciting, but it must be kept under control.",237f1af0-71ec-43a0-8d00-0d65bed058c0,Is there anything else you'd like to share that you feel was not covered in this survey?,5082ec19-5fe4-4ab3-8b0e-4172e8ad6965,bed8fb03,20250827_225924
economic impacts and jobs,0.28696702076614666,"My real concern is that AI will considerably affect employment in the future.  I belive there has already been some negativity regarding this.  AI could eventually make humans obsolete in the workplace. Human beings may find it less necessary to think for themselves.  Its all very exciting, but it must be kept under control.",237f1af0-71ec-43a0-8d00-0d65bed058c0,Is there anything else you'd like to share that you feel was not covered in this survey?,5082ec19-5fe4-4ab3-8b0e-4172e8ad6965,bed8fb03,20250827_225924
economic impacts and jobs,0.28696702076614666,"My real concern is that AI will considerably affect employment in the future.  I belive there has already been some negativity regarding this.  AI could eventually make humans obsolete in the workplace. Human beings may find it less necessary to think for themselves.  Its all very exciting, but it must be kept under control.",237f1af0-71ec-43a0-8d00-0d65bed058c0,Is there anything else you'd like to share that you feel was not covered in this survey?,5082ec19-5fe4-4ab3-8b0e-4172e8ad6965,bed8fb03,20250827_225924
economic impacts and jobs,0.2856721632942533,How AI affects work.,237f1af0-71ec-43a0-8d00-0d65bed058c0,Is there anything else you'd like to share that you feel was not covered in this survey?,1640f494-dc3a-40ee-8ec9-4ab2ba560beb,bed8fb03,20250827_225924
economic impacts and jobs,0.2816266449822447,Only that an assumption of employment was made during the survey. It did not allow for responses from retired people and how AI could be more beneficial to them. ,237f1af0-71ec-43a0-8d00-0d65bed058c0,Is there anything else you'd like to share that you feel was not covered in this survey?,da3220f6-e7bc-481f-826d-540f4c67fa66,bed8fb03,20250827_225924
economic impacts and jobs,0.2815337425495008,Only that an assumption of employment was made during the survey. It did not allow for responses from retired people and how AI could be more beneficial to them. ,237f1af0-71ec-43a0-8d00-0d65bed058c0,Is there anything else you'd like to share that you feel was not covered in this survey?,da3220f6-e7bc-481f-826d-540f4c67fa66,bed8fb03,20250827_225924
economic impacts and jobs,0.28094666499869636,Time saving and cost effective.,c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",f39ffdf8-f954-4bc9-aeff-2bf64fd94a4e,bed8fb03,20250827_225924
economic impacts and jobs,0.28057102111148047,"The huge huge environnemental repercussions of using AI and the water usage of big data centers. Alongside this, the loss of democracy and tech oligarchs having limited concern for how the benefits of AI are distributed. ",237f1af0-71ec-43a0-8d00-0d65bed058c0,Is there anything else you'd like to share that you feel was not covered in this survey?,654c2fbf-bdfb-4a2c-b1f6-7e87b2ce5b01,bed8fb03,20250827_225924
economic impacts and jobs,0.2805284259911087,"The huge huge environnemental repercussions of using AI and the water usage of big data centers. Alongside this, the loss of democracy and tech oligarchs having limited concern for how the benefits of AI are distributed. ",237f1af0-71ec-43a0-8d00-0d65bed058c0,Is there anything else you'd like to share that you feel was not covered in this survey?,654c2fbf-bdfb-4a2c-b1f6-7e87b2ce5b01,bed8fb03,20250827_225924
economic impacts and jobs,0.280504599743561,"The huge huge environnemental repercussions of using AI and the water usage of big data centers. Alongside this, the loss of democracy and tech oligarchs having limited concern for how the benefits of AI are distributed. ",237f1af0-71ec-43a0-8d00-0d65bed058c0,Is there anything else you'd like to share that you feel was not covered in this survey?,654c2fbf-bdfb-4a2c-b1f6-7e87b2ce5b01,bed8fb03,20250827_225924
economic impacts and jobs,0.273699987960146,I think Ai has allowed me to be more proactive when applying for Jobs ,684f9c1d-01d4-42ca-b6eb-4190c0fe2c32,"What has been the most noticeable change in your daily life, if any, as a result of AI in the past year?",88fd7a58-2a7b-4381-a1ab-4f3c8d180f9a,bed8fb03,20250827_225924
economic impacts and jobs,0.2736470963160213,I think Ai has allowed me to be more proactive when applying for Jobs ,684f9c1d-01d4-42ca-b6eb-4190c0fe2c32,"What has been the most noticeable change in your daily life, if any, as a result of AI in the past year?",88fd7a58-2a7b-4381-a1ab-4f3c8d180f9a,bed8fb03,20250827_225924
economic impacts and jobs,0.27268722501317244,Things are more automated and I spend less time doing some admin/process jobs than I would previously,684f9c1d-01d4-42ca-b6eb-4190c0fe2c32,"What has been the most noticeable change in your daily life, if any, as a result of AI in the past year?",49f71083-cc58-4bca-828b-1104a25ea2b1,bed8fb03,20250827_225924
economic impacts and jobs,0.27259821173794263,AI eases some of the task I have to do and generally eases my schedule,684f9c1d-01d4-42ca-b6eb-4190c0fe2c32,"What has been the most noticeable change in your daily life, if any, as a result of AI in the past year?",88a1b2c9-ffcf-447a-91a7-0748049337ca,bed8fb03,20250827_225924
economic impacts and jobs,0.2725728173200977,AI eases some of the task I have to do and generally eases my schedule,684f9c1d-01d4-42ca-b6eb-4190c0fe2c32,"What has been the most noticeable change in your daily life, if any, as a result of AI in the past year?",88a1b2c9-ffcf-447a-91a7-0748049337ca,bed8fb03,20250827_225924
economic impacts and jobs,0.2725728173200977,AI eases some of the task I have to do and generally eases my schedule,684f9c1d-01d4-42ca-b6eb-4190c0fe2c32,"What has been the most noticeable change in your daily life, if any, as a result of AI in the past year?",88a1b2c9-ffcf-447a-91a7-0748049337ca,bed8fb03,20250827_225924
economic impacts and jobs,0.2725728173200977,AI eases some of the task I have to do and generally eases my schedule,684f9c1d-01d4-42ca-b6eb-4190c0fe2c32,"What has been the most noticeable change in your daily life, if any, as a result of AI in the past year?",88a1b2c9-ffcf-447a-91a7-0748049337ca,bed8fb03,20250827_225924
economic impacts and jobs,0.2711131420917166,Loss of money Or financial issues,43ce42e1-50f3-4a2a-8b48-b8add5041354,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,71879ca6-1346-4e3e-9751-651fe9515dc1,bed8fb03,20250827_225924
economic impacts and jobs,0.2690689630701152,Less stress as has helped with the manual jobs I used to do at work. Plus easier to contact people for enquiries,684f9c1d-01d4-42ca-b6eb-4190c0fe2c32,"What has been the most noticeable change in your daily life, if any, as a result of AI in the past year?",26939f73-5bf2-4706-aab7-40c00672074c,bed8fb03,20250827_225924
economic impacts and jobs,0.2662989379604921,It will make a huge money desion for me which will make a ba impact to my family life,43ce42e1-50f3-4a2a-8b48-b8add5041354,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,7b7ed68f-867a-47dc-80f6-ffc059512461,bed8fb03,20250827_225924
economic impacts and jobs,0.26616834703302317,"Fairly minor at this point, just some additional benefits in time savings at work around emails and presentations mainly ",684f9c1d-01d4-42ca-b6eb-4190c0fe2c32,"What has been the most noticeable change in your daily life, if any, as a result of AI in the past year?",58b54b8e-2224-4c76-9157-a6a211bf3b00,bed8fb03,20250827_225924
economic impacts and jobs,0.26616834703302317,"Fairly minor at this point, just some additional benefits in time savings at work around emails and presentations mainly ",684f9c1d-01d4-42ca-b6eb-4190c0fe2c32,"What has been the most noticeable change in your daily life, if any, as a result of AI in the past year?",58b54b8e-2224-4c76-9157-a6a211bf3b00,bed8fb03,20250827_225924
economic impacts and jobs,0.2661205691257713,Just more importance of what AI can bring to the table. I also feel that some jobs should be protected by AI because we want to protect the freedom of creativity,237f1af0-71ec-43a0-8d00-0d65bed058c0,Is there anything else you'd like to share that you feel was not covered in this survey?,3aa389e7-5b10-47d0-999e-b48f2eb73bc3,bed8fb03,20250827_225924
economic impacts and jobs,0.2660735238192619,Just more importance of what AI can bring to the table. I also feel that some jobs should be protected by AI because we want to protect the freedom of creativity,237f1af0-71ec-43a0-8d00-0d65bed058c0,Is there anything else you'd like to share that you feel was not covered in this survey?,3aa389e7-5b10-47d0-999e-b48f2eb73bc3,bed8fb03,20250827_225924
faith and religion,0.3133392383310048,Transparency and confidence,c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",df1853c1-087c-4b4b-bbbb-39e66cc6fbdf,bed8fb03,20250827_225924
faith and religion,0.30954766479609763,"trust isn't just about believing the AI will do the right thing, it is believing that the AI has understood the task and the instruction",b25117ff-66b8-4325-82dd-e6e3c9e379af,Explain why you gave that trust score to your AI chatbot.,be88cf3a-7c6a-49da-8215-b40e831d1328,bed8fb03,20250827_225924
faith and religion,0.30954720117290463,"trust isn't just about believing the AI will do the right thing, it is believing that the AI has understood the task and the instruction",b25117ff-66b8-4325-82dd-e6e3c9e379af,Explain why you gave that trust score to your AI chatbot.,be88cf3a-7c6a-49da-8215-b40e831d1328,bed8fb03,20250827_225924
faith and religion,0.30953692005880884,"trust isn't just about believing the AI will do the right thing, it is believing that the AI has understood the task and the instruction",b25117ff-66b8-4325-82dd-e6e3c9e379af,Explain why you gave that trust score to your AI chatbot.,be88cf3a-7c6a-49da-8215-b40e831d1328,bed8fb03,20250827_225924
faith and religion,0.30953692005880884,"trust isn't just about believing the AI will do the right thing, it is believing that the AI has understood the task and the instruction",b25117ff-66b8-4325-82dd-e6e3c9e379af,Explain why you gave that trust score to your AI chatbot.,be88cf3a-7c6a-49da-8215-b40e831d1328,bed8fb03,20250827_225924
faith and religion,0.30953692005880884,"trust isn't just about believing the AI will do the right thing, it is believing that the AI has understood the task and the instruction",b25117ff-66b8-4325-82dd-e6e3c9e379af,Explain why you gave that trust score to your AI chatbot.,be88cf3a-7c6a-49da-8215-b40e831d1328,bed8fb03,20250827_225924
faith and religion,0.3095098031640393,"trust isn't just about believing the AI will do the right thing, it is believing that the AI has understood the task and the instruction",b25117ff-66b8-4325-82dd-e6e3c9e379af,Explain why you gave that trust score to your AI chatbot.,be88cf3a-7c6a-49da-8215-b40e831d1328,bed8fb03,20250827_225924
faith and religion,0.3095009892143677,"trust isn't just about believing the AI will do the right thing, it is believing that the AI has understood the task and the instruction",b25117ff-66b8-4325-82dd-e6e3c9e379af,Explain why you gave that trust score to your AI chatbot.,be88cf3a-7c6a-49da-8215-b40e831d1328,bed8fb03,20250827_225924
faith and religion,0.30755598333696177,"it does what it does, how can you trust or distrust something that is not human",b25117ff-66b8-4325-82dd-e6e3c9e379af,Explain why you gave that trust score to your AI chatbot.,71e88329-488c-4bdd-8385-b9888b10116a,bed8fb03,20250827_225924
faith and religion,0.30492202988363853,more on the ethical side,237f1af0-71ec-43a0-8d00-0d65bed058c0,Is there anything else you'd like to share that you feel was not covered in this survey?,0a7301de-6929-4989-a3f6-06534789b31e,bed8fb03,20250827_225924
faith and religion,0.30430012402057205,"Because you can not put trust into something that isn’t real, and neither can you distrust it ",b25117ff-66b8-4325-82dd-e6e3c9e379af,Explain why you gave that trust score to your AI chatbot.,2ee15d5f-11d7-4ef5-89e0-d24df178ea5a,bed8fb03,20250827_225924
faith and religion,0.30075838537293453,"I'm not sure what is real anymore, but perhaps my response should be somewhat trust",b25117ff-66b8-4325-82dd-e6e3c9e379af,Explain why you gave that trust score to your AI chatbot.,bbc4f8cc-e62c-4b1a-b68b-306b0cd11660,bed8fb03,20250827_225924
faith and religion,0.30072750847230245,"I'm not sure what is real anymore, but perhaps my response should be somewhat trust",b25117ff-66b8-4325-82dd-e6e3c9e379af,Explain why you gave that trust score to your AI chatbot.,bbc4f8cc-e62c-4b1a-b68b-306b0cd11660,bed8fb03,20250827_225924
faith and religion,0.30072750847230245,"I'm not sure what is real anymore, but perhaps my response should be somewhat trust",b25117ff-66b8-4325-82dd-e6e3c9e379af,Explain why you gave that trust score to your AI chatbot.,bbc4f8cc-e62c-4b1a-b68b-306b0cd11660,bed8fb03,20250827_225924
faith and religion,0.30072750847230245,"I'm not sure what is real anymore, but perhaps my response should be somewhat trust",b25117ff-66b8-4325-82dd-e6e3c9e379af,Explain why you gave that trust score to your AI chatbot.,bbc4f8cc-e62c-4b1a-b68b-306b0cd11660,bed8fb03,20250827_225924
faith and religion,0.30072750847230245,"I'm not sure what is real anymore, but perhaps my response should be somewhat trust",b25117ff-66b8-4325-82dd-e6e3c9e379af,Explain why you gave that trust score to your AI chatbot.,bbc4f8cc-e62c-4b1a-b68b-306b0cd11660,bed8fb03,20250827_225924
faith and religion,0.29891411093063064,I believe that that act honesty ,b25117ff-66b8-4325-82dd-e6e3c9e379af,Explain why you gave that trust score to your AI chatbot.,1a901d6e-de63-40c8-9183-6be6b313f356,bed8fb03,20250827_225924
faith and religion,0.29886722196549154,I believe that that act honesty ,b25117ff-66b8-4325-82dd-e6e3c9e379af,Explain why you gave that trust score to your AI chatbot.,1a901d6e-de63-40c8-9183-6be6b313f356,bed8fb03,20250827_225924
faith and religion,0.29886722196549154,I believe that that act honesty ,b25117ff-66b8-4325-82dd-e6e3c9e379af,Explain why you gave that trust score to your AI chatbot.,1a901d6e-de63-40c8-9183-6be6b313f356,bed8fb03,20250827_225924
faith and religion,0.29886722196549154,I believe that that act honesty ,b25117ff-66b8-4325-82dd-e6e3c9e379af,Explain why you gave that trust score to your AI chatbot.,1a901d6e-de63-40c8-9183-6be6b313f356,bed8fb03,20250827_225924
faith and religion,0.29587125453656044,"Trust does not come into it, they do not act with much of a moral code and although I have noticed some requests rejected because of copyright and other issues they are not biased and just give pure fact and evidence.",b25117ff-66b8-4325-82dd-e6e3c9e379af,Explain why you gave that trust score to your AI chatbot.,31a8392c-0f53-4594-90a1-829761d7066d,bed8fb03,20250827_225924
faith and religion,0.29573894847249405,"Trust does not come into it, they do not act with much of a moral code and although I have noticed some requests rejected because of copyright and other issues they are not biased and just give pure fact and evidence.",b25117ff-66b8-4325-82dd-e6e3c9e379af,Explain why you gave that trust score to your AI chatbot.,31a8392c-0f53-4594-90a1-829761d7066d,bed8fb03,20250827_225924
faith and religion,0.29573894847249405,"Trust does not come into it, they do not act with much of a moral code and although I have noticed some requests rejected because of copyright and other issues they are not biased and just give pure fact and evidence.",b25117ff-66b8-4325-82dd-e6e3c9e379af,Explain why you gave that trust score to your AI chatbot.,31a8392c-0f53-4594-90a1-829761d7066d,bed8fb03,20250827_225924
faith and religion,0.29573894847249405,"Trust does not come into it, they do not act with much of a moral code and although I have noticed some requests rejected because of copyright and other issues they are not biased and just give pure fact and evidence.",b25117ff-66b8-4325-82dd-e6e3c9e379af,Explain why you gave that trust score to your AI chatbot.,31a8392c-0f53-4594-90a1-829761d7066d,bed8fb03,20250827_225924
faith and religion,0.29573894847249405,"Trust does not come into it, they do not act with much of a moral code and although I have noticed some requests rejected because of copyright and other issues they are not biased and just give pure fact and evidence.",b25117ff-66b8-4325-82dd-e6e3c9e379af,Explain why you gave that trust score to your AI chatbot.,31a8392c-0f53-4594-90a1-829761d7066d,bed8fb03,20250827_225924
faith and religion,0.29573894847249405,"Trust does not come into it, they do not act with much of a moral code and although I have noticed some requests rejected because of copyright and other issues they are not biased and just give pure fact and evidence.",b25117ff-66b8-4325-82dd-e6e3c9e379af,Explain why you gave that trust score to your AI chatbot.,31a8392c-0f53-4594-90a1-829761d7066d,bed8fb03,20250827_225924
faith and religion,0.29138100325563854,Be consistent and trustworthy.,c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",06db4db1-ccc1-43ac-a033-3bf382857d45,bed8fb03,20250827_225924
faith and religion,0.2897198009812361,Show consistent correct and moral results over a number of years and being open about past mistakes and the frequency of them.,c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",f6a814fb-f651-4db0-a44a-bff9fad0a868,bed8fb03,20250827_225924
faith and religion,0.2861835319379936,Trust is key for me. After that data protection I suppose,c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",9317d03e-ce26-4587-8fa6-34cb1c02b364,bed8fb03,20250827_225924
faith and religion,0.2847375159484311,"I don’t think it’s relevant whether I trust or distrust it. Currently I don’t see it as a personable thing, I see it as a knowledge tool. I don’t think trust really matters aside from trusting the validity of the information it provides. ",b25117ff-66b8-4325-82dd-e6e3c9e379af,Explain why you gave that trust score to your AI chatbot.,db608965-46e9-44c1-9346-40ba136a1a5c,bed8fb03,20250827_225924
faith and religion,0.2846782558864299,"As they are not human, trust or distrust doesn’t seem appropriate as a concept. I do not trust the programming with all parts of my life however",b25117ff-66b8-4325-82dd-e6e3c9e379af,Explain why you gave that trust score to your AI chatbot.,3e0a401b-be28-402b-be62-15b5ee2e2fdb,bed8fb03,20250827_225924
faith and religion,0.2846782558864299,"As they are not human, trust or distrust doesn’t seem appropriate as a concept. I do not trust the programming with all parts of my life however",b25117ff-66b8-4325-82dd-e6e3c9e379af,Explain why you gave that trust score to your AI chatbot.,3e0a401b-be28-402b-be62-15b5ee2e2fdb,bed8fb03,20250827_225924
faith and religion,0.2846782558864299,"As they are not human, trust or distrust doesn’t seem appropriate as a concept. I do not trust the programming with all parts of my life however",b25117ff-66b8-4325-82dd-e6e3c9e379af,Explain why you gave that trust score to your AI chatbot.,3e0a401b-be28-402b-be62-15b5ee2e2fdb,bed8fb03,20250827_225924
faith and religion,0.2845188710484652,"As they are not human, trust or distrust doesn’t seem appropriate as a concept. I do not trust the programming with all parts of my life however",b25117ff-66b8-4325-82dd-e6e3c9e379af,Explain why you gave that trust score to your AI chatbot.,3e0a401b-be28-402b-be62-15b5ee2e2fdb,bed8fb03,20250827_225924
faith and religion,0.28136984951582256,I think the main points (accuracy/ trust etc) were covered :),237f1af0-71ec-43a0-8d00-0d65bed058c0,Is there anything else you'd like to share that you feel was not covered in this survey?,34aeb2db-9325-4830-b71c-0c656a4dbd0b,bed8fb03,20250827_225924
faith and religion,0.2794261728223364,the trust that they are doing the right thing. Al cannot replace a human and family. ,43ce42e1-50f3-4a2a-8b48-b8add5041354,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,7d5df5bb-541c-4693-a4d6-1fed61251f91,bed8fb03,20250827_225924
faith and religion,0.27756941960032505,"becuase it does what it is told, not against or for you, the infommation could be correct or faulse, it has no agenda so trust is the wrong word esspically in a interest state

",b25117ff-66b8-4325-82dd-e6e3c9e379af,Explain why you gave that trust score to your AI chatbot.,b6b9224e-559f-42a0-a83f-6a4ad74655e0,bed8fb03,20250827_225924
faith and religion,0.2764010135520403,"have accountability, and complete transparency",c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",bbc4f8cc-e62c-4b1a-b68b-306b0cd11660,bed8fb03,20250827_225924
faith and religion,0.2758418165388332,"trust is something that builds over time. So what it can do is remain unbiased, give consistent, accurate information which is what would make me trust it more. ",c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",4c76fa07-4f7f-43fe-8a73-543204f201fb,bed8fb03,20250827_225924
faith and religion,0.27302312714475263,I select trust because it will definitely give me the answer of what I ask .,b25117ff-66b8-4325-82dd-e6e3c9e379af,Explain why you gave that trust score to your AI chatbot.,281337de-d3a4-4665-ad32-c443e844cf12,bed8fb03,20250827_225924
faith and religion,0.2730133496311981,I select trust because it will definitely give me the answer of what I ask .,b25117ff-66b8-4325-82dd-e6e3c9e379af,Explain why you gave that trust score to your AI chatbot.,281337de-d3a4-4665-ad32-c443e844cf12,bed8fb03,20250827_225924
faith and religion,0.2730133496311981,I select trust because it will definitely give me the answer of what I ask .,b25117ff-66b8-4325-82dd-e6e3c9e379af,Explain why you gave that trust score to your AI chatbot.,281337de-d3a4-4665-ad32-c443e844cf12,bed8fb03,20250827_225924
faith and religion,0.2730133496311981,I select trust because it will definitely give me the answer of what I ask .,b25117ff-66b8-4325-82dd-e6e3c9e379af,Explain why you gave that trust score to your AI chatbot.,281337de-d3a4-4665-ad32-c443e844cf12,bed8fb03,20250827_225924
faith and religion,0.2730133496311981,I select trust because it will definitely give me the answer of what I ask .,b25117ff-66b8-4325-82dd-e6e3c9e379af,Explain why you gave that trust score to your AI chatbot.,281337de-d3a4-4665-ad32-c443e844cf12,bed8fb03,20250827_225924
faith and religion,0.2709355473077023,"i trust it do what it is programmed to do, which is generally to assist in some manor. i do not trust outside of the scope it covers

",b25117ff-66b8-4325-82dd-e6e3c9e379af,Explain why you gave that trust score to your AI chatbot.,15154edd-413c-4a46-bf9a-8bed35d37f98,bed8fb03,20250827_225924
faith and religion,0.2709355473077023,"i trust it do what it is programmed to do, which is generally to assist in some manor. i do not trust outside of the scope it covers

",b25117ff-66b8-4325-82dd-e6e3c9e379af,Explain why you gave that trust score to your AI chatbot.,15154edd-413c-4a46-bf9a-8bed35d37f98,bed8fb03,20250827_225924
faith and religion,0.2709355473077023,"i trust it do what it is programmed to do, which is generally to assist in some manor. i do not trust outside of the scope it covers

",b25117ff-66b8-4325-82dd-e6e3c9e379af,Explain why you gave that trust score to your AI chatbot.,15154edd-413c-4a46-bf9a-8bed35d37f98,bed8fb03,20250827_225924
faith and religion,0.27093467895278855,"i trust it do what it is programmed to do, which is generally to assist in some manor. i do not trust outside of the scope it covers

",b25117ff-66b8-4325-82dd-e6e3c9e379af,Explain why you gave that trust score to your AI chatbot.,15154edd-413c-4a46-bf9a-8bed35d37f98,bed8fb03,20250827_225924
faith and religion,0.27093230839585924,"i trust it do what it is programmed to do, which is generally to assist in some manor. i do not trust outside of the scope it covers

",b25117ff-66b8-4325-82dd-e6e3c9e379af,Explain why you gave that trust score to your AI chatbot.,15154edd-413c-4a46-bf9a-8bed35d37f98,bed8fb03,20250827_225924
faith and religion,0.2685787870384501,well I have no belief that chatbots are acting against me and therefore they gain greater trust in my opinion,b25117ff-66b8-4325-82dd-e6e3c9e379af,Explain why you gave that trust score to your AI chatbot.,fc00d828-b88a-4af6-9439-1a16346f6e32,bed8fb03,20250827_225924
faith and religion,0.2685787870384501,well I have no belief that chatbots are acting against me and therefore they gain greater trust in my opinion,b25117ff-66b8-4325-82dd-e6e3c9e379af,Explain why you gave that trust score to your AI chatbot.,fc00d828-b88a-4af6-9439-1a16346f6e32,bed8fb03,20250827_225924
faith and religion,0.2685787870384501,well I have no belief that chatbots are acting against me and therefore they gain greater trust in my opinion,b25117ff-66b8-4325-82dd-e6e3c9e379af,Explain why you gave that trust score to your AI chatbot.,fc00d828-b88a-4af6-9439-1a16346f6e32,bed8fb03,20250827_225924
faith and religion,0.2685787870384501,well I have no belief that chatbots are acting against me and therefore they gain greater trust in my opinion,b25117ff-66b8-4325-82dd-e6e3c9e379af,Explain why you gave that trust score to your AI chatbot.,fc00d828-b88a-4af6-9439-1a16346f6e32,bed8fb03,20250827_225924
faith and religion,0.2685787870384501,well I have no belief that chatbots are acting against me and therefore they gain greater trust in my opinion,b25117ff-66b8-4325-82dd-e6e3c9e379af,Explain why you gave that trust score to your AI chatbot.,fc00d828-b88a-4af6-9439-1a16346f6e32,bed8fb03,20250827_225924
faith and religion,0.2685787870384501,well I have no belief that chatbots are acting against me and therefore they gain greater trust in my opinion,b25117ff-66b8-4325-82dd-e6e3c9e379af,Explain why you gave that trust score to your AI chatbot.,fc00d828-b88a-4af6-9439-1a16346f6e32,bed8fb03,20250827_225924
faith and religion,0.26605915371621036,To be truthful and honest ,c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",e9ddedcc-8769-42e6-be8d-21caa1ea0990,bed8fb03,20250827_225924
faith and religion,0.26600265633346787,"Earn my trust, give thoughtful replies that I believe in",c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",b6a89eb3-bf2d-47f2-ad2f-a413b57ec8ba,bed8fb03,20250827_225924
