Participant ID,ResponseText,Sentiment,Tag 1,Tag 2,Tag 3,Tag 4,Tag 5,Tag 6,Tag 7
2191ac10-19ac-47af-bc42-0fc0df57fae8,If organisations use it then you should get consistency of answers   Everybody would be treated the same regardless ,Neutral,Bias prevention and fairness in AI outputs,"Building trust through consistent, reliable performance",,,,,
ea244f27-b8a2-4aff-9e2f-8dea3df0ddde,"Information on how ur data is stored, what data is stored ect ",Neutral,"Disclosure of data collection, storage, and sharing practices",,,,,,
c5baf132-b6b8-42ba-8eeb-1f71191dd1e5,Initially incorporate the ability to impose safeguards and restrictions.,Neutral,Limiting AI autonomy and setting boundaries,Safeguards and fail-safes for sensitive actions,,,,,
2f57f483-d958-45b4-8d3f-146848ad35b3,It could allow me the option to completely remove my data from the system easily,Neutral,"Ability to view, edit, and delete personal data",,,,,,
6148bf18-4552-436d-9745-7bd3a13598dd,It needs to be very transparent and allow me to intervene and take control whenever I want. ,Negative,Transparency in AI decision-making and operations,User control over AI actions and decisions,,,,,
5b8079d8-1e9a-4920-a4c6-b235af67bf6d,Knowing what data it has shared about me and to whom,Neutral,"Ability to view, edit, and delete personal data","Disclosure of data collection, storage, and sharing practices",,,,,
59515fc6-0a8b-47f1-96f7-818c506e7114,Make decisions that are helpful to me and my family and save me time and effort ,Positive,"Non-intrusive, supportive, and helpful AI behavior",Personalization and understanding user needs,,,,,
a00f3163-7271-42a6-928d-557a35bd4d42,Make sure it checks with the individual before carrying out important tasks for piece of mind,Neutral,Consent and approval before AI takes action,,,,,,
00aff309-2e74-4a33-a772-dce06acb4b2d,Make sure that I am the one making the final decision at all times.,Neutral,Limiting AI autonomy and setting boundaries,User control over AI actions and decisions,,,,,
49763eff-1fb0-45d7-abbd-0aedd13af33b,"Make sure there are safeguard measures.



",Neutral,Safeguards and fail-safes for sensitive actions,,,,,,
4f07bdd3-9623-466b-b069-59f85d10bc81,Make sure they take responsibility if something goes wrong,Neutral,Accountability for errors and harm caused by AI,,,,,,
b1b97f10-98e2-45e6-b6d6-da9d42979b5f,Not decision making without consent ,Negative,Consent and approval before AI takes action,Limiting AI autonomy and setting boundaries,,,,,
fafa3584-1c27-4961-8bd8-8fac741e613a,"Not sharing data. Having any answers backed up by research, and for that research to be transparent ",Neutral,"Clear explanation of AI logic, sources, and recommendations","Data privacy, security, and protection",Open-source or third-party review of AI systems,Transparency about company motives and affiliations,,,
a80ff8b8-ca08-4e8d-9fb8-7504676d27ab,Offer financial guarantees for any substantial errors and take full responsibility for information provided.,Neutral,Accountability for errors and harm caused by AI,Compensation or guarantees for mistakes or losses,,,,,
67b418a0-eace-4f04-990c-e94a824ed6e0,Only make decisions with my approval - ask my permission about everything.,Neutral,Consent and approval before AI takes action,User control over AI actions and decisions,,,,,
078a0432-988d-4a34-9328-817a91f2a5fe,Only over long term can trust be built and a good reputation ,Neutral,"Building trust through consistent, reliable performance",Time and experience to build user trust,,,,,
96d3eda6-019f-4790-860e-8b22eba0138c,Privacy and complete transparency together,Positive,"Data privacy, security, and protection",Transparency in AI decision-making and operations,,,,,
b36b183a-42c0-44c7-8765-9af20aeacb94,Protect our privacy data always .,Neutral,"Data privacy, security, and protection",,,,,,
2624751f-fda7-4343-98b1-85c6398a9d7b,Prove that our data is safe,Neutral,"Data privacy, security, and protection",,,,,,
9c7fa6f7-a709-48ee-91c1-2bbc4bde53f1,"Provide clear, consistent information that leads to what you need fast.",Positive,"Building trust through consistent, reliable performance",,,,,,
fa23dff3-a58d-473a-bc54-f442eafb01d5,Provide immediate support if something goes wrong.,Neutral,Human oversight and support availability,,,,,,
97f11b8f-3cf0-4636-a3e5-fca5598f4c85,Provide legal protection if something goes wrong.,Neutral,Accountability for errors and harm caused by AI,,,,,,
b56ab02e-3b31-425b-b758-cc6dc24c7342,"Provide reviews and be open about information, provide human contact ",Neutral,Human oversight and support availability,User education and clear communication about AI,,,,,
f84b3fa1-aa74-4cb8-9db5-fe079fd6fc28,"Provide sources to back up information given

",Neutral,"Clear explanation of AI logic, sources, and recommendations",,,,,,
8d966169-8394-44a5-b47c-ac3da533f407,Put in place measures that ensure that any data used to train the models is completely anonymous.,Neutral,"Data privacy, security, and protection",,,,,,
4d90f79b-2a11-4566-9fd3-46a37495ee9e,Reassurance that I would be compensated for any mistakes ,Neutral,Compensation or guarantees for mistakes or losses,,,,,,
d1a88bee-a8b9-4f14-ace0-97c736e24148,Rigorous testing to ensure it acts and behaves in our best interest and proof that there is rarely any errors or mistakes. ,Positive,"Building trust through consistent, reliable performance","Track record, testing, and proven reliability",,,,,
88a1b2c9-ffcf-447a-91a7-0748049337ca,Securing the family's data and maintain privacy,Neutral,"Data privacy, security, and protection",,,,,,
274f8c3d-ea30-41e8-8ce5-6a5426167e20,Show a complete understanding of my private data and not allow it to fall into the wrong hands.,Neutral,"Data privacy, security, and protection",Respect for user privacy and confidentiality,,,,,
7b7ed68f-867a-47dc-80f6-ffc059512461,Show an option where you can see exactly how they got to that info,Neutral,"Clear explanation of AI logic, sources, and recommendations",,,,,,
f6a814fb-f651-4db0-a44a-bff9fad0a868,Show consistent correct and moral results over a number of years and being open about past mistakes and the frequency of them.,Positive,"Building trust through consistent, reliable performance",Ethical standards and responsible AI development,Time and experience to build user trust,"Track record, testing, and proven reliability",,,
60d2aead-4046-4ac5-a19b-5a99f50686cf,Show its workings and increase transparency all covered by proper regulatory oversight,Neutral,"Regulation, external audits, and compliance",Transparency in AI decision-making and operations,,,,,
8ee7b575-e53c-45ac-b873-d63b81dfb87b,Some kind of guarantee that covers you in case of any negative outcomes ,Neutral,Compensation or guarantees for mistakes or losses,,,,,,
469486e9-b286-45d3-9063-61c8f27df0cc,"State how, why and where out data is stored, to reassure all users. Maybe have it as a pop up when using the site/app",Neutral,"Data privacy, security, and protection","Disclosure of data collection, storage, and sharing practices",,,,,
bc5a8e77-11cc-45e9-9ae9-e907b73daebd,That it does not sell the data to a third party,Negative,"Data privacy, security, and protection","Disclosure of data collection, storage, and sharing practices",,,,,
005b3495-3399-4096-a639-dbb356d47b51,That it makes consistently correct decisions that prove helpful. And that it doesn't make bad decisions. ,Neutral,"Building trust through consistent, reliable performance",,,,,,
7b07bb62-c383-40ab-9501-23d474f9894e,The company itself should be transparent about its approach and operate from a strong ethical standpoint.,Neutral,Ethical standards and responsible AI development,Transparency about company motives and affiliations,Transparency in AI decision-making and operations,,,,
ab2e0c76-5f7e-49a9-9927-8e5b1d9b9040,To always ask my permission before making a decision,Negative,Consent and approval before AI takes action,Limiting AI autonomy and setting boundaries,User control over AI actions and decisions,,,,
acd64d44-d1c5-4db6-9cfa-2fc15cfdf78f,To always be transparent about its use of our personal data and to give us control of how our data is used.,Neutral,"Ability to view, edit, and delete personal data","Data privacy, security, and protection",Transparency in AI decision-making and operations,,,,
ba338c89-3197-4113-869a-144190ff7bbe,To ask for permission before any steps that may include an invasion of privacy. And to provide real life human examples.,Neutral,Consent and approval before AI takes action,Respect for user privacy and confidentiality,User education and clear communication about AI,,,,
ebdfd9a4-51e6-4267-b6d7-ebebcb3c8895,To be assured of compensation if things go wrong,Neutral,Compensation or guarantees for mistakes or losses,,,,,,
bca77f2e-7349-459a-9103-0f8263339465,To be transparent in how it works and stores information ,Neutral,"Data privacy, security, and protection",Transparency in AI decision-making and operations,,,,,
34644893-49f6-421b-a0e8-31bfd596f504,To ensure as far as practicable the security of all personal data collected.,Neutral,"Data privacy, security, and protection",,,,,,
166a1176-8ec0-4008-8c5b-80321f0781ad,To explicitly state where my data is stored and who it is shared with and what the implications of that are - AI should be able to explain it all after all,Neutral,"Disclosure of data collection, storage, and sharing practices",,,,,,
9f12fe25-aecc-4b9f-bbec-861c5b633265,To keep me regularly informed about everything really so that I have control over all decisions that are made.,Positive,User control over AI actions and decisions,User education and clear communication about AI,,,,,
0e35d9bc-9bad-4f45-a9fb-b204716f0a6e,Transparency about how data is used and who has access to my data,Neutral,"Data privacy, security, and protection","Disclosure of data collection, storage, and sharing practices",Transparency in AI decision-making and operations,,,,
daed1d5c-895e-4539-9f31-cf290f36d57b,"Transparency of data sets used, references and sources",Neutral,"Clear explanation of AI logic, sources, and recommendations",Transparency in AI decision-making and operations,,,,,
d4858464-d5fe-49a3-86b6-48889fecd5a3,Transparency on data use and how it makes decisions ,Neutral,"Disclosure of data collection, storage, and sharing practices",Transparency in AI decision-making and operations,,,,,
90188297-793e-42b1-bde9-f97557042620,"Transparency, accountability and processes for if things go wrong",Positive,Accountability for errors and harm caused by AI,Transparency in AI decision-making and operations,,,,,
e14d83fb-87dd-45cb-b599-73071143055e,be open and honest about the data collected and how it is used,Neutral,"Disclosure of data collection, storage, and sharing practices",Transparency in AI decision-making and operations,,,,,
30f4d871-1311-47f2-9639-0803eabd113c,be transparent about where it has got the information and list the sources used if asked for it.  Have a clear data protection policy so that you know what data is collected and if any is shared,Neutral,"Clear explanation of AI logic, sources, and recommendations","Data privacy, security, and protection","Disclosure of data collection, storage, and sharing practices",Transparency in AI decision-making and operations,,,
be88cf3a-7c6a-49da-8215-b40e831d1328,"clear, open transparency and trust in who can see and use my data",Positive,"Data privacy, security, and protection","Disclosure of data collection, storage, and sharing practices",,,,,
9780f3b7-e949-46a8-9e93-e2fecb86948b,ensure my personal data is stored securely ,Neutral,"Data privacy, security, and protection",,,,,,
a96b616d-781a-4793-8f76-0b7027332c51,ensuring its private and all data stays private ,Neutral,"Data privacy, security, and protection",Respect for user privacy and confidentiality,,,,,
43e9ee2d-ea9c-4697-896b-f3ead3215a22,guarantee the data won’t be used more widely ,Neutral,"Data privacy, security, and protection",Option to opt out or restrict data use,,,,,
c4deaee5-1b60-422d-8cb2-2b293e1b770b,handle data with care and consider that data is not objective and there is never sufficient data as many things we do and think are not recorded at all or recorded accurately,Neutral,Bias prevention and fairness in AI outputs,"Data privacy, security, and protection",,,,,
bbc4f8cc-e62c-4b1a-b68b-306b0cd11660,"have accountability, and complete transparency",Positive,Accountability for errors and harm caused by AI,Transparency in AI decision-making and operations,,,,,
41aa9081-a0da-4acd-933e-a4eee932f97e,make sure they are as transparent as possible at every step of the way,Neutral,Transparency in AI decision-making and operations,,,,,,
dae9b5d5-7e14-48cc-a9f3-17d59e6af82d,procedures put into place whereby if there was an issue or error a human being at the company could be contacted immediately,Neutral,Human oversight and support availability,,,,,,
092faffe-1e15-4181-9874-332ceb456cf6,provide accurate and correct information all the time,Positive,"Building trust through consistent, reliable performance",,,,,,
2724c71c-993d-4e8c-91e4-67394f906535,provide evidence that there is no bias in the decisions,Neutral,Bias prevention and fairness in AI outputs,,,,,,
15154edd-413c-4a46-bf9a-8bed35d37f98,seek approval and show every new piece of data collected,Neutral,Consent and approval before AI takes action,"Disclosure of data collection, storage, and sharing practices",,,,,
88a4608f-5cb5-4dc0-811b-c6070db4387a,that the information it gives me is secure & without bias,Positive,Bias prevention and fairness in AI outputs,"Data privacy, security, and protection",,,,,
56ee71a2-2db5-4719-be3a-19f2969c07af,"the company could let the ai source code public, so that it can be reviewed by all and maintained by the community if necessary.",Neutral,Open-source or third-party review of AI systems,,,,,,
cccce1eb-f5d4-46ba-83ba-810b30570880,100% honesty with what they do with our data,Positive,"Data privacy, security, and protection","Disclosure of data collection, storage, and sharing practices",,,,,
f0bad217-cd31-44b4-b1e1-82ed749317fa,Adhering to any specifications or permissions I have given.,Neutral,Option to opt out or restrict data use,User control over AI actions and decisions,,,,,
de2991d5-e221-4cce-9dc6-32c577c1ee10,An audit log of each interaction,Neutral,User feedback mechanisms and responsiveness,,,,,,
840f7ab7-7bb6-4c11-8dc3-ac04f442602f,Assur me that there is a human always at hand when they are needed and also that they take responsibility over all actions.,Positive,Accountability for errors and harm caused by AI,Human oversight and support availability,,,,,
de74346b-57f7-47ab-93cc-606ce67ac3b4,"Back up with sources, check the decision with you ",Neutral,"Clear explanation of AI logic, sources, and recommendations",Consent and approval before AI takes action,,,,,
3396ac39-8035-48a4-9136-9086a84e3ab1,"Be as transparent as physically possible about how our data is used, what is going on, and in general just everything to do with the data. The more transparent, the more likely people are to actually want to trust you.",Neutral,"Disclosure of data collection, storage, and sharing practices",Transparency in AI decision-making and operations,,,,,
401c9215-eaee-489c-9b76-93db8c2603a5,Be completely transparent about what data they gather from the users of the Ai assistant.,Neutral,"Disclosure of data collection, storage, and sharing practices",,,,,,
3dc8f1f5-706d-44cf-a37f-ff15ba22a64a,Be honest and transparent with how it uses my data.,Neutral,"Data privacy, security, and protection","Disclosure of data collection, storage, and sharing practices",Transparency in AI decision-making and operations,,,,
5674237a-b4b4-4253-a360-b67b7493eb6b,"Be open, transparent and ideally non-profit, have bulletproof security for our data, while engaging in real world tasks that benefit both its users and humanity more generally.",Neutral,"Data privacy, security, and protection",Ethical standards and responsible AI development,Open-source or third-party review of AI systems,Transparency about company motives and affiliations,Transparency in AI decision-making and operations,,
35a2aca7-f229-4d7b-9209-3d3438b0ca0f,"Be transparent - show the AI's source code as well as, if requested, the steps an AI took to achieve the decision it has made",Neutral,"Clear explanation of AI logic, sources, and recommendations",Open-source or third-party review of AI systems,Transparency in AI decision-making and operations,,,,
5c44dd27-8d07-4a33-b253-44790524e514,Be transparent and show it's data. ,Neutral,"Track record, testing, and proven reliability",Transparency in AI decision-making and operations,,,,,
0f3e282f-b07b-4d87-9f6b-5005a90ff3f1,"Be transparent in how the AI operates, where it gets its data from and where it stores the data it collates from me.",Neutral,"Disclosure of data collection, storage, and sharing practices",Transparency in AI decision-making and operations,,,,,
c5745a06-5eea-421e-859e-37389bba2049,Being clear and transparent,Positive,Transparency in AI decision-making and operations,,,,,,
28931a2f-0284-46ea-94af-c811493f534b,Being consistant 24/7 all the time ,Positive,"Building trust through consistent, reliable performance",,,,,,
08c3bd9d-7728-4e8d-83f3-ff85357a56a2,Being consistent and error free over a long period of time.,Positive,"Building trust through consistent, reliable performance",Time and experience to build user trust,,,,,
08204e65-f22b-4c27-8d2b-e87e37f8360a,Being transparent with how it uses my data,Neutral,"Disclosure of data collection, storage, and sharing practices",Transparency in AI decision-making and operations,,,,,
20899752-9e43-41b0-a299-cca2c329511e,Being very careful about acting on anything without the user understanding and agreeing.  It should never be 'pushy' or hide complexity in choices.,Neutral,Consent and approval before AI takes action,Limiting AI autonomy and setting boundaries,"Non-intrusive, supportive, and helpful AI behavior",,,,
b6ab23d1-c685-4b7d-b1b1-ed2d138dc53e,Build up a comprehensive history of my personal interaction with it which I could access when making my decisions. ,Neutral,"Ability to view, edit, and delete personal data",,,,,,
1ceccd6c-d47c-4476-9a3e-dffeb79450c2,By constantly checking the al software to ensure there will be no mistakes,Neutral,"Building trust through consistent, reliable performance",,,,,,
5c62f725-0b3b-4b7b-9d2b-fa77a943bed8,"Cite its sources for decision making, so that I can independently verify the important facts.",Neutral,"Clear explanation of AI logic, sources, and recommendations",,,,,,
3bc9a1f5-f3b3-4850-b9a2-bc36664de899,"Complete transparency regarding my data, how it is being stored and who has access to it.",Positive,"Data privacy, security, and protection","Disclosure of data collection, storage, and sharing practices",Transparency in AI decision-making and operations,,,,
8bbd935b-3f0f-41a0-9459-8d508b79bdd7,Eliminate biases and notify me of serious decisions that will affect life negatively ,Negative,Bias prevention and fairness in AI outputs,Safeguards and fail-safes for sensitive actions,,,,,
bb49b622-3a64-4c91-882f-5ec4ce3286e1,Enable me to approve decisions and correct errors quickly.,Neutral,Consent and approval before AI takes action,User control over AI actions and decisions,,,,,
da3681c3-a1c8-482c-ac49-d8923a7be43b,Ensure it doesn’t make important decisions without consulting me first ,Neutral,Limiting AI autonomy and setting boundaries,User control over AI actions and decisions,,,,,
5e7bff95-50d0-43a4-9184-c46b7ac62258,"Ensure privacy, ethical and accountability matters are dealt with seriously",Neutral,Accountability for errors and harm caused by AI,"Data privacy, security, and protection",Ethical standards and responsible AI development,,,,
469a3b56-d1e9-4e2c-bdb8-d7aae96d856d,Ensure that it cannot make any decisions on my behalf without my approval.  Also prove that the personal information it holds about me is truly secure.,Neutral,Consent and approval before AI takes action,"Data privacy, security, and protection",User control over AI actions and decisions,,,,
c0988b84-d404-4150-aee2-2f526601fb71,Ensure that the AI always checks with you before taking action like spending money or making decisions on your behalf ,Neutral,Consent and approval before AI takes action,,,,,,
d401e736-ef5f-43b5-9250-8b259790932b,Ensure that the privacy of users is paramount ,Neutral,"Data privacy, security, and protection",Respect for user privacy and confidentiality,,,,,
f681039f-eeea-48dd-96bd-93fd5b6d7735,Ensuring Secure personal data ,Neutral,"Data privacy, security, and protection",,,,,,
31f2c67b-99e4-4457-9b11-9406e13e19c5,Ensuring personal data safety,Neutral,"Data privacy, security, and protection",,,,,,
5746c694-5aac-4238-b83c-baed1137bd94,"Explain how it works, where the information is both sourced and stored.",Neutral,"Clear explanation of AI logic, sources, and recommendations","Disclosure of data collection, storage, and sharing practices",,,,,
c431f6fd-4482-4ab1-b7e3-e7acf8d90619,Explicitly explain how the company is held accountable for mistakes ,Neutral,Accountability for errors and harm caused by AI,,,,,,
31f48667-ae0c-4e08-84a0-5ddb2a9a87ec,Gather as little personal data as is needed on a case-by-case basis,Neutral,"Data privacy, security, and protection",Option to opt out or restrict data use,,,,,
ff46e684-f1e5-463c-9b9f-3db607f0bbc0,"Give me total control over my data, and let me approve every action the assistant makes ",Positive,Consent and approval before AI takes action,User control over AI actions and decisions,,,,,
53e7b14e-c396-403e-822d-61615ddd5a17,Give the public transparency about how it works and collects information ,Neutral,"Disclosure of data collection, storage, and sharing practices",Transparency in AI decision-making and operations,,,,,
ce8ad76b-1ca3-4f37-8abe-b18290a48121,Give us better understanding of its regulation and limits - for instance that it could not just decide to do something without approval by a human.,Neutral,Limiting AI autonomy and setting boundaries,User control over AI actions and decisions,User education and clear communication about AI,,,,
a25dd336-7de7-4fbd-a1eb-330b2ee976fe,"Guarantee privacy, security and positive positive outcomes",Positive,"Data privacy, security, and protection",Respect for user privacy and confidentiality,,,,,
17fec889-9bbd-4b67-b10f-5b5933043ff0,Have a built in programme that DOES NOT allow it to take an action independently without the users permission.,Negative,Consent and approval before AI takes action,Limiting AI autonomy and setting boundaries,User control over AI actions and decisions,,,,
d2c742be-14ee-4be7-aa1c-fc20a0894e2a,Have access to talk to the people who made it if there are issues and to also have  clear access to view your data and know how it’s shared ,Positive,"Ability to view, edit, and delete personal data","Disclosure of data collection, storage, and sharing practices",User feedback mechanisms and responsiveness,,,,
d5919fe7-2676-4a7a-8656-bb7ac579b430,Have clear rules posted which cannot be broken. ,Neutral,"Clear explanation of AI logic, sources, and recommendations",Limiting AI autonomy and setting boundaries,,,,,
8ee44560-9cfa-4666-8109-6a9f471c696d,Have strict codes of conduct that they adhere to. Be audited by external parties.,Neutral,Ethical standards and responsible AI development,"Regulation, external audits, and compliance",,,,,
d4f3bd04-9c0c-42b8-89f5-381d96c730e4,Have the AI assistant provide regular updates of decisions made. No financial or health decisions made unless within previously agreed parameters.  ,Neutral,Consent and approval before AI takes action,Limiting AI autonomy and setting boundaries,Transparency in AI decision-making and operations,User control over AI actions and decisions,,,
7e8208bf-4448-4c2d-a25e-5e2616109ce8,Having a fail safe mechanism in place so as no harm can be done in all sensitive areas.,Neutral,Safeguards and fail-safes for sensitive actions,,,,,,
1b03a9de-1357-4515-909c-53072addc226,"Having guarantees (monetary and others) to ensure that if something goes wrong, there is someone to blame",Neutral,Accountability for errors and harm caused by AI,Compensation or guarantees for mistakes or losses,,,,,
1701f252-3603-48c5-8020-a9ccd8159832,"I think it should show how it arrives at decisions, and explain them as plainly as it can, not in technical terms.  That way there would be traceability to ensure no mistakes were made. ",Neutral,"Clear explanation of AI logic, sources, and recommendations",Transparency in AI decision-making and operations,,,,,
3f9e1542-b3ca-49da-a899-b88bdacd572b,I would need them to take a stance of full responsibility and liability if something were to go wrong,Neutral,Accountability for errors and harm caused by AI,,,,,,
67f88297-880c-40d0-8018-1f78e42c3f73,If it is transparent about how it is using my data to make suggestions or recommendations.,Neutral,"Data privacy, security, and protection",Transparency in AI decision-making and operations,,,,,
0a2f2f24-f715-4aa0-aec8-f67e486a12c1,Inform me of how and what data is used and how it has been collected. Be transparent,Neutral,"Data privacy, security, and protection","Disclosure of data collection, storage, and sharing practices",Transparency in AI decision-making and operations,,,,
ba45674a-fd74-4967-9009-ac7b321a186f,It must be aware of privacy,Neutral,"Data privacy, security, and protection",Respect for user privacy and confidentiality,,,,,
5a12da2c-5363-438f-ac37-e2e16cf22043,It must be clear and transparent.,Neutral,Transparency in AI decision-making and operations,,,,,,
4f1d6c9b-b0ef-4981-a649-e9b31761d0d3,Keep all data on device and not share it with anyone else or use it for training,Neutral,"Data privacy, security, and protection",Option to opt out or restrict data use,,,,,
4315bf2a-e527-41fe-9b3c-5466d037c5f9,Keep data private and only share what I want it to,Neutral,"Data privacy, security, and protection",Option to opt out or restrict data use,,,,,
b5aafb0f-b08c-4c0b-b492-b541f0367c11,"Keeping information private. If I knew the designers were genuinely using it personally, that would improve my levels of trust. ",Neutral,"Data privacy, security, and protection",Respect for user privacy and confidentiality,,,,,
80182b60-f0be-4768-a67a-c653b91f5090,Longevity of it's data. To recall the actions that generally would be forgotten as insignificant. AI would have full recall to historic decisions,Neutral,"Ability to view, edit, and delete personal data",,,,,,
c86ea89e-ce6d-46ae-8caf-7ef304f7f182,Make it possible to completely delete your data. ,Negative,"Ability to view, edit, and delete personal data",,,,,,
df304e4e-3f1e-4145-9295-3610bdcc391b,"Make the assistant prompt me with an explanation, rather than finalising decisions on its own.",Neutral,"Clear explanation of AI logic, sources, and recommendations",User control over AI actions and decisions,,,,,
a819d7f9-6d26-4c0e-b493-9a0d3acbca37,Maybe to guarantee compensation if something seriously goes wrong .,Neutral,Compensation or guarantees for mistakes or losses,,,,,,
955259f6-d79b-4101-b922-246158768407,Not to be biased and to check with me before making any decisions.. ,Neutral,Bias prevention and fairness in AI outputs,Consent and approval before AI takes action,,,,,
38a02deb-b75d-41a2-9ae3-8bf1d85108b0,"Openly share their company's C-suite staff, their company's primary aims, the data handling processes and safety initiatives.",Neutral,"Disclosure of data collection, storage, and sharing practices",Transparency about company motives and affiliations,,,,,
485a8639-5b5a-4eed-8a9a-51f82dff7282,Performing routine tasks that would not require me wasting my time on them so i can fully concentrate on doing my work,Neutral,"Non-intrusive, supportive, and helpful AI behavior",,,,,,
5082ec19-5fe4-4ab3-8b0e-4172e8ad6965,"Perhaps testimonies from other genuine users.  But mostly I would like some kind of financial guarantee, which would supply substancial monetry compensation, if anything goes wrong, without any kind of difficulty in claiming.
This would ensure the device works correctly.",Neutral,Compensation or guarantees for mistakes or losses,,,,,,
a4dc8327-d285-46e9-b1e4-a8a48f9d8886,Promote transparency and disclose ethical considerations ,Neutral,Ethical standards and responsible AI development,Transparency in AI decision-making and operations,,,,,
3d751a32-5588-47cf-8d69-b3d3ffc1830e,Proof that is completely bias free ,Neutral,Bias prevention and fairness in AI outputs,,,,,,
f91bd113-dd97-4580-b0ab-8e4ea685f892,Protecting my privacy and making sure my data was never shared,Negative,"Data privacy, security, and protection",Respect for user privacy and confidentiality,,,,,
7285c6a3-9ce0-45f6-81a9-03c2282caa24,Provide me with the ability to override or opt out entirely of certain actions or data gathering.,Neutral,Option to opt out or restrict data use,User control over AI actions and decisions,,,,,
a6329877-a2ef-4f17-9cad-c4ca27e4257c,Provide visibility over the sources it uses and how data is stored,Neutral,"Clear explanation of AI logic, sources, and recommendations","Data privacy, security, and protection","Disclosure of data collection, storage, and sharing practices",,,,
58acdfe3-543b-41b8-b42b-77f767a9f5df,Save time when researching,Positive,"Non-intrusive, supportive, and helpful AI behavior",,,,,,
77d93bc9-0375-41e2-b968-5a918cebdb06,Show me what information is stored and lets me delete it if I want.,Neutral,"Ability to view, edit, and delete personal data",,,,,,
d5a57a6c-bc9d-4ef6-853e-da8fe11feb46,That it would accept all responsibility for any errors,Neutral,Accountability for errors and harm caused by AI,,,,,,
132b7f36-cb3d-45ad-8f6c-76196e380945,That they take accountability for any issues that arise and compensate accordingly.,Positive,Accountability for errors and harm caused by AI,Compensation or guarantees for mistakes or losses,,,,,
f2c086bd-738b-47d8-afe4-c374226a721e,The ability to understand where the informaytion is sourced from.,Neutral,"Clear explanation of AI logic, sources, and recommendations",,,,,,
02b740d8-f19f-4fe1-91b7-f19c6e51722b,The manner in which it uses. If it comes across friendly and respectful it will help gain others trust easier. ,Neutral,"Non-intrusive, supportive, and helpful AI behavior",,,,,,
0ae0aa96-7f47-433d-baff-9dfd7e300d0c,"This would have to start with reliability, it would take a fair period of time to build up the trust in general. Follow human values such as trust and honesty. ",Neutral,"Building trust through consistent, reliable performance",Ethical standards and responsible AI development,Time and experience to build user trust,,,,
c3b0d235-b2d3-4d46-874a-9218e5e067d3,"Total transparency so that I can see what is going on, who exactly is behind it, who their working for (ie drug companies etc?) and exactly how they are using my data other than to help me and my family.",Neutral,"Data privacy, security, and protection","Disclosure of data collection, storage, and sharing practices",Transparency about company motives and affiliations,Transparency in AI decision-making and operations,,,
841de538-e11a-4175-8bde-103eb9617a56,"Transparency and accountability. I think, ultimately, there needs to be a public body specifically for this. Easily accessible to the public, run by people, with clear rules and regulations to follow and lightning-fast consequences for those who don't.",Neutral,Accountability for errors and harm caused by AI,"Regulation, external audits, and compliance",Transparency in AI decision-making and operations,,,,
94a0c706-aa03-4161-b6df-ca6b8c9cc0be,Transparency is required to be trustworthy ,Neutral,Transparency in AI decision-making and operations,,,,,,
c5b147f5-207b-4b2a-ad76-4c9a80cb59d6,Transparency.  Tell us why it recommends a certain course of action.,Neutral,"Clear explanation of AI logic, sources, and recommendations",Transparency in AI decision-making and operations,,,,,
9317d03e-ce26-4587-8fa6-34cb1c02b364,Trust is key for me. After that data protection I suppose,Neutral,"Building trust through consistent, reliable performance","Data privacy, security, and protection",,,,,
88fd7a58-2a7b-4381-a1ab-4f3c8d180f9a,Use trusted sources like literature and journals,Neutral,"Clear explanation of AI logic, sources, and recommendations",,,,,,
fd8ce0f3-5684-4145-ba66-da3959359fe6,"allow me to make restrictions on its use until there is a trust level there to assuage me of any issues, such as who has access and what they can ask it to do and how far they can go and then who has the final say in letting it go ahead with its decision",Neutral,Customizable settings and user preferences,Limiting AI autonomy and setting boundaries,Option to opt out or restrict data use,User control over AI actions and decisions,,,
569ea421-f844-4456-bf52-85d877dbaffa,ensure it is double checked,Neutral,"Track record, testing, and proven reliability",,,,,,
01087201-2428-45b2-9c95-eab1d65949cb,"have good data protection and transparency with its communications, decisions, and methods",Positive,"Data privacy, security, and protection","Disclosure of data collection, storage, and sharing practices",Transparency in AI decision-making and operations,,,,
aa8eaad5-6651-4261-8349-6d78d8a4fd98,have human support available 24/7 if needed,Neutral,Human oversight and support availability,,,,,,
d0b8b53d-c871-423c-9ff7-a9f5dc0d3ad2,its assurance of privacy to my data,Neutral,"Data privacy, security, and protection",Respect for user privacy and confidentiality,,,,,
18bd8220-736e-4581-a5df-78e0cf787ae6,make sure the safety of personal data and and analyze ever risk  ,Neutral,"Data privacy, security, and protection",,,,,,
f80447cb-4edb-4a5a-adfb-2f4290c14138,promice my data is kept safe,Positive,"Data privacy, security, and protection",,,,,,
7dea5b74-25fb-4a7a-8112-86cf2ccb6644,strict information privacy and security.,Positive,"Data privacy, security, and protection",,,,,,
a841b0c4-268a-4d11-8670-4efaf13aa265,"time will tell. there has to be trust and that is built whilst using it, so support is most important at this stage",Neutral,Human oversight and support availability,Time and experience to build user trust,,,,,
4c76fa07-4f7f-43fe-8a73-543204f201fb,"trust is something that builds over time. So what it can do is remain unbiased, give consistent, accurate information which is what would make me trust it more. ",Neutral,Bias prevention and fairness in AI outputs,"Building trust through consistent, reliable performance",Time and experience to build user trust,,,,
cc943cb3-70f6-44cd-91a4-867d2a4a7c62,what access to the information they have,Neutral,"Clear explanation of AI logic, sources, and recommendations",Transparency in AI decision-making and operations,,,,,
