Participant ID,ResponseText,Sentiment,Tag 1,Tag 2,Tag 3,Tag 4,Tag 5,Tag 6
8ed9d2c3-f92a-4dc6-8f3f-9071f5c11b40,"I worry that it would make a mistake that could cause harm, whether it be financial, physical, mental, etc.",Negative,AI making harmful or wrong decisions,Financial loss or unauthorized spending,Incorrect medical advice or health risks,,,
b8295d1a-8317-4ebf-8a75-f6fea80dbbbe,I worry that the technology is advancing so fast and there are a limited number of big players in the field,Neutral,AI acting in interests of third parties or companies,,,,,
c74c7c04-e65e-4ec6-a6d9-e0a5e129c032,I worry that they make a decision based on inaccurate information that they have found on the internet.,Negative,AI acting on incomplete or inaccurate data,AI making harmful or wrong decisions,,,,
7a80881d-b517-4729-9292-8e1e5dfa6e6d,I would be afraid that it would make a decision that wasn't in my families best interest.,Neutral,AI making decisions that conflict with family values,AI making harmful or wrong decisions,,,,
b6ab23d1-c685-4b7d-b1b1-ed2d138dc53e,I would be most concerned about fraud.,Negative,"Security risks, hacking, and fraud",,,,,
b8bec702-9f96-49d5-b664-83e8fbffeb46,I would be very uncomfortable if decisions were made that I somehow was not informed of. Not knowing would be worse than actions that may have been taken. ,Negative,Decisions made without consent or approval,Lack of transparency or explainability in decisions,,,,
cd439d91-e251-4a6c-ac25-9e710f041280,I would want it to advise me and carry out my wishes but not act unilaterally unless it was an emergency.The risk of losing control is my single biggest fear.,Negative,Loss of personal control or autonomy,,,,,
bd22975a-d945-42e4-8f9f-0462c5d19a9c,"I would want to have the final say as I am not sure I would fully trust AI with my family decisions, if something went wrong that would be unacceptable in my opinion so I would rather remove that risk completely",Negative,Difficulty overriding or reversing AI actions,Loss of personal control or autonomy,Loss of trust in technology,,,
654c2fbf-bdfb-4a2c-b1f6-7e87b2ce5b01,"If it had the option, it somehow making an erroneous financial decision that I was unable to get recouped for because of a sunk T&C somewhere. If this wasn't an issue, probably data leaks with all of our information/cyber attacks. ",Negative,AI making legal or contractual commitments,Data privacy breaches and information leaks,Financial loss or unauthorized spending,"Security risks, hacking, and fraud",,
52e3a213-b94e-4ba3-b94f-486bd2a57138,"If it made a decision without my knowledge that I would not agree to, it could end in major consequences",Negative,Decisions made without consent or approval,Irreversible or hard-to-correct mistakes,Loss of personal control or autonomy,,,
b1e23c6c-039c-4f6c-b0fe-b24a593cb3e3,If it makes mistakes based on the information it has ,Neutral,AI acting on incomplete or inaccurate data,AI making harmful or wrong decisions,,,,
500d4cc0-c149-4dca-8f9c-aeb0f819a09c,If the AI could somehow make big errors financially and the process to amend it is super slow. ,Negative,AI making harmful or wrong decisions,Financial loss or unauthorized spending,Irreversible or hard-to-correct mistakes,,,
3c6d44fa-36c5-4b37-84b4-eae8b054a5fa,Incorrect decisions from technology that isn't ready yet ,Negative,AI making harmful or wrong decisions,,,,,
166a1176-8ec0-4008-8c5b-80321f0781ad,It can make illogical and non-scientific or accurate suggestions and cause harm to finances or health. ,Neutral,AI making harmful or wrong decisions,Financial loss or unauthorized spending,Incorrect medical advice or health risks,,,
612edfb8-2ae2-44d8-8e4b-fcbdb56759c9,It cannot consider the individual elements of each decision and the context of our family,Negative,AI misunderstanding family needs or context,,,,,
8d966169-8394-44a5-b47c-ac3da533f407,It could lead to a fatal outcome if it gives incorrect advice and that advice is acted upon. It could lead to significant financial loss if those decisions were about spending rather than health.,Negative,AI making harmful or wrong decisions,Financial loss or unauthorized spending,Incorrect medical advice or health risks,,,
6148bf18-4552-436d-9745-7bd3a13598dd,"It could make a fatal error, causing harm to me or my family. I still need to be in control of what the assistant does. ",Negative,AI making harmful or wrong decisions,Irreversible or hard-to-correct mistakes,Loss of personal control or autonomy,,,
67f88297-880c-40d0-8018-1f78e42c3f73,It could make a harmful dangerous mistake and then it would be hard to get compensation because It would be hard to sue the company for example.,Negative,AI making harmful or wrong decisions,Irreversible or hard-to-correct mistakes,No accountability for AI errors,,,
ce8ad76b-1ca3-4f37-8abe-b18290a48121,"It does something that could cause us financial, physical or mental harm in some way, even if it is by accident.",Neutral,AI making harmful or wrong decisions,Emotional or relational harm to family,Financial loss or unauthorized spending,Incorrect medical advice or health risks,,
ab7cbff6-c0e3-4a46-bf5b-0052fd7055dd,It gets it wrong and has serious consequences,Negative,AI making harmful or wrong decisions,Irreversible or hard-to-correct mistakes,,,,
15b7810c-262c-4fd5-8dca-be3eae49c054,It getting things wrong and not understanding ,Negative,AI making harmful or wrong decisions,AI misunderstanding family needs or context,,,,
e1ec7ab5-08fd-48d6-868a-b3d8ccc65b8d,It makes a mistake and gets things wrong ,Negative,AI making harmful or wrong decisions,,,,,
757a7f1a-94f4-4a64-847e-c51e73e28600,It makes an error that harms us and can’t be reversed ,Negative,AI making harmful or wrong decisions,Irreversible or hard-to-correct mistakes,,,,
b9d28b53-c5c5-4568-8e12-7411bce5f512,It makes an expensive mistake ,Negative,Financial loss or unauthorized spending,Irreversible or hard-to-correct mistakes,,,,
a0917ff9-088d-487e-8b53-ee07f70d1042,It making a big error that impacts me financially ,Negative,AI making harmful or wrong decisions,Financial loss or unauthorized spending,,,,
a180c445-8d92-47a1-9e6f-1b394520de1d,It making a critical error,Negative,AI making harmful or wrong decisions,Irreversible or hard-to-correct mistakes,,,,
63e1be16-0845-479f-b23d-314d040105b4,It making a decision that I do not agree with without approving it with me.,Negative,Decisions made without consent or approval,Loss of personal control or autonomy,,,,
d7114bd8-3a83-45bd-ab96-e7a10d934457,It making a decision that places my family members in danger,Neutral,AI making harmful or wrong decisions,AI making legal or contractual commitments,,,,
ca660859-1e3e-4dc6-96e9-78d57aa9802e,It making a detrimental error ,Negative,AI making harmful or wrong decisions,,,,,
f2491395-a2f3-4e66-91bd-6e4198feb278,It making a wrong decision which had negative consequences ,Negative,AI making harmful or wrong decisions,,,,,
7496a357-b858-423d-ba0c-12047dcd3b12,It making mistakes that have real consequences ,Negative,AI making harmful or wrong decisions,Irreversible or hard-to-correct mistakes,,,,
f7cdaba2-9698-47b6-8bb3-6a107769d9ab,It might make a decision that I don't agree with or have prior knowledge about that will affect an outcome,Neutral,AI making harmful or wrong decisions,Decisions made without consent or approval,,,,
6f4a02d6-7b1a-48d8-962b-16dcd4534db7,It might make decisions that harm my family based on false information or improper data analysis ,Negative,AI acting on incomplete or inaccurate data,AI making harmful or wrong decisions,Incorrect medical advice or health risks,,,
58ae6748-bd11-49cf-991f-e799ed68dab7,It not being accurate and making a mistake,Negative,AI making harmful or wrong decisions,,,,,
5c2e83a3-898e-4591-b490-0112f620db18,It putting my family in an unfavourable situation ,Neutral,AI making harmful or wrong decisions,,,,,
ae07c497-acfd-4395-b635-e1c8a559730d,It spends more than we have and it cause us money problems,Negative,Financial loss or unauthorized spending,Loss of personal control or autonomy,,,,
0a8e18bd-a1a2-47b7-80c7-12ac1017f496,"It takes over living your life for you by making all the decisions on your behalf, in time you won't know what's happening next.",Negative,AI replacing human roles in the family,Loss of personal control or autonomy,,,,
7b7ed68f-867a-47dc-80f6-ffc059512461,It will make a huge money desion for me which will make a ba impact to my family life,Positive,AI making harmful or wrong decisions,Financial loss or unauthorized spending,,,,
31e0a5a0-5d62-4ef2-9805-81fbf003f132,It will make the wrong decision causing direct harm to my family,Negative,AI making harmful or wrong decisions,,,,,
cb5dcdad-044b-4f1d-852a-b79d2db5ff90,Just getting information incorrect and causing a problem that could have been avoided ,Negative,AI acting on incomplete or inaccurate data,AI making harmful or wrong decisions,Irreversible or hard-to-correct mistakes,,,
4bce6d38-a5f8-4411-a637-82853f2cdfb1,Just that the assistant will make the wrong choice or decision and put my family in danger .,Negative,AI making harmful or wrong decisions,,,,,
0bda8660-9358-4f8f-81bd-5aed33f61e34,"Lack of original thinking and no ability to see beyond its algorithm patterns. It's a tool that can still make mistakes based on, for example, outdated or incomplete information.",Negative,AI acting on incomplete or inaccurate data,AI making harmful or wrong decisions,"Lack of human judgment, empathy, or nuance",,,
92040296-e467-4a7e-a733-87127e7a304e,MY BIGGEST FEAR IS THAT AI MIGHT NAKE WRONG DECISION IN A HEALTH EMERGENCY OR MISS SOMETHING IMPORTANT. I WORRY IT WON'T FULLY UNDERSTAND OUR NEEDS OR EMOTIONS LIKE A HUMAN WOULD,Neutral,AI misunderstanding family needs or context,Incorrect medical advice or health risks,"Lack of human judgment, empathy, or nuance",,,
0547b435-d38c-4be7-b749-78e60391e2ec,Making a decision that harms a family member. Such as a child or elderly relative.,Neutral,AI making decisions for children or vulnerable members,AI making harmful or wrong decisions,,,,
41e736ee-7562-4d6e-a090-e44905d0015a,Making a decision that we do not agree with that we cannot change or has massive implications. Best interest isn't always right for what you want.,Negative,"AI making decisions based on logic, not values",AI making harmful or wrong decisions,Difficulty overriding or reversing AI actions,Irreversible or hard-to-correct mistakes,Lack of transparency or explainability in decisions,
55704417-3efd-4f3a-8e83-d8150916721f,Making a mistake by missing nuance.,Negative,"Lack of human judgment, empathy, or nuance",,,,,
401c9215-eaee-489c-9b76-93db8c2603a5,Making a mistake or a data breach causing the Ai to cost us money or negatively affecting our health.,Negative,AI making harmful or wrong decisions,Data privacy breaches and information leaks,Financial loss or unauthorized spending,Incorrect medical advice or health risks,,
1007b85e-e3c3-4875-9243-161e0aa92d28,"Making a mistake that can be lethal for us, like providing wrong informatio,n leading to bad medicines",Negative,AI making harmful or wrong decisions,Incorrect medical advice or health risks,,,,
f0e9d4e9-6fab-43ef-bfa0-ddd09daf1348,Making a mistake that leads to irreversible harm,Negative,AI making harmful or wrong decisions,Irreversible or hard-to-correct mistakes,,,,
18556901-fa38-42f9-8b3a-1c635f14147f,Making a mistake that would cause us more trouble/problems,Negative,AI making harmful or wrong decisions,Irreversible or hard-to-correct mistakes,,,,
c5baf132-b6b8-42ba-8eeb-1f71191dd1e5,Making a serious error causing physical or financial harm.,Negative,AI making harmful or wrong decisions,Financial loss or unauthorized spending,Incorrect medical advice or health risks,,,
45d0fcfd-4901-4784-bae2-f5b1721868c2,Making an incorrect medical decision that causes irreversible harm is my biggest fear with an AI assistant making decisions for my family,Negative,AI making harmful or wrong decisions,Incorrect medical advice or health risks,Irreversible or hard-to-correct mistakes,,,
5082ec19-5fe4-4ab3-8b0e-4172e8ad6965,"Making any decision without our permission would not be acceptable, except maybe sharing information with the health service, which may be automated.
Nothing financial should be performed without your permission.  Automated tasks that you have approved are OK. No agreements for treatment may be given.  Advice however, is welcome.  Responding to emergencies however, is a grey area. If you are unable to respond to any situation, for any reason, then AI can act, but this will require much training",Neutral,AI making legal or contractual commitments,Decisions made without consent or approval,Financial loss or unauthorized spending,Loss of personal control or autonomy,,
447740d9-34fe-4419-864f-de47566fc930,"Making confidently incorrect choices, leading my family the wrong way, as they learn to trust it blindly.",Negative,AI making harmful or wrong decisions,"Over-reliance on AI, loss of human skills",,,,
1c535fde-e577-4bf1-bf40-b7e48723237b,Making errors and risking harm,Negative,AI making harmful or wrong decisions,Irreversible or hard-to-correct mistakes,,,,
3481290e-88e0-42a1-8364-09d0b7caf9a2,Making financial decisions that I did not agree on,Negative,Decisions made without consent or approval,Financial loss or unauthorized spending,,,,
c5fa4ee3-1ef2-4f7e-a0b1-21f6ab9ca0fb,Making mistakes that could be serious ,Negative,AI making harmful or wrong decisions,Irreversible or hard-to-correct mistakes,,,,
b5aafb0f-b08c-4c0b-b492-b541f0367c11,Making mistakes which lead to financial charges or my family not getting the right medical treatment.,Negative,AI making harmful or wrong decisions,Financial loss or unauthorized spending,Incorrect medical advice or health risks,,,
02755965-00c5-45f0-8294-77ee97003f1e,Making the wrong decisions and compromising safety ,Negative,AI making harmful or wrong decisions,Irreversible or hard-to-correct mistakes,,,,
23953141-3198-4347-a0ce-d9e58cd13039,"Making the wrong decisions, or making decisions that are hard to undo or fix if wrong ",Negative,AI making harmful or wrong decisions,Difficulty overriding or reversing AI actions,Irreversible or hard-to-correct mistakes,,,
34470d1d-cfba-4762-a038-e575c65053d8,Making wrong decision and my family having full trust to AI assistant,Negative,AI making harmful or wrong decisions,Loss of trust in technology,,,,
4ea0ebb5-8de9-4ff9-a42d-a75b4a8179b6,Making wrong decisions mad no accountability since it's a machine,Negative,AI making harmful or wrong decisions,No accountability for AI errors,,,,
756aadb7-daf7-4132-b7c5-be19945fa7a6,Many fears about the consequences of errors but perhaps the most irrevocable would involve a significant loss of money.,Neutral,Financial loss or unauthorized spending,Irreversible or hard-to-correct mistakes,,,,
b14805b9-e107-4665-9759-bcdbad8c4d3c,Mistakes that could happen,Neutral,AI making harmful or wrong decisions,,,,,
c098d642-34e0-48a3-b129-580eb7c1c066,"Mistakes. Financial mistakes, such as paying a bill which I'd rather leave for a week so that I have enough money for food shopping. Personal mistakes, such as sending a message or email that looks like it's from me, which then upsets someone and I get the blame. Information mistakes, such as me asking how to fit a new sink and I end up flooding the house because it didn't tell me to turn the water off first. ",Neutral,AI causing public embarrassment or shame,AI making harmful or wrong decisions,Financial loss or unauthorized spending,Irreversible or hard-to-correct mistakes,,
3f9e1542-b3ca-49da-a899-b88bdacd572b,My biggest fear about having an AI system making decisions for my family would be the data handling. I would be concerned where this was being stored and who it was being shared with and how much of this data was being used to manipulate our decisions.,Neutral,AI acting in interests of third parties or companies,Data privacy breaches and information leaks,,,,
fd6de7b7-fa15-45b8-9914-6d35bda80a8f,My biggest fear is if an AI assistant gets it wrong makes a decision health decision and it’s the wrong one financial decision and it being wrong,Negative,AI making harmful or wrong decisions,Financial loss or unauthorized spending,Incorrect medical advice or health risks,,,
4b4a2b8b-f5b8-495c-be83-9114a40924b7,"My biggest fear is losing control over important decisions. If an AI assistant made choices for my family—about health, finances, or education—it might prioritize convenience or data patterns over our values and emotions. The risk is that we could become too dependent and stop questioning its suggestions, which could lead to harmful or unfair outcomes.",Neutral,"AI making decisions based on logic, not values",AI making harmful or wrong decisions,"Lack of human judgment, empathy, or nuance",Loss of personal control or autonomy,"Over-reliance on AI, loss of human skills",
4253e247-ed53-4a4c-b596-3c1ce1ee4843,"My biggest fear is that as AI is still so early and not fully integrated into daily life there is definitely risks and possibilities that something an go wrong or your data could be hacked or breached and you'll lose all your privacy to the internet, a lot of the data would be very private and confidential given that the ai is communicating with your doctor and handling your money in this scenario.",Negative,Data privacy breaches and information leaks,Incorrect medical advice or health risks,"Security risks, hacking, and fraud",,,
955259f6-d79b-4101-b922-246158768407,My biggest fear is that it makes the wrong decision that affects me and my family.,Negative,AI making harmful or wrong decisions,,,,,
4ecc8a45-7ffb-41b0-be58-9382ba4ed0c7,"My biggest fear is that it will make decisions on my behalf without consulting me first. I'm also afraid that the decisions it makes might not only be in the best interest of me, but also of third parties with a vested interest",Neutral,AI acting in interests of third parties or companies,Decisions made without consent or approval,Loss of personal control or autonomy,,,
d86c7a97-17fb-45bc-9237-9932ab4b9c9a,My biggest fear would be to make a mistake and cause harm to me or my family either actual harm or some type of money related harm. ,Neutral,AI making harmful or wrong decisions,Financial loss or unauthorized spending,,,,
7eab3fe7-fca7-4f7d-becf-bbd7d7ae88e7,My single biggest fear is that it would make a serious mistake with our health information that a human would have easily caught,Neutral,AI making harmful or wrong decisions,Incorrect medical advice or health risks,,,,
eb52240c-83d8-448d-a08d-c7321c023103,No informed consent around these big things. And some things like signing things might be irreversible ,Neutral,AI making legal or contractual commitments,Decisions made without consent or approval,Irreversible or hard-to-correct mistakes,,,
e642b77e-73c6-46de-9c71-2f51412e80b2,"None, since I will never allow this to happen.  Anyone who does has given up the right to think and act for themselves so should probably be put down.",Negative,Other,,,,,
4eb5aafb-9c5f-487a-860a-d2b28c28ba26,Off the top of my head I would say it being used by a Government and the information it stores is used against me when I apply for assistance. ,Negative,AI acting in interests of third parties or companies,Data privacy breaches and information leaks,,,,
5e827801-9edc-469b-9397-4e1ce19ab5ee,"One of my biggest fear about an ai assistant making decisions for my family is the lack of human judgment and empathy it may not have. While i believe ai can analyse certain conditions or circumstances, i worry it may overlook my culture and some personal preferences that really matter in my family decisions. ",Negative,"AI making decisions based on logic, not values",AI misunderstanding family needs or context,"Lack of human judgment, empathy, or nuance",,,
4e1907f1-2cec-446a-8355-9c9b9909c501,Possible danger to health of family if it makes a mistake ,Negative,AI making harmful or wrong decisions,Incorrect medical advice or health risks,,,,
274f8c3d-ea30-41e8-8ce5-6a5426167e20,Possible errors around important decisions and leaking of private data.,Neutral,AI making harmful or wrong decisions,Data privacy breaches and information leaks,,,,
7bba71c7-161d-4c7a-9811-cb4e19e60678,"Programmed, inherent biases leading AI to make judgements (for example: having an ageist bias might make it decide that its time to go to a nursing home, when I want to stay, and am able with help, to stay in my home with assistance. ",Neutral,AI making decisions for children or vulnerable members,Bias or unfairness in AI decision-making,,,,
a61d4d90-4369-487c-8286-c4d9278dffbb,Risk of getting it wrong xx,Negative,AI making harmful or wrong decisions,,,,,
ca8173d1-3a8d-4ba8-943f-9c54539752cb,"Security risks, like hacking ",Negative,"Security risks, hacking, and fraud",,,,,
1701f252-3603-48c5-8020-a9ccd8159832,"Spending money that is over my budget.  We aren't exactly well off, and additional spend could put us in trouble.",Neutral,Financial loss or unauthorized spending,,,,,
d9f4c70b-6957-4e9e-b750-43dcb27ffcfc,That AI will make decisions that benefit the company that operates it instead of benefiting my family. I'm worried that it will suggests treatments or providers that pay the AI company commission instead of the best treatment option.,Negative,AI acting in interests of third parties or companies,AI making harmful or wrong decisions,,,,
b062a51f-7c54-450a-a00f-b48cb52c554c,That is puts us at risk by making mistakes,Negative,AI making harmful or wrong decisions,Irreversible or hard-to-correct mistakes,,,,
001632c0-163a-4eec-b522-dcfff42cc1d2,That it causes significant personal or financial harm to anyone in my family which could result in e.g. loss of home or end up getting my child taken away from me for its mistake.,Negative,AI making decisions for children or vulnerable members,AI making harmful or wrong decisions,Financial loss or unauthorized spending,,,
0b590823-5b98-4dfe-a452-6f1276fa467a,That it could get it wrong. It may for example send messages to someone and then could keep the conversation going from the replies. That could potentially be embarrassing when the conversation was referenced and I actually knew nothing about it.,Negative,AI causing public embarrassment or shame,AI making harmful or wrong decisions,,,,
09346dfc-bf4d-4c59-9fb7-fc70f9ecd5f6,That it could harm my family healthwise,Negative,AI making harmful or wrong decisions,Incorrect medical advice or health risks,,,,
df2f12e5-646c-40f9-98a3-576f20a0cbe5,That it could lead to injury or death.,Neutral,AI making harmful or wrong decisions,Incorrect medical advice or health risks,,,,
132b7f36-cb3d-45ad-8f6c-76196e380945,That it could make a decision that I am completely against and that the consequences of such are irreversible.,Neutral,AI making harmful or wrong decisions,Difficulty overriding or reversing AI actions,Irreversible or hard-to-correct mistakes,,,
e7e590ff-2b00-4484-9a25-024e2c27812a,"That it could potentially be hacked or used to harm me or someone I care about, be that physically or otherwise.",Negative,AI making harmful or wrong decisions,Emotional or relational harm to family,"Security risks, hacking, and fraud",,,
efacbbd3-ee8a-4308-bfd6-51d0185fc8b8,That it doesn’t understand the nuances of my family. Every decision we make has repercussions and it can’t understand these various scenarios ,Negative,AI misunderstanding family needs or context,Emotional or relational harm to family,"Lack of human judgment, empathy, or nuance",,,
60e7bcce-7bd6-499d-91bc-06db6463508d,That it gets it wrong and costs me money ,Negative,AI making harmful or wrong decisions,Financial loss or unauthorized spending,,,,
6279f393-0d42-46ac-a715-d81cf9eda923,That it gets it wrong and the process can't be stopped,Negative,AI making harmful or wrong decisions,Difficulty overriding or reversing AI actions,Irreversible or hard-to-correct mistakes,,,
184f7212-4225-4a56-ba18-6c014105adeb,"That it gets the decisions wrong, leading to irreversible costs or damage.",Negative,AI making harmful or wrong decisions,Irreversible or hard-to-correct mistakes,,,,
19b09ce1-e03a-4622-b9e2-dd21c10075bc,That it harms the well-being of a family member ,Negative,AI making harmful or wrong decisions,Emotional or relational harm to family,,,,
8b7661f9-13b6-4e31-815b-60d2ed9d3070,That it is an incorrect decision and compromises health and safety in some way ,Negative,AI making harmful or wrong decisions,Incorrect medical advice or health risks,,,,
c619b5b9-0ba1-4a14-8fe9-5acc7ed2a4fd,"That it is not an authentic way to make a decision for my family - final decisions should come from within the family, not an AI assistant",Negative,AI replacing human roles in the family,Loss of personal control or autonomy,,,,
60a522cd-1b5b-494a-8012-e4ef99897763,That it is something that I disagree with,Negative,AI making decisions that conflict with family values,AI making harmful or wrong decisions,,,,
02e0dfff-5d31-4ad1-81f0-7069aa7675e2,That it just completely malfunctions and gets the whole thing wrong.,Negative,AI making harmful or wrong decisions,,,,,
df1853c1-087c-4b4b-bbbb-39e66cc6fbdf,That it make an incorrect decision that causes harm,Negative,AI making harmful or wrong decisions,,,,,
e4d581ac-9080-4fef-80a4-52440222330a,"That it makes a bad decision that is detrimental to the family's stabiilty, health and wellbeing. ",Negative,AI making harmful or wrong decisions,,,,,
1dde9b86-0198-4c42-8ad2-8f694445ce44,"That it makes a decision based on a temporary emotion - I can experience sorrow or appear frantic when finding out a member of my family is sick but that is because I care not necessarily because medical attention is required, I would hate to waste anyone's time because of AI",Neutral,AI acting on incomplete or inaccurate data,Incorrect medical advice or health risks,"Lack of human judgment, empathy, or nuance",,,
694d4fbb-ebb5-41d7-96b8-5658b4886d43,That it makes a major mistake,Negative,AI making harmful or wrong decisions,,,,,
49148d50-5877-416e-8afb-bbbc962ab69f,That it makes a mistake for the worse,Negative,AI making harmful or wrong decisions,,,,,
36f2a3fd-669a-4152-9911-16dd4f25da30,That it makes a wrong decision that impacts my family physically or financially.,Negative,AI making harmful or wrong decisions,Financial loss or unauthorized spending,,,,
d0df7876-d8b0-4ea4-8cde-b723b434752a,That it makes an error that has a negative impact. ,Negative,AI making harmful or wrong decisions,,,,,
9483b606-5612-4055-a94e-a82e03f0d58c,"That it makes an incorrect decision that could lead to a negative consequence, such as the AI making a financial decision (without my prior approval), that ends up with me losing money",Negative,AI making harmful or wrong decisions,Decisions made without consent or approval,Financial loss or unauthorized spending,,,
60d2aead-4046-4ac5-a19b-5a99f50686cf,That it makes mistakes and could put health and privacy at risk,Negative,AI making harmful or wrong decisions,Data privacy breaches and information leaks,Incorrect medical advice or health risks,,,
9de2660d-68b2-47ff-aab8-849668884fe9,"That it makes the wrong decision and something goes wrong 
",Negative,AI making harmful or wrong decisions,Irreversible or hard-to-correct mistakes,,,,
f3aa02de-39a8-4c07-83a8-fd3ced7a53aa,That it makes the wrong decision and that it makes a decision that is or is potentially life threatening,Negative,AI making harmful or wrong decisions,Incorrect medical advice or health risks,Irreversible or hard-to-correct mistakes,,,
b56ab02e-3b31-425b-b758-cc6dc24c7342,That it makes the wrong decision on something vitally important ,Negative,AI making harmful or wrong decisions,,,,,
9a212150-2222-41d4-8851-5f1897ae0932,That it makes the wrong decision that harms someone in my family ,Negative,AI making harmful or wrong decisions,,,,,
d5a57a6c-bc9d-4ef6-853e-da8fe11feb46,That it malfunctions on health matters,Negative,AI making harmful or wrong decisions,Incorrect medical advice or health risks,,,,
8be44eb4-0c28-4c47-9644-df57ed94b0b2,"That it might make an important decision without having all of the facts that could influence that decision - I don't verbalise all my thinking processes, so there could be aspects the AI assistant doesn't know about.",Neutral,AI acting on incomplete or inaccurate data,AI making harmful or wrong decisions,,,,
8c1ab632-c23a-43c9-962f-9064fac47b88,That it will be able to sort medication that is not good for my family without a doctor overwriting it through talks with us,Neutral,Decisions made without consent or approval,Incorrect medical advice or health risks,,,,
38b32d2e-a82b-4ba3-8d4b-06a702386b5f,That it will make a choice that will negatively affect my family,Neutral,AI making harmful or wrong decisions,,,,,
8ee44560-9cfa-4666-8109-6a9f471c696d,That it will make a decision drastically different to one I would make myself and that decision turn out to be wrong in some way,Negative,AI making harmful or wrong decisions,Irreversible or hard-to-correct mistakes,,,,
60e9b803-a1e2-40cf-b3d9-6441cc74350f,That it will make decisions that require a less clinical approach and cause friction or upset,Neutral,AI making harmful or wrong decisions,Emotional or relational harm to family,"Lack of human judgment, empathy, or nuance",,,
873ba2f5-cc6d-4581-9d71-762e2c243862,That it will make the wrong decisions and base it off overall human needs than my specific family needs ,Negative,AI making harmful or wrong decisions,AI misunderstanding family needs or context,,,,
ecbd495e-358e-4e1e-984b-efc5d2d49d7f,That it would be manipulated to act in the interest of somebody other than my family.,Negative,AI acting in interests of third parties or companies,AI being manipulated or exploited by others,,,,
b120c7a4-f988-481b-9edf-4bc166855fd3,That it would get things wrong,Negative,AI making harmful or wrong decisions,,,,,
e384261b-df56-40f8-9b52-47f192e30e53,"That it would make a damaging or misguided decision resulting in harm in any sense (physically, emotionally, financially) that is not repairable.  ",Negative,AI making harmful or wrong decisions,Emotional or relational harm to family,Financial loss or unauthorized spending,Irreversible or hard-to-correct mistakes,,
d177ae4a-ad1d-4f24-aa28-530ee194f42e,"That it would make a decision which I don't feel would benefit my family, and could actually be detrimental.",Negative,AI making harmful or wrong decisions,,,,,
fa23dff3-a58d-473a-bc54-f442eafb01d5,That it would make a decision without prior consultation that may inadvertently affect me or my family in a negative way.,Negative,AI making harmful or wrong decisions,Decisions made without consent or approval,,,,
5c62f725-0b3b-4b7b-9d2b-fa77a943bed8,"That it would make mistakes, or act inappropriately on my behalf or without my approval.",Negative,AI making harmful or wrong decisions,Decisions made without consent or approval,,,,
b0d017f4-505c-4a75-95bf-d0e72f82b459,"That it would misunderstand my needs or wants, and cause harm",Negative,AI making harmful or wrong decisions,AI misunderstanding family needs or context,,,,
2543088f-42e8-4ce8-8d32-f30074d7abca,That it would potentially make the wrong decision and then in turn affect my family for the rest of our lives,Negative,AI making harmful or wrong decisions,,,,,
bc6bd6fa-001e-40e2-a6f8-8a05849850cb,That it would put them at risk ,Negative,AI making decisions for children or vulnerable members,AI making harmful or wrong decisions,,,,
f91bd113-dd97-4580-b0ab-8e4ea685f892,"That it wouldn’t make the decisions that I would As I would do so much detailed, specialised research",Neutral,AI acting on incomplete or inaccurate data,Loss of personal control or autonomy,,,,
271db1e6-41e3-488c-a9fa-b53277faca6f,That major decisions are made without our approval first.,Negative,Decisions made without consent or approval,,,,,
6dfac543-8191-40b0-a7e3-705dd82e89f7,That the AI Assistant makes a decision that is harmful such as causing injury or worse to a child due to not knowing medical history and suggesting something that it shouldn't.,Negative,AI acting on incomplete or inaccurate data,AI making decisions for children or vulnerable members,AI making harmful or wrong decisions,Incorrect medical advice or health risks,,
2c40e4b9-04ef-4ffb-8ff0-49ea3cb29ee5,That the AI assistant has hallucinated and its decisions are based on false information.,Negative,AI acting on incomplete or inaccurate data,AI making harmful or wrong decisions,,,,
ab21a39e-5460-4696-ba4e-c500a265cafd,That the AI assistant will cause financial or inadvertent physical damage to a loved one ,Negative,AI making harmful or wrong decisions,Emotional or relational harm to family,Financial loss or unauthorized spending,,,
4c191264-2ab8-4c4f-a73b-041489be509b,That the AI can be hacked/it can misinterpret my wishes/the situation.,Negative,AI making harmful or wrong decisions,"Security risks, hacking, and fraud",,,,
71fbd457-be70-4590-b30e-4dcc1bc3491a,That the AI makes a mistake which ends up causes serious harm to my family in some way. Losing control over a big decision regarding things like healthcare of finances is definitely a fear I have regarding AI,Negative,AI making harmful or wrong decisions,Financial loss or unauthorized spending,Incorrect medical advice or health risks,Loss of personal control or autonomy,,
17fec889-9bbd-4b67-b10f-5b5933043ff0,That the AI will cause harm by making a decision that is detrimental to the dynamic of the family or causes harm to an individual.,Negative,AI making harmful or wrong decisions,Emotional or relational harm to family,,,,
007df845-4b50-4926-83ee-ca797f53d1ea,That the decision will be wrong and harm will be caused ,Negative,AI making harmful or wrong decisions,,,,,
39f0ca10-27f2-435b-94fe-7da02b57ca05,That the decision would either lead to harm.,Negative,AI making harmful or wrong decisions,,,,,
06436046-dce9-4645-aa02-ffc693418a65,That the information is correct!,Positive,AI acting on incomplete or inaccurate data,,,,,
d21efcab-10e8-4065-bd4f-b7712febc2ea,That the information it collects falls into the hands of an unauthorised third party,Negative,Data privacy breaches and information leaks,,,,,
