ID,Type,Text,Summary
e2d194e4-a6cd-4c88-bc04-e163712a7f5c,Poll,"Do you think the increased use of AI across society is likely to make the amount of free time you have better, worse or stay the same in the next 10 years?","The Remesh poll question explored participants' perceptions regarding the impact of increased AI use on their personal free time over the next decade. Among the 1,020 participants, responses were distributed across five options: 'Profoundly Worse', 'Noticeably Worse', 'No Major Change', 'Noticeably Better', and 'Profoundly Better'. The findings indicate a generally optimistic outlook, with 45.0% of participants selecting 'Noticeably Better' and an additional 6.0% choosing 'Profoundly Better', suggesting that a majority (51.0%) anticipate improvements in their free time due to AI. Conversely, only a small minority expressed concern, with 1.0% selecting 'Profoundly Worse' and 3.0% 'Noticeably Worse'. A notable 43.0% of participants expect 'No Major Change', indicating a substantial portion foresee stability rather than transformation. The results, drawn from 244 population segments, highlight that while optimism prevails, a notable share of participants remain cautious or neutral about AI's impact on their free time in the coming decade."
63424882-2850-4672-acf1-2bc41ccb4ebe,Poll,"Do you think the increased use of AI across society is likely to make your community's well-being better, worse or stay the same in the next 10 years?","The Remesh poll question explored participants' perceptions regarding the impact of increased AI use on their community's well-being over the next decade. Among the 1,019 participants, who were distributed across 244 population segments, responses revealed a diverse range of expectations. Nearly half of the participants (47.0%) anticipated 'No Major Change' in their community's well-being, suggesting a prevailing sense of stability or uncertainty about AI's societal effects. A combined 24.0% expressed optimism, with 26.0% selecting 'Noticeably Better' and 2.0% choosing 'Profoundly Better', indicating that over a quarter of respondents foresee notable improvements due to AI. Conversely, 24.0% voiced concerns, with 20.0% selecting 'Noticeably Worse' and 4.0% 'Profoundly Worse', reflecting apprehension about potential negative outcomes. These findings highlight a community that is largely neutral or cautiously optimistic, with notable minorities expressing both hope and concern about AI's future societal impact."
f6d9da82-f9bd-49f6-b87b-d0ee5f334c57,Poll,"Do you think the increased use of AI across society is likely to make the availability of good jobs better, worse or stay the same in the next 10 years?","The Remesh poll question explored participants' perceptions regarding the impact of increased AI use on the availability of good jobs over the next decade. Among the 1,019 participants, who were distributed across 244 population segments, a notable majority expressed concern about the future job market. Specifically, 47.0% of participants indicated that AI would make the availability of good jobs 'Noticeably Worse', while an additional 20.0% selected 'Profoundly Worse'. In contrast, only 10.0% believed the situation would become 'Noticeably Better', and a mere 1.0% chose 'Profoundly Better'. Meanwhile, 21.0% anticipated 'No Major Change'. These findings suggest that participants are predominantly pessimistic about the effects of AI on job availability, with nearly two-thirds (67.0%) expecting a worsening scenario. The data highlight a notable apprehension among participants regarding the societal implications of AI adoption for employment opportunities."
9d573509-95e8-43b9-90f4-bc9504cbd46f,Poll,"Do you think the increased use of AI across society is likely to make your sense of purpose better, worse or stay the same in the next 10 years?","The Remesh poll question explored participants' perceptions regarding the impact of increased AI use across society on their personal sense of purpose over the next decade. Among the 1,019 participants, who were distributed across 244 population segments, a majority (56.0%) indicated that they expect 'No Major Change' in their sense of purpose as a result of AI's growing presence. A combined 27.0% expressed concerns, with 21.0% selecting 'Noticeably Worse' and 6.0% choosing 'Profoundly Worse', suggesting that over a quarter of respondents anticipate a negative effect. Conversely, 16.0% of participants were optimistic, with 14.0% selecting 'Noticeably Better' and 2.0% 'Profoundly Better'. These findings indicate that while most participants foresee stability in their sense of purpose, there is a notable minority who expect either positive or negative changes, with negative expectations outweighing positive ones. The results highlight a cautious outlook among participants regarding the societal integration of AI and its potential influence on individual purpose."
82fd8d46-d9b0-4a35-b401-ea768101f936,Poll,"So far, what has been the overall impact of AI on your daily life?","The Remesh poll question explored participants' perceptions of the overall impact of AI on their daily lives, with 1,019 respondents across 244 population segments. The findings indicate that a majority of participants (52.0%) reported 'No Major Change' in their daily lives due to AI, suggesting that, for most, AI has not yet produced a notable shift in day-to-day experiences. However, a notable proportion—37.0%—indicated that AI has made their lives 'Noticeably Better', while a smaller segment (5.0%) described the impact as 'Profoundly Better'. On the other hand, negative perceptions were less common, with only 5.0% selecting 'Noticeably Worse' and just 1.0% reporting a 'Profoundly Worse' impact. These results suggest that while the majority have not experienced a major change, positive experiences with AI outnumber negative ones by a notable margin. The data highlight a generally neutral to positive sentiment toward AI's influence on daily life among the participants."
5ddb0354-603d-4340-8bcc-73931d5c5ed7,Poll,Is your job making a meaningful contribution to the world?,"The Remesh poll question explored participants' perceptions regarding the meaningfulness of their job's contribution to the world. Out of 1,019 participants, who were distributed across 244 population segments, a notable majority (57.0%) responded affirmatively, indicating that they believe their job is making a meaningful contribution to the world. In contrast, 25.0% of participants selected 'No', suggesting a quarter of respondents do not perceive their work as meaningful in this context. Additionally, 17.0% chose 'Don't Know', reflecting a notable level of uncertainty or ambivalence among a portion of the sample. These findings highlight that while a majority of participants view their work as meaningful, a notable minority either do not share this view or are unsure, underscoring diverse perspectives on the value and impact of one's professional role."
820ef6cd-627a-4528-9a75-b32ae23cd2db,Poll,Do you think your job is likely to be automated in the next 10 years?,"The Remesh poll question asked participants whether they believe their job is likely to be automated in the next 10 years. Among the 1,019 participants, who were distributed across 244 population segments, a notable majority (61.0%) responded 'No', indicating that they do not expect their jobs to be automated within the next decade. In contrast, 20.0% of participants expressed concern by selecting 'Yes', suggesting that one in five foresee the possibility of automation affecting their employment. Additionally, 18.0% chose 'Don't Know', reflecting a notable level of uncertainty about the future impact of automation on their jobs. These findings highlight that while most participants are not currently concerned about automation, a notable minority either anticipate or are unsure about the potential for job automation in the coming years."
1678f58c-e53f-4bb6-9384-cbe855109212,Poll,Do you think your job should be automated in the next 10 years?,"The Remesh poll question explored participants' attitudes toward the automation of their own jobs within the next 10 years. Out of 1,019 participants, who were distributed across 244 population segments, a notable majority (80.0%) expressed opposition to the idea, selecting 'No' when asked if their job should be automated in the next decade. A smaller proportion, 7.0%, indicated support for automation of their roles by choosing 'Yes', while 12.0% were uncertain, selecting 'Don't Know'. These findings suggest that, among the surveyed population, there is a strong preference for retaining human involvement in their current occupations, with only a minority open to or unsure about the prospect of automation. The results highlight a notable resistance to job automation among participants, with the vast majority preferring to maintain the status quo over the next ten years."
2c67f515-92c4-4f8a-85d9-ea8d36aefa94,Poll,"So far, how has your community been affected by job loss from automation?","The Remesh poll question explored the perceived impact of job loss due to automation within participants' communities. Among the 1,019 participants, who were distributed across 244 population segments, a notable majority (72.0%) indicated that their community had not been affected at all by job loss from automation, selecting 'Not at all.' Meanwhile, 16.0% reported knowing someone who has lost their job, and 10.0% stated they know a few people who have lost their job due to automation. Only a small minority (1.0%) selected 'I know many people who have lost their job.' These findings suggest that, as of the time of the poll, the direct impact of automation-related job loss is perceived as limited within most participants' communities, with only a minority reporting more widespread effects. The data highlights that while awareness of job loss from automation exists, it is not yet a pervasive experience for the majority of respondents."
1f93fc64-d708-47c8-8a5d-f06d3173ea21,Poll,An AI should prioritize preventing harm to people above all other goals.,"The Remesh poll question explored participants' attitudes toward the principle that 'An AI should prioritize preventing harm to people above all other goals.' Among the 1,019 participants, who were distributed across 244 population segments, there was a notable consensus in favor of this ethical guideline. A majority of respondents, 68.0%, selected 'Strongly Agree,' while an additional 25.0% chose 'Somewhat Agree,' indicating that 93.0% of participants expressed some level of agreement with the statement. Neutrality was relatively uncommon, with only 4.0% selecting 'Neutral / Neither Agree nor Disagree.' Dissent was minimal, as just 2.0% chose 'Somewhat Disagree' and 1.0% selected 'Strongly Disagree.' These findings suggest that participants in the Remesh poll notably endorse the prioritization of harm prevention as a primary objective for AI systems."
40bc563d-7b6e-4190-8065-220a913c3704,Poll,It is acceptable for an AI to treat people differently based on their personal characteristics if doing so improves outcomes.,"The Remesh poll question explored participants' attitudes toward the acceptability of AI systems treating individuals differently based on personal characteristics if such differentiation leads to improved outcomes. Among the 1,019 participants, who were distributed across 244 population segments, responses revealed a notable degree of acceptance for this practice. Specifically, 11.0% of participants 'Strongly Agree' and 36.0% 'Somewhat Agree' with the statement, indicating that nearly half (47.0%) express some level of agreement. Meanwhile, 24.0% selected 'Neutral / Neither Agree nor Disagree', suggesting a considerable portion of participants are ambivalent or undecided on the issue. Opposition was less prevalent, with 15.0% 'Somewhat Disagree' and 13.0% 'Strongly Disagree', totaling 28.0% expressing disagreement. These findings suggest that, while there is a notable plurality in favor of AI systems differentiating based on personal characteristics for improved outcomes, a substantial minority remains neutral or opposed, highlighting ongoing debate and complexity in public attitudes toward ethical AI practices."
cf8877dc-3f00-4f63-b14d-473f70307e63,Poll,An AI developed in your country should prioritize the needs and wellbeing of your country’s citizens over those of people elsewhere.,"The Remesh poll question explored participants' attitudes toward whether an AI developed in their country should prioritize the needs and wellbeing of their own citizens over those of people elsewhere. Among the 1,019 participants, who were distributed across 244 population segments, responses were notably varied. A combined 40.0% expressed agreement with the statement, with 15.0% selecting 'Strongly Agree' and 25.0% choosing 'Somewhat Agree.' Meanwhile, 27.0% of participants indicated a neutral stance by selecting 'Neutral / Neither Agree nor Disagree.' On the other hand, a combined 32.0% expressed disagreement, with 22.0% selecting 'Somewhat Disagree' and 10.0% choosing 'Strongly Disagree.' These findings suggest that while a notable proportion of participants support a nationally focused approach to AI priorities, a substantial share either remain neutral or express reservations, highlighting a diversity of perspectives on the issue."
82073a03-576b-4542-84e6-4077768be06f,Poll,An AI should override established rules or authorities when it calculates a better result.,"The Remesh poll question explored participants' attitudes toward the proposition that 'An AI should override established rules or authorities when it calculates a better result.' Among the 1,019 participants, responses were distributed across five options, revealing a notable reluctance to endorse AI autonomy over established norms. Only 2.0% of participants 'Strongly Agree' with the statement, and 15.0% 'Somewhat Agree,' indicating that a combined 17.0% express some level of agreement. In contrast, a notable 31.0% 'Somewhat Disagree' and 29.0% 'Strongly Disagree,' totaling 60.0% who oppose the idea to varying degrees. Additionally, 22.0% of participants selected 'Neutral / Neither Agree nor Disagree,' suggesting a degree of ambivalence or uncertainty. The findings suggest that, within the 244 population segments represented, there is a notable majority who are hesitant or opposed to granting AI the authority to override established rules or authorities, even when a better result is calculated. This distribution highlights a prevailing caution among participants regarding the delegation of such decision-making power to AI systems."
4b3eff0b-9b5f-4470-9362-7c47afab9e66,Poll,"Some human decisions are too sacred to delegate to an AI, regardless of the AI's capabilities.","The Remesh poll question explored participants' attitudes toward delegating sacred human decisions to artificial intelligence, regardless of the AI's capabilities. Among the 1,019 participants, who were distributed across 244 population segments, a notable majority expressed agreement with the statement. Specifically, 54.0% of participants selected 'Strongly Agree' and an additional 30.0% chose 'Somewhat Agree', indicating that 84.0% overall agreed to some extent that certain human decisions should not be delegated to AI. A smaller proportion, 8.0%, reported a neutral stance by selecting 'Neutral / Neither Agree nor Disagree'. Dissenting views were less common, with only 5.0% selecting 'Somewhat Disagree' and 2.0% choosing 'Strongly Disagree'. These findings suggest a notable consensus among participants that some human decisions are considered too sacred for AI involvement, with only a minority expressing neutrality or disagreement."
237dd723-0855-4938-a753-d5f7c1889c44,Poll,It is acceptable for an AI to limit someone's choices if doing so protects them from making serious mistakes.,"The Remesh poll question explored participants' attitudes toward the acceptability of AI systems limiting individuals' choices to prevent serious mistakes. Among the 1,019 participants, responses were distributed across five options, reflecting a range of perspectives. A combined 49.0% of participants expressed agreement with the statement, with 12.0% selecting 'Strongly Agree' and 37.0% choosing 'Somewhat Agree.' Meanwhile, 22.0% of participants remained neutral, selecting 'Neutral / Neither Agree nor Disagree.' Opposition to the idea was also present, as 19.0% chose 'Somewhat Disagree' and 9.0% selected 'Strongly Disagree,' totaling 28.0% expressing some level of disagreement. These findings indicate that while there is notable support for the notion that AI intervention is acceptable in preventing serious mistakes, a notable minority remains either neutral or opposed. The results suggest a nuanced landscape of opinion, with nearly half of participants in favor, over one-fifth undecided, and over one-quarter expressing reservations about such AI limitations."
132d97fc-48a2-4049-8114-ea6d103e17ad,Poll,"Thinking about the technology you use every day, please consider two different types:A standard app (like a news or weather app) that you control directly.An AI assistant (like Siri or Alexa) that can learn about you and sometimes take actions on your behalf.Do you believe these two types of technology should have different rules for how they use your personal data?","The Remesh poll question explored participants' attitudes toward data governance for two types of everyday technologies: standard apps (such as news or weather apps) and AI assistants (such as Siri or Alexa) that can learn about users and act on their behalf. Among the 1,019 participants, who were distributed across 244 population segments, responses were closely divided between two primary perspectives. Notably, 39.0% of participants indicated that 'an AI assistant should have stricter rules than a standard app,' while an equal proportion (39.0%) believed that 'they should both follow the same rules.' A smaller segment, 13.0%, expressed openness to 'more flexible rules' for AI assistants if a 'clear benefit' is provided, and 7.0% reported uncertainty by selecting 'I'm not sure.' These findings suggest a notable split in public opinion regarding whether AI assistants warrant differentiated regulatory treatment compared to standard apps, with a substantial minority open to conditional flexibility and a smaller proportion undecided."
ef546735-b161-4b16-af39-22d612d644e3,Poll,Imagine a company uses data it already has from you in one product (like your video viewing history) to build a new AI assistant. Which is closest to your view?,"The Remesh poll question explored participants' attitudes toward companies leveraging existing user data from one product (such as video viewing history) to develop a new AI assistant. Among the 1,019 participants, responses revealed a notable preference for user control and consent regarding data usage. Only 6.0% of participants indicated that 'This is an acceptable use of my data,' suggesting a low baseline of unconditional acceptance. A larger proportion, 33.0%, stated that 'This is acceptable only if they tell me and give me the choice to stop it,' while the largest share, 40.0%, selected 'This is acceptable only if they ask for my permission beforehand.' This indicates that 73.0% of participants require at least some form of notification or explicit permission before their data is repurposed for new AI products. Notably, 20.0% of participants expressed outright opposition, selecting 'This is not an acceptable use of my data.' These findings underscore a prevalent expectation among participants for transparency and agency in corporate data practices, with a majority favoring opt-in or opt-out mechanisms over passive consent."
cb9d633e-47b7-428c-8052-ce3c2dcb0649,Poll,"When it comes to the data an AI assistant has collected about you, which of these is most important for you to be able to do?","The Remesh poll question explored participants' priorities regarding control over personal data collected by AI assistants. Among the 1,019 participants, who were distributed across 244 population segments, the most notable finding was that 45.0% identified the ability to 'Completely delete that data' as the most important feature. This preference for data deletion outpaced other options, with 32.0% selecting 'View the data the assistant has stored about me,' and 20.0% choosing 'Edit or correct that data.' Only a small minority, 3.0%, indicated that 'None of these are important to me.' These results suggest that participants place a notably high value on the ability to remove their data from AI systems, while also expressing considerable interest in transparency and the ability to make corrections. The low percentage of participants who are indifferent to these controls underscores a broad concern for personal data management in the context of AI assistants."
fa163ce1-2abd-473c-aa7d-8a8fa057e875,Ask Opinion,"In your own words, what is one task or area in your life where you are most optimistic that a future AI assistant could be genuinely helpful?","The Remesh opinion question explored areas in which participants are most optimistic about the potential helpfulness of future AI assistants. Drawing from a diverse pool of 1018 participants across 244 demographic segments, the findings reveal a broad spectrum of anticipated benefits, with notable consensus around several key domains. Participants frequently cited organizational and productivity-related tasks, such as calendar management, scheduling, and automating routine work processes. For example, one participant expressed optimism about AI's ability to 'help keep my calanda updated with my schedule and also help with my finances and savings,' while another highlighted the value in 'organising my calendar.' Financial management and decision-making also emerged as prominent themes, with responses referencing 'budgetting' and 'finance decisions.' Educational support was another area of optimism, both for teachers—'I am a teacher and I use Ai to mark and correct my students work'—and for broader learning and data analysis tasks, such as 'making work load for teachers less' and 'data analysis of big data files and ability to learn new subjects.' Participants also envisioned AI as a tool for enhancing efficiency in professional contexts, including 'generation of production descriptions at scale,' 'summarise data and produce reports/programs to speed up development and decision-making,' and 'automating smaller jobs such as payroll or emails.' The potential for AI to assist with personal and home life was noted, with one participant stating, 'I think it will be helpful when it comes to decoration and design, so I can visualise house changes before we make them.' Accessibility and support for individuals with disabilities were also mentioned, as in the response: 'AI could be really useful for disabled people - it could help to create shopping lists if someone can't write; set reminders for someone who may struggle with memory.' Overall, the responses reflect a notable optimism that AI assistants could streamline daily tasks, enhance productivity, support decision-making, and improve accessibility, with participants envisioning practical applications across both personal and professional spheres."
3bced129-d236-4085-a3f9-17ce58ce0acf,Poll,"To make sure you've understood the instructions, please answer the following question. Please re-read the description above if you are unsure.Based on the description, how does the 'Family Wellbeing Coordinator' assistant operate?","The Remesh poll question assessed participants' understanding of the operational capabilities of the 'Family Wellbeing Coordinator' assistant, with 1,014 participants from 244 population segments providing responses. The findings reveal a notable distribution of perceptions regarding the assistant's functionality. The most commonly selected response, chosen by 42.0% of participants, was that the assistant 'can complete tasks on its own and then notify you afterward.' This was closely followed by 38.0% who believed that it 'is only able to provides information when you ask it a direct question.' A smaller proportion, 16.0%, indicated that the assistant 'can only send you reminders but cannot schedule appointments,' while just 4.0% selected the option stating it 'requires you to call a human doctor to confirm every action.' These results suggest that while a plurality of participants view the assistant as capable of autonomous task completion, a notable share perceive its role as more limited to providing information upon request. The relatively low selection of the options involving reminders only or mandatory human doctor confirmation indicates that these functionalities are less commonly associated with the assistant by participants."
cd5efd72-4580-427b-ae51-6dc73e0bc87b,Poll,"If the Family Wellbeing Coordinator can take actions on its own (e.g., book an appointment), how would you prefer to be informed?","The Remesh poll question explored participants' preferences regarding how they wish to be informed if the Family Wellbeing Coordinator can independently take actions, such as booking appointments. Among the 1,012 participants, who were distributed across 244 population segments, a notable majority (75.0%) expressed a preference for being asked for permission every time before the system acts, selecting the option 'It asks for my permission every time before acting.' A smaller proportion, 15.0%, favored being informed about the system's capabilities at the outset—'It tells me about its capabilities when I first start using it, then acts on its own.' Only 8.0% indicated they would expect to find this information themselves in the settings, while a minimal 1.0% reported that they do not need to be told about the system's capabilities. These findings suggest a strong preference among participants for ongoing, explicit consent over more passive or one-time notifications when it comes to autonomous actions by the Family Wellbeing Coordinator."
4ad473eb-b769-433e-8a0c-5a992a7b2fba,Poll,Your location history,"The Remesh poll question explored participants' comfort levels regarding their location history, with responses collected from 1,012 individuals across 244 population segments. The findings indicate that a notable majority of participants expressed comfort with their location history: 28.0% reported being 'Very Comfortable' and 40.0% selected 'Somewhat Comfortable', totaling 68.0% who expressed some degree of comfort. In contrast, 14.0% indicated they were 'Somewhat Uncomfortable' and 6.0% were 'Very Uncomfortable', amounting to 20.0% expressing discomfort. Additionally, 11.0% of participants chose the neutral option, 'Neutral / Neither Comfortable nor Uncomfortable'. These results suggest that while a majority of participants are comfortable with their location history, a notable minority remain either neutral or uncomfortable with this aspect."
c192e2a7-8046-4c40-a4de-9ec300f64f9f,Poll,Your email and calendar contents,"The Remesh poll question asked 1,012 participants, spanning 244 population segments, about their comfort level with their email and calendar contents. The results reveal a notable degree of comfort among participants: 21.0% reported being 'Very Comfortable' and 35.0% selected 'Somewhat Comfortable', totaling 56.0% expressing some level of comfort. In contrast, 20.0% indicated they were 'Somewhat Uncomfortable' and 12.0% were 'Very Uncomfortable', amounting to 32.0% expressing discomfort. A further 12.0% of participants chose 'Neutral / Neither Comfortable nor Uncomfortable'. These findings suggest that while a majority of participants feel at least somewhat comfortable with their email and calendar contents, a notable minority—nearly one-third—express varying degrees of discomfort. The distribution highlights a spectrum of attitudes, with a substantial portion of the population not fully at ease with these digital contents."
0c799090-eeff-45ef-9900-31f44b18ac23,Poll,Your contacts list,"The Remesh poll question explored participants' comfort levels regarding their contacts list, with 1,011 individuals from 244 population segments responding. The results reveal a diverse range of sentiments. A combined 39.0% of participants reported feeling comfortable, with 12.0% selecting 'Very Comfortable' and 27.0% choosing 'Somewhat Comfortable.' Conversely, discomfort was also prevalent, as 27.0% indicated being 'Somewhat Uncomfortable' and 21.0% reported being 'Very Uncomfortable,' totaling 48.0% expressing some degree of discomfort. Meanwhile, 14.0% of participants described themselves as 'Neutral / Neither Comfortable nor Uncomfortable.' These findings suggest that while a notable portion of participants feel at ease with their contacts list, a slightly larger share experience discomfort, highlighting a polarized distribution of comfort levels among the surveyed population."
2153f14a-883e-4eb3-9b4c-88ad2118f1ce,Poll,Your purchase history,"The Remesh poll question explored participants' comfort levels regarding their purchase history, with responses collected from 1,011 individuals across 244 population segments. The findings reveal a diverse range of attitudes: a combined 52.0% of participants reported feeling comfortable, with 17.0% selecting 'Very Comfortable' and 35.0% choosing 'Somewhat Comfortable.' In contrast, 33.0% expressed discomfort, as 18.0% identified as 'Somewhat Uncomfortable' and 15.0% as 'Very Uncomfortable.' A further 16.0% indicated a neutral stance by selecting 'Neutral / Neither Comfortable nor Uncomfortable.' These results suggest that while a majority of participants are at least somewhat comfortable with their purchase history, a notable proportion—one-third—express varying degrees of discomfort. The distribution of responses highlights the nuanced perspectives present within the surveyed population segments."
02a32fcd-bd23-4869-992a-8fd910d7fd0c,Poll,Your health and fitness data,"The Remesh poll question explored participants' comfort levels regarding their health and fitness data, with responses collected from 1,011 individuals across 244 population segments. The findings indicate a generally high degree of comfort: 33.0% of participants reported feeling 'Very Comfortable' and 39.0% selected 'Somewhat Comfortable', together comprising 72.0% of the total sample. A smaller proportion, 10.0%, expressed a neutral stance by choosing 'Neutral / Neither Comfortable nor Uncomfortable'. Meanwhile, discomfort was less prevalent, with 10.0% indicating they were 'Somewhat Uncomfortable' and only 7.0% selecting 'Very Uncomfortable'. These results suggest that a notable majority of participants are comfortable with their health and fitness data, while a minority express neutrality or discomfort."
ff568e39-878b-44c9-939e-96e5f835e6ed,Poll,Your group messages,"The Remesh poll question explored participants' comfort levels with their group messages, offering five response options ranging from 'Very Comfortable' to 'Very Uncomfortable.' Out of 1,010 participants, who were distributed across 244 population segments, the findings reveal a notable trend toward discomfort. A combined 69.0% of participants reported feeling uncomfortable, with 38.0% selecting 'Very Uncomfortable' and 31.0% choosing 'Somewhat Uncomfortable.' In contrast, only 16.0% expressed comfort, with 4.0% indicating they were 'Very Comfortable' and 12.0% 'Somewhat Comfortable.' Additionally, 14.0% of respondents reported a neutral stance, selecting 'Neutral / Neither Comfortable nor Uncomfortable.' These results suggest that discomfort with group messages is prevalent among participants, with a notably higher proportion expressing negative sentiments compared to those who feel comfortable or neutral."
8874eb59-46be-4b0a-9654-e7cb541790d2,Poll,Your private messages,"The Remesh poll question explored participants' comfort levels regarding their private messages, with 1,010 individuals from 244 population segments responding. The findings reveal a notable discomfort among participants: 58.0% reported feeling 'Very Uncomfortable' and an additional 26.0% indicated they were 'Somewhat Uncomfortable.' In contrast, only 2.0% of participants described themselves as 'Very Comfortable,' and 6.0% as 'Somewhat Comfortable.' A small proportion, 7.0%, selected 'Neutral / Neither Comfortable nor Uncomfortable.' These results suggest that concerns about privacy or security in private messaging are prevalent, with a combined 84.0% expressing some level of discomfort. The data highlight a notable lack of comfort with private messages among the surveyed population."
cab3a3c0-3e52-4751-9145-f3bcb0f36a1c,Poll,How important is it for you to be able to easily view and edit the personal information the assistant has stored about you?,"The Remesh poll question explored participants' attitudes toward the ability to easily view and edit the personal information that the assistant has stored about them. Among the 1,010 participants, who were distributed across 244 population segments, a notable majority expressed strong preferences for transparency and control over their personal data. Specifically, 80.0% of participants indicated that this capability is 'Very Important' to them, while an additional 16.0% selected 'Somewhat Important.' Only a small minority were ambivalent or dismissive, with 2.0% choosing 'Neutral / Neither Important nor Unimportant,' and just 1.0% each selecting 'Somewhat Unimportant' and 'Not at All Important.' These findings suggest that, for most participants, the ability to access and modify their stored personal information is a highly valued feature, reflecting a broader trend of user concern for data privacy and autonomy. The results underscore a notable demand for transparency and user agency in digital assistant platforms."
69434abb-46f4-45b5-afa0-c8d92b2f3be0,Poll,"When the assistant provides a complex answer (e.g., why it chose a specific doctor), how important is it that you can easily see the original sources it used?","The Remesh poll question explored participants' attitudes toward the importance of transparency in complex answers provided by an assistant, specifically regarding the ability to easily view original sources used in responses such as explanations for choosing a specific doctor. Among the 1,010 participants, who were distributed across 244 population segments, a notable majority—65.0%—indicated that it is 'Very Important' to have access to the original sources. An additional 29.0% selected 'Somewhat Important,' bringing the total proportion of participants who view source transparency as at least somewhat important to 94.0%. Only a small minority expressed neutrality or a lack of importance, with 4.0% choosing 'Neutral / Neither Important nor Unimportant,' 2.0% selecting 'Somewhat Unimportant,' and just 1.0% indicating that it is 'Not at All Important.' These findings suggest that participants place a notably high value on the ability to verify and understand the basis of complex answers, underscoring the importance of source transparency in fostering trust and confidence in assistant-generated information."
44eccd7e-475e-46c9-a788-73a2e8fb36f4,Poll,"When using the Family Wellbeing Coordinator, which of the following is more important to you?","The Remesh poll question explored participant preferences regarding the operational priorities of the Family Wellbeing Coordinator assistant, specifically weighing the importance of speed and efficiency against the frequency of permission requests. Among the 1,009 participants, who were distributed across 244 population segments, a notable majority (82.0%) indicated a preference for the assistant to 'ask for my permission before most actions, even if it makes things slower.' In contrast, only 18.0% favored the assistant being 'fast and efficient, even if it asks for my permission less often.' These findings suggest that, for most participants, maintaining a higher degree of user control and consent is more important than maximizing efficiency or speed. The results highlight a clear trend: participants value being consulted before actions are taken by the assistant, even at the expense of operational speed."
bce56331-0644-44af-afe5-d888a1fce407,Poll,How would you prefer the assistant to behave?,"The Remesh poll question explored participant preferences regarding the desired behavior of an assistant, offering three response options: 'Strictly professional and tool-like', 'Friendly and social', and 'Helpful and respectful'. Out of 1009 participants, who were distributed across 244 population segments, a notable majority (55.0%) expressed a preference for the assistant to be 'Helpful and respectful'. This was followed by 32.0% who favored a 'Strictly professional and tool-like' demeanor, while a smaller proportion (13.0%) preferred the assistant to be 'Friendly and social'. These findings indicate that, while a professional approach is valued by a notable portion of participants, the most preferred assistant behavior is one that balances helpfulness with respect. The relatively low selection of the 'Friendly and social' option suggests that participants prioritize utility and respectfulness over sociability in their interactions with the assistant."
3ad4cbd0-071c-4b3a-8125-503f85f3054a,Poll,Which statement best describes your preference for personalization?,"The Remesh poll question explored participants' preferences regarding the personalization of an assistant, specifically weighing the benefits of high personalization against concerns about the assistant remembering past activities. Out of 1,009 participants, who were distributed across 244 population segments, a notable majority (74.0%) expressed a preference for a highly personalized assistant, even if it necessitates the assistant remembering their past activities. In contrast, 26.0% of participants indicated a preference for the assistant not to remember their past activities, accepting that this would make the assistant less helpful and require them to repeat themselves. These findings suggest that, among the surveyed population, there is a strong inclination toward the benefits of personalization, with most participants willing to trade off privacy for increased utility. The results highlight a notable trend: 'I want the assistant to be highly personalized to me, even if it means it must remember my past activities' was selected by nearly three-quarters of respondents, underscoring the value placed on convenience and tailored experiences in digital interactions."
d2fcd1f5-bc5f-4422-b6c5-7d72d6f4acd6,Poll,The assistant notices your family's planned meals may be missing some nutrients (like iron). What would you prefer it to do?,"The Remesh poll question explored participants' preferences regarding how an assistant should respond upon noticing potential nutrient gaps (such as iron) in their family's planned meals. Among the 1,009 participants, who were distributed across 244 population segments, a notable majority (66.0%) expressed a preference for the assistant to 'Suggest affordable local foods with those nutrients.' This indicates a strong inclination toward practical, actionable advice that maintains privacy. Meanwhile, 16.0% of participants preferred that the assistant 'Ask before sharing your data to get offers,' highlighting a concern for consent and data privacy. A smaller proportion, 15.0%, chose 'Nothing - this is a private matter,' suggesting a segment of participants who favor complete privacy and non-intervention. Only 3.0% supported the option to 'Share your family's diet needs with local food services for offers,' reflecting limited enthusiasm for direct data sharing with third parties. These findings suggest that while most participants are open to receiving nutritional suggestions, there is a notable emphasis on privacy and consent in how such information is handled."
0869bb51-ee5d-414b-8177-1c9e1e0ab8ee,Poll,The assistant notices you are searching about a family member's persistent cough. What would you prefer it do?,"The Remesh poll question explored participants' preferences regarding the actions an assistant should take upon noticing a user searching about a family member's persistent cough. Among the 1,009 participants, who were distributed across 244 population segments, a notable majority (57.0%) expressed a preference for the assistant to 'Provide home care advice and list signs to see a professional.' This suggests a strong inclination toward receiving actionable information and guidance while maintaining autonomy. Meanwhile, 22.0% of participants preferred that the assistant do 'Nothing – I am just gathering my own information.', indicating a notable portion values privacy and self-directed research. A smaller share, 18.0%, favored the assistant to 'Ask if you'd like an introduction to a local health service,' reflecting some openness to facilitated connections with healthcare providers, but only upon explicit consent. Only 4.0% supported the assistant 'Share your situation (anonymously) with local health services so they can contact you,' highlighting limited support for proactive, third-party outreach even when anonymity is preserved. These findings underscore a preference among participants for informative support over unsolicited intervention, with privacy and user control emerging as notable considerations."
