Question ID,Question Text,Response Text,Num Valid Segments,MinAgree_100pct,MinAgree_95pct,MinAgree_90pct,MinAgree_80pct,MinAgree_70pct,MinAgree_60pct,MinAgree_50pct,MinAgree_40pct,MinAgree_30pct,MinAgree_20pct,MinAgree_10pct
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?","providing evidence of its decisions, confirming no data is shared without my consent",36,0.4300,0.4400,0.5100,0.5300,0.5400,0.5500,0.5600,0.5600,0.5700,0.5800,0.6100
43ce42e1-50f3-4a2a-8b48-b8add5041354,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,I just feel like as a parent this should be a decision I make when I look at all of the options ,36,0.4300,0.4600,0.4800,0.5000,0.5100,0.5200,0.5200,0.5200,0.5300,0.5400,0.5800
43ce42e1-50f3-4a2a-8b48-b8add5041354,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,Authorizing people or transactions without my present consent ,36,0.4300,0.4400,0.4600,0.5100,0.5100,0.5300,0.5300,0.5300,0.5600,0.5600,0.5800
43ce42e1-50f3-4a2a-8b48-b8add5041354,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,That someone would come to harm as a consequence ,36,0.4300,0.4400,0.4500,0.4800,0.5000,0.5100,0.5100,0.5200,0.5300,0.5400,0.5700
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",Full transparency and accountability.,36,0.4300,0.4500,0.4900,0.5200,0.5300,0.5300,0.5400,0.5400,0.5500,0.5600,0.5800
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",Assurance of data protection and do not invade my privacy without my consent,36,0.4300,0.4900,0.5200,0.5300,0.5400,0.5400,0.5500,0.5500,0.5600,0.5800,0.6000
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",To always ask my permission before making a decision,36,0.4300,0.4400,0.4700,0.5000,0.5100,0.5300,0.5300,0.5300,0.5400,0.5600,0.5900
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?","trust built up over time, human back up easily available if you need ",36,0.4300,0.4400,0.4700,0.4900,0.5100,0.5100,0.5200,0.5200,0.5200,0.5300,0.5400
43ce42e1-50f3-4a2a-8b48-b8add5041354,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,Making it easy for my family's safety to be at risk ,36,0.4300,0.4400,0.4600,0.4900,0.5000,0.5000,0.5100,0.5100,0.5200,0.5300,0.5400
43ce42e1-50f3-4a2a-8b48-b8add5041354,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,"As I wouldn’t have an AI make decisions for my family, the risk would be eliminated ",36,0.4300,0.4500,0.4700,0.4900,0.4900,0.5000,0.5000,0.5100,0.5200,0.5300,0.5400
43ce42e1-50f3-4a2a-8b48-b8add5041354,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,A loss of control and oversight,36,0.4300,0.4400,0.4600,0.4900,0.4900,0.5000,0.5100,0.5100,0.5200,0.5200,0.5500
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",It should allow me to decide what I wish to share. I should also be given access to the information the company has stored about my family and I.,36,0.4300,0.5000,0.5100,0.5300,0.5300,0.5400,0.5400,0.5400,0.5500,0.5600,0.5600
43ce42e1-50f3-4a2a-8b48-b8add5041354,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,That it puts my family at risk such as safety or financial risk and I wouldn’t be able to do anything about it.,36,0.4300,0.4500,0.5000,0.5200,0.5200,0.5300,0.5400,0.5400,0.5500,0.5600,0.6000
43ce42e1-50f3-4a2a-8b48-b8add5041354,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,making life affecting decisions without me being aware or able to change.,36,0.4300,0.4500,0.4700,0.4800,0.4900,0.5000,0.5100,0.5100,0.5100,0.5300,0.5400
43ce42e1-50f3-4a2a-8b48-b8add5041354,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,It can make illogical and non-scientific or accurate suggestions and cause harm to finances or health. ,36,0.4300,0.4800,0.5000,0.5100,0.5200,0.5300,0.5300,0.5400,0.5500,0.5500,0.5800
43ce42e1-50f3-4a2a-8b48-b8add5041354,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,THE LOSS OF PERSONAL AUTONOMY WHICH COULD EVENTUALLY LEAD TO LIMITED BRTAIN FUNCTIONING ,36,0.4300,0.4400,0.4600,0.4700,0.4800,0.5000,0.5100,0.5100,0.5100,0.5200,0.5400
43ce42e1-50f3-4a2a-8b48-b8add5041354,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,"I don't have any fear because it will never happen. I am nearly 70 so will not be using AI to any great extent. I have no family. If I WAS to use it extensively, my fear would be that of losing my own autonomy and the AI making decisions without my say-so.",36,0.4300,0.4400,0.4500,0.4900,0.5000,0.5000,0.5100,0.5100,0.5100,0.5200,0.5500
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?","nothing, I dont trust anything that other people have control over that affects me",36,0.4300,0.4400,0.4600,0.4900,0.5000,0.5000,0.5000,0.5000,0.5100,0.5200,0.5400
43ce42e1-50f3-4a2a-8b48-b8add5041354,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,"I am not comfortable with it having access to my data, especially private things like messages and emails. This lack of privacy is invasive and from history we can see that companies cannot be trusted with our data because it is used to manipulate us ",36,0.4300,0.4400,0.4500,0.4700,0.4800,0.5000,0.5100,0.5100,0.5200,0.5200,0.5500
43ce42e1-50f3-4a2a-8b48-b8add5041354,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,"The service not being available when I need it to be (eg automatic update, update taking too long, service disruption).",36,0.4300,0.4400,0.4700,0.4900,0.5000,0.5100,0.5100,0.5100,0.5200,0.5300,0.5500
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?","Being transparent, open and honest about their explanability and audit trail of decisions in any AI",36,0.4300,0.4400,0.4400,0.4700,0.4900,0.5000,0.5100,0.5100,0.5200,0.5300,0.5400
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?","Have a clear 'accountability' policy to cover who is responsible for what between the User, the company employing the AI, the company that made the AI, a regulatory body, inherent risks or limitations of the AI and noone at all.",36,0.4300,0.4500,0.4600,0.4700,0.4900,0.5100,0.5100,0.5100,0.5300,0.5400,0.5600
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",Honestly and protecting privacy and being fair,36,0.4300,0.4400,0.4600,0.5000,0.5100,0.5100,0.5200,0.5200,0.5200,0.5300,0.5400
43ce42e1-50f3-4a2a-8b48-b8add5041354,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,It makes a decision that I disagree with like starting a treatment or a therapy ,36,0.4300,0.4500,0.4800,0.4900,0.4900,0.5000,0.5100,0.5100,0.5100,0.5200,0.5400
43ce42e1-50f3-4a2a-8b48-b8add5041354,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,"That the decision isn't appropriate or the correct decision. The permission should always be held with the user to authorise the decision. AI should recommend something, however I wouldn't trust it to make a decision on my behalf.",36,0.4300,0.4400,0.4500,0.4700,0.4800,0.4900,0.4900,0.5000,0.5000,0.5100,0.5300
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",Be able to justify its decision and explain why it has reached the decision that it has made. ,36,0.4300,0.4400,0.4700,0.5000,0.5000,0.5100,0.5200,0.5200,0.5200,0.5300,0.5400
43ce42e1-50f3-4a2a-8b48-b8add5041354,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,"My biggest fear is that as AI is still so early and not fully integrated into daily life there is definitely risks and possibilities that something an go wrong or your data could be hacked or breached and you'll lose all your privacy to the internet, a lot of the data would be very private and confidential given that the ai is communicating with your doctor and handling your money in this scenario.",36,0.4300,0.4400,0.4600,0.4900,0.5000,0.5000,0.5100,0.5200,0.5300,0.5400,0.5500
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",Respect my privacy and understand it cannot make every single decision for me. That is why I have a brain,36,0.4300,0.4400,0.4900,0.5100,0.5200,0.5300,0.5300,0.5300,0.5400,0.5600,0.5700
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",By constantly checking the al software to ensure there will be no mistakes,36,0.4300,0.4600,0.4800,0.5200,0.5300,0.5400,0.5400,0.5400,0.5500,0.5600,0.5800
43ce42e1-50f3-4a2a-8b48-b8add5041354,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,It could compromise the safety of other family members. ,36,0.4300,0.4800,0.4900,0.5200,0.5300,0.5300,0.5400,0.5400,0.5500,0.5600,0.5800
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",Being transparent about how my data is handled,36,0.4300,0.4700,0.4900,0.5000,0.5100,0.5200,0.5300,0.5300,0.5300,0.5500,0.5800
43ce42e1-50f3-4a2a-8b48-b8add5041354,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,It making a critical error,36,0.4300,0.4500,0.4600,0.4900,0.4900,0.5000,0.5000,0.5100,0.5200,0.5200,0.5700
43ce42e1-50f3-4a2a-8b48-b8add5041354,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,Losing control of decision making and the protection of our personal data ,36,0.4300,0.4400,0.4700,0.5000,0.5100,0.5100,0.5200,0.5200,0.5300,0.5400,0.5500
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",Be transparent about any problems with it like hallucinations and be accountable when mistakes occur.  To test it thoroughly before launch.,36,0.4300,0.4400,0.4800,0.5000,0.5100,0.5100,0.5200,0.5300,0.5300,0.5300,0.5800
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",Absolutely nothing whatsoever except remove them all from the world and ensure they cease to exist.,36,0.4300,0.4500,0.4700,0.4900,0.4900,0.5100,0.5200,0.5200,0.5200,0.5500,0.5800
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",They should have good and quick customer response in case an issue comes up. Need to know the company behind the ai is able to help in a time of need and fix any problens,36,0.4300,0.4400,0.4700,0.4900,0.5000,0.5000,0.5100,0.5100,0.5300,0.5500,0.5600
43ce42e1-50f3-4a2a-8b48-b8add5041354,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,That it could put my family in danger,36,0.4300,0.4400,0.4800,0.5000,0.5200,0.5200,0.5200,0.5300,0.5400,0.5500,0.5700
43ce42e1-50f3-4a2a-8b48-b8add5041354,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,"I would want to have the final say as I am not sure I would fully trust AI with my family decisions, if something went wrong that would be unacceptable in my opinion so I would rather remove that risk completely",36,0.4300,0.4600,0.4900,0.5000,0.5100,0.5100,0.5300,0.5300,0.5400,0.5400,0.5600
43ce42e1-50f3-4a2a-8b48-b8add5041354,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,"That the AI would either malfunction and make a bad decision and then act on it without my permission or it would make a decision without having all the facts and would therefore make a bad decision. This is why I would always wanted to ask my permission or actually taking any action because then the final say would be mine as I have my families interests at heart 100%.

There is also the issue of privacy and I will rate that a I would not keep my personal details private.",36,0.4300,0.4400,0.4800,0.4900,0.5000,0.5100,0.5100,0.5100,0.5200,0.5200,0.5500
43ce42e1-50f3-4a2a-8b48-b8add5041354,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,"If it makes decisions automatically without permission is where the biggest problem is, even if that decision is correct. If the ai assistant asks for permission that it’s acceptable.",36,0.4300,0.4400,0.4400,0.4900,0.5100,0.5100,0.5100,0.5200,0.5300,0.5300,0.5500
43ce42e1-50f3-4a2a-8b48-b8add5041354,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,That it makes the complete wrong decision that can snowball into a major inconvenience resulting in either financial hardship or physical harm to a member of my family,36,0.4300,0.4500,0.4900,0.5100,0.5200,0.5200,0.5200,0.5300,0.5300,0.5300,0.5700
43ce42e1-50f3-4a2a-8b48-b8add5041354,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,Maybe my personal data being misused is a fear but I feel that my personal data is so boring no one would want it. I also think that I would possibly worry that the system could be hacked and the AI could divulge my info to the wrong people,36,0.4300,0.4300,0.4400,0.4900,0.5000,0.5000,0.5100,0.5100,0.5100,0.5200,0.5400
43ce42e1-50f3-4a2a-8b48-b8add5041354,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,It making a decision that places my family members in danger,36,0.4300,0.4600,0.4800,0.5000,0.5100,0.5200,0.5200,0.5300,0.5400,0.5500,0.5800
43ce42e1-50f3-4a2a-8b48-b8add5041354,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,sharing my information without my consent,36,0.4300,0.4400,0.4600,0.4800,0.5000,0.5100,0.5100,0.5100,0.5300,0.5400,0.5500
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",Ensure its data security is 100%. Data leaks and breaches are far too common already is society without AI to compound the problem.,36,0.4300,0.4900,0.5000,0.5200,0.5200,0.5300,0.5300,0.5400,0.5400,0.5600,0.5700
43ce42e1-50f3-4a2a-8b48-b8add5041354,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,giving harmful advise that causes injury or death,36,0.4300,0.4300,0.4400,0.4800,0.4900,0.5000,0.5000,0.5100,0.5100,0.5200,0.5400
43ce42e1-50f3-4a2a-8b48-b8add5041354,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,Making the wrong decisions and compromising safety ,36,0.4300,0.4900,0.5100,0.5200,0.5200,0.5300,0.5300,0.5300,0.5400,0.5500,0.5600
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",Give 10o% guarantees that their AI is accurate!,36,0.4300,0.4400,0.4500,0.4600,0.4700,0.4900,0.5000,0.5000,0.5100,0.5200,0.5400
43ce42e1-50f3-4a2a-8b48-b8add5041354,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,that it hallucinates and gets something wrong ,36,0.4300,0.4500,0.4800,0.5100,0.5200,0.5200,0.5300,0.5300,0.5400,0.5500,0.5700
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",Be completely transparent around data and decision-making,36,0.4300,0.4400,0.4900,0.5100,0.5200,0.5200,0.5300,0.5300,0.5400,0.5600,0.6000
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?","Be transparent- allow data checking/deletion, have very high safeguarding, protection of personal information and sufficient resources to investigate complaints and take meaningful actions",36,0.4300,0.4600,0.4900,0.5000,0.5200,0.5200,0.5300,0.5300,0.5400,0.5500,0.5600
43ce42e1-50f3-4a2a-8b48-b8add5041354,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,The need to consult with other family members before making a decision - whether it be financial or health related. ,36,0.4300,0.4900,0.4900,0.5100,0.5100,0.5200,0.5200,0.5200,0.5300,0.5400,0.5600
43ce42e1-50f3-4a2a-8b48-b8add5041354,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,Its like everything else there is always a risk with AI but also a risk with humans opinion. So really I don't have any fear until I come to a problem. ,36,0.4300,0.4500,0.4700,0.4700,0.4800,0.4900,0.5000,0.5000,0.5100,0.5200,0.5400
43ce42e1-50f3-4a2a-8b48-b8add5041354,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,I am afraid that it would make a wrong decision that would be harmful for my family. That is why I would want to be asked for permission at all times so that I could review the decision before authorizing it. ,36,0.4300,0.4400,0.4700,0.5000,0.5100,0.5100,0.5200,0.5200,0.5300,0.5300,0.5600
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",Knowing what data it has shared about me and to whom,36,0.4300,0.4400,0.4500,0.4800,0.4900,0.4900,0.5100,0.5100,0.5200,0.5300,0.5500
43ce42e1-50f3-4a2a-8b48-b8add5041354,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,finance out of my control,36,0.4300,0.4600,0.4700,0.4900,0.4900,0.5000,0.5000,0.5000,0.5100,0.5200,0.5300
43ce42e1-50f3-4a2a-8b48-b8add5041354,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,"The time, money, energy and relational costs that I will suffer when required ton put things right. Even if the AI's owning company is held 'responsible' for the error, that recovery work still falls to me.",36,0.4300,0.4300,0.4400,0.4800,0.5000,0.5100,0.5100,0.5100,0.5200,0.5400,0.5600
43ce42e1-50f3-4a2a-8b48-b8add5041354,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,"That I (we) do not understand why it's made that decision and being able to stop it if we disagree for whatever reason.

i.e. the loss of control in our lives and we are just puppets of the AI.",36,0.4300,0.4400,0.4500,0.4800,0.4900,0.5100,0.5100,0.5200,0.5300,0.5400,0.5500
43ce42e1-50f3-4a2a-8b48-b8add5041354,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,"That it would make a decision which I don't feel would benefit my family, and could actually be detrimental.",36,0.4300,0.4500,0.4800,0.5000,0.5000,0.5000,0.5100,0.5200,0.5200,0.5400,0.5500
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",Prove that all data shared with them is used appropriately and accurately ,36,0.4300,0.4400,0.4800,0.4900,0.5000,0.5000,0.5200,0.5200,0.5200,0.5400,0.5600
43ce42e1-50f3-4a2a-8b48-b8add5041354,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,I don’t have the final say and it has a large impact. AI can support but a human should always have the final say ,36,0.4300,0.4300,0.4400,0.4600,0.4800,0.4900,0.5000,0.5000,0.5100,0.5300,0.5400
43ce42e1-50f3-4a2a-8b48-b8add5041354,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,Erroneous actions which have to personal or financial consequences ,36,0.4300,0.4800,0.5000,0.5100,0.5100,0.5200,0.5300,0.5300,0.5500,0.5600,0.6200
43ce42e1-50f3-4a2a-8b48-b8add5041354,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,That it could harm my family healthwise,36,0.4300,0.4400,0.4700,0.4900,0.5100,0.5100,0.5200,0.5200,0.5300,0.5400,0.5600
43ce42e1-50f3-4a2a-8b48-b8add5041354,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,That I would spend more time correcting or tweaking the AI help than actually doing it myself without AI,36,0.4300,0.4400,0.4600,0.4700,0.4800,0.4900,0.5000,0.5000,0.5000,0.5200,0.5300
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",Improve everything in me & my families live for the better from day to day.,36,0.4300,0.4300,0.4800,0.4900,0.4900,0.4900,0.5000,0.5100,0.5100,0.5200,0.5500
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",Always have a human at hand to step in if needed ,36,0.4300,0.4300,0.4400,0.4800,0.4800,0.4900,0.4900,0.4900,0.5000,0.5100,0.5200
43ce42e1-50f3-4a2a-8b48-b8add5041354,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,"Loss of control over life aspects such as privacy, data leaks",36,0.4300,0.4600,0.4800,0.5000,0.5000,0.5200,0.5300,0.5300,0.5300,0.5400,0.5500
43ce42e1-50f3-4a2a-8b48-b8add5041354,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,I would like AI to be mainly advisory. I would make decisions based on information that the AI had gathered. I would like the AI to recommend a best option and to be able to explain why it thought that it's recommendation was the best option. I would make the decision and then I could delegate to the AI the permissions to carry out that decision. ,36,0.4300,0.4400,0.4500,0.4800,0.4900,0.5000,0.5000,0.5000,0.5100,0.5200,0.5300
43ce42e1-50f3-4a2a-8b48-b8add5041354,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,That it would make a decision without prior consultation that may inadvertently affect me or my family in a negative way.,36,0.4300,0.4500,0.4800,0.4900,0.5000,0.5100,0.5100,0.5200,0.5200,0.5400,0.5600
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",For the company to be a force for good with decent morals. To be Patagonia rather than Meta.,36,0.4300,0.4400,0.4500,0.4600,0.4700,0.4800,0.4800,0.4800,0.4900,0.5000,0.5100
43ce42e1-50f3-4a2a-8b48-b8add5041354,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,It makes a decision without us knowing and giving personal information to someone without our consent. ,36,0.4300,0.4500,0.4700,0.4800,0.5000,0.5000,0.5100,0.5200,0.5200,0.5300,0.5300
43ce42e1-50f3-4a2a-8b48-b8add5041354,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,It will make the wrong decision causing direct harm to my family,36,0.4300,0.4800,0.5000,0.5100,0.5200,0.5200,0.5300,0.5300,0.5400,0.5500,0.5600
43ce42e1-50f3-4a2a-8b48-b8add5041354,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,spending money without me knowing,36,0.4200,0.4200,0.4500,0.4800,0.4900,0.5000,0.5100,0.5100,0.5200,0.5300,0.5400
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?","Information on how ur data is stored, what data is stored ect ",36,0.4200,0.4300,0.4500,0.4600,0.4700,0.4900,0.4900,0.4900,0.5000,0.5100,0.5300
43ce42e1-50f3-4a2a-8b48-b8add5041354,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,It cannot consider the individual elements of each decision and the context of our family,36,0.4200,0.4600,0.4600,0.4800,0.4900,0.4900,0.5000,0.5000,0.5100,0.5300,0.5500
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",Assure me that the assistant is strictly neutral ,36,0.4200,0.4300,0.4400,0.4600,0.4700,0.4800,0.4900,0.4900,0.5100,0.5200,0.5400
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",Be transparant so we know how this all works.,36,0.4200,0.4200,0.4300,0.4700,0.4800,0.4800,0.4900,0.4900,0.5100,0.5100,0.5400
43ce42e1-50f3-4a2a-8b48-b8add5041354,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,that it prioritises the wrong things,36,0.4200,0.4400,0.4700,0.4800,0.4900,0.5000,0.5100,0.5100,0.5200,0.5200,0.5400
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",Provide assurance maybe with insurance?,36,0.4200,0.4300,0.4900,0.5000,0.5200,0.5300,0.5300,0.5400,0.5600,0.5600,0.5800
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",Let me opt out of giving my data,36,0.4200,0.4400,0.4900,0.5000,0.5000,0.5000,0.5100,0.5200,0.5200,0.5500,0.5600
43ce42e1-50f3-4a2a-8b48-b8add5041354,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,"If the decision is a bad one, how much effort to rectify the issue.",36,0.4200,0.4200,0.4400,0.4800,0.5000,0.5000,0.5100,0.5100,0.5200,0.5300,0.5500
43ce42e1-50f3-4a2a-8b48-b8add5041354,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,That they make a catastrophic mistake.,36,0.4200,0.4300,0.4600,0.4800,0.4900,0.4900,0.5000,0.5000,0.5100,0.5100,0.5300
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",it can only build trust through time,36,0.4200,0.4400,0.4500,0.5000,0.5100,0.5200,0.5200,0.5200,0.5300,0.5400,0.5400
43ce42e1-50f3-4a2a-8b48-b8add5041354,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,that it might employ changes that go unnoticed and cause future complications,36,0.4200,0.4200,0.4400,0.4700,0.4900,0.5000,0.5100,0.5100,0.5200,0.5300,0.5400
43ce42e1-50f3-4a2a-8b48-b8add5041354,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,That it would put them at risk ,36,0.4200,0.4300,0.4400,0.4600,0.4700,0.4900,0.4900,0.5000,0.5100,0.5300,0.5500
43ce42e1-50f3-4a2a-8b48-b8add5041354,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,a potential catastrophic financial loss,36,0.4200,0.4500,0.4600,0.4900,0.5000,0.5000,0.5000,0.5100,0.5200,0.5300,0.5400
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",Having good customer service so we can get into contact really quickly if something goes wrong with the AI,36,0.4200,0.4200,0.4600,0.4800,0.4900,0.5000,0.5000,0.5000,0.5100,0.5200,0.5300
43ce42e1-50f3-4a2a-8b48-b8add5041354,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,Killing someone through bad choices,36,0.4200,0.4400,0.4800,0.4900,0.5000,0.5000,0.5000,0.5100,0.5100,0.5300,0.5500
43ce42e1-50f3-4a2a-8b48-b8add5041354,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,Health wise them recommending something that turns out to be fatal . ,36,0.4200,0.4400,0.4600,0.4700,0.4800,0.4900,0.4900,0.4900,0.5100,0.5100,0.5300
43ce42e1-50f3-4a2a-8b48-b8add5041354,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,Making the wrong mistake even by a mistake,36,0.4200,0.4200,0.4500,0.4600,0.4700,0.4800,0.4900,0.4900,0.5000,0.5100,0.5600
43ce42e1-50f3-4a2a-8b48-b8add5041354,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,Leading to bad consequences that I have to deal with after,36,0.4200,0.4400,0.4500,0.4800,0.4900,0.4900,0.5000,0.5000,0.5100,0.5200,0.5400
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?","As there will always be risks and benefits, it should consider the emotional aspect of the human being. It should also consider issues that should never be included without permission/approval of the person especially privacy of the person.",36,0.4200,0.4200,0.4600,0.4800,0.4800,0.5000,0.5000,0.5000,0.5100,0.5100,0.5200
43ce42e1-50f3-4a2a-8b48-b8add5041354,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,Loss of control or oversight,36,0.4200,0.4400,0.4700,0.4900,0.4900,0.5000,0.5000,0.5000,0.5000,0.5100,0.5200
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",Give reasoned arguments and sources for its decisions and actions,36,0.4200,0.4300,0.4400,0.4800,0.4900,0.4900,0.4900,0.5000,0.5000,0.5100,0.5200
