Question ID,Question Text,Response Text,Num Valid Segments,MinAgree_100pct,MinAgree_95pct,MinAgree_90pct,MinAgree_80pct,MinAgree_70pct,MinAgree_60pct,MinAgree_50pct,MinAgree_40pct,MinAgree_30pct,MinAgree_20pct,MinAgree_10pct
63b9fc83-2050-49dc-97c2-f28480eecd3a,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,Actions are taken without my authorization and my personal data privacy may be disclosed,62,0.3800,0.4000,0.4200,0.4500,0.5000,0.5200,0.5300,0.5400,0.5600,0.5900,0.6500
63b9fc83-2050-49dc-97c2-f28480eecd3a,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,"The biggest risk is the AI making a wrong or biased decision in a critical health situation,like misjudging symptoms or delaying urgent care because it lacks full medical expertise or context. Even with good intentions, overeliance could create a false sense of security, leading my family to miss timely professional help.",62,0.3800,0.4100,0.4400,0.4800,0.5000,0.5100,0.5200,0.5300,0.5400,0.5600,0.5800
1144e8a2-8135-48df-94a2-3dce8ebc602a,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",Data privacy should not be breached and only use it to make the future better,62,0.3800,0.4400,0.4400,0.4700,0.4900,0.5000,0.5100,0.5300,0.5300,0.5600,0.5900
1144e8a2-8135-48df-94a2-3dce8ebc602a,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",Provide Legal proof that no data is being shared without consent,62,0.3800,0.4400,0.4500,0.4700,0.5000,0.5100,0.5200,0.5300,0.5500,0.5700,0.5900
1144e8a2-8135-48df-94a2-3dce8ebc602a,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?","Full disclosure in clear terms, in easy language that's concise. Nothing hid behind pages of legalese.",62,0.3800,0.4400,0.4600,0.4700,0.4900,0.5100,0.5200,0.5300,0.5600,0.5800,0.6000
63b9fc83-2050-49dc-97c2-f28480eecd3a,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,"The single biggest risk I fear the most is an AI assistant might make decisions without fully understanding human values, emotions, or cultural sensitivities, which could harm my family’s well-being.
",62,0.3800,0.4400,0.4700,0.4900,0.5100,0.5200,0.5300,0.5400,0.5600,0.5800,0.6500
63b9fc83-2050-49dc-97c2-f28480eecd3a,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,Making mistakes or judging wrongly,62,0.3800,0.4300,0.4700,0.5000,0.5100,0.5200,0.5300,0.5500,0.5800,0.5900,0.6300
1144e8a2-8135-48df-94a2-3dce8ebc602a,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?","A good track record goes a long way. If the company were to have any scandals in regards to data leaks, then my trust would diminish. ",62,0.3800,0.4200,0.4600,0.4700,0.4900,0.5000,0.5100,0.5200,0.5300,0.5400,0.5700
1144e8a2-8135-48df-94a2-3dce8ebc602a,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",Be completely transparent with the use of data,62,0.3800,0.4400,0.4700,0.5400,0.5500,0.5500,0.5600,0.5700,0.5800,0.6000,0.6300
1144e8a2-8135-48df-94a2-3dce8ebc602a,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?","It can make a transparent open source model that users can deeply analyse, those who have knowledge at least so the users know that there is nothing hidden inside",62,0.3800,0.4300,0.4400,0.4700,0.4800,0.4900,0.5000,0.5200,0.5300,0.5600,0.5900
1144e8a2-8135-48df-94a2-3dce8ebc602a,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?","LOL, nothing unless it specify that the data used it ethically sourced.",62,0.3800,0.4100,0.4100,0.4500,0.4700,0.4700,0.4800,0.4900,0.5000,0.5200,0.5500
1144e8a2-8135-48df-94a2-3dce8ebc602a,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",Transparency on the data access ,62,0.3800,0.4500,0.4900,0.5300,0.5400,0.5500,0.5600,0.5700,0.5800,0.6000,0.6200
2582d6cd-152b-4b10-9b3d-1565307f8a92,"In your own words, what is one task or area in your life where you are most optimistic that a future AI assistant could be genuinely helpful?",Automated workflow,62,0.3800,0.4500,0.4700,0.4900,0.5000,0.5200,0.5300,0.5400,0.5500,0.5800,0.6100
2582d6cd-152b-4b10-9b3d-1565307f8a92,"In your own words, what is one task or area in your life where you are most optimistic that a future AI assistant could be genuinely helpful?","There are work tasks that are quite tedious and difficult to accomplish. To sort something, find a specific image, font, some information, check something and highlight errors. Such tasks that take a lot of time and effort with little benefit.",62,0.3800,0.4200,0.4700,0.4800,0.4900,0.5000,0.5200,0.5300,0.5500,0.5700,0.6300
2582d6cd-152b-4b10-9b3d-1565307f8a92,"In your own words, what is one task or area in your life where you are most optimistic that a future AI assistant could be genuinely helpful?","Automation of mundane tasks, such as writing contracts, official papers, writing code, or cleaning up data.",62,0.3800,0.4000,0.4500,0.4700,0.5000,0.5100,0.5200,0.5300,0.5500,0.5700,0.6100
2582d6cd-152b-4b10-9b3d-1565307f8a92,"In your own words, what is one task or area in your life where you are most optimistic that a future AI assistant could be genuinely helpful?","I think in the area of organization, creation of tables, files, creation of bullet points ",62,0.3800,0.4000,0.4200,0.4400,0.4700,0.5000,0.5200,0.5300,0.5500,0.5700,0.6000
2582d6cd-152b-4b10-9b3d-1565307f8a92,"In your own words, what is one task or area in your life where you are most optimistic that a future AI assistant could be genuinely helpful?",For writing of different material ,62,0.3800,0.4300,0.4400,0.4700,0.4900,0.5000,0.5200,0.5300,0.5400,0.5600,0.5800
2582d6cd-152b-4b10-9b3d-1565307f8a92,"In your own words, what is one task or area in your life where you are most optimistic that a future AI assistant could be genuinely helpful?",I'd love to have an AI assistant that has the capability to stay up to date with all the current news and other information in real-time,62,0.3800,0.4000,0.4200,0.4700,0.4900,0.5100,0.5200,0.5300,0.5500,0.5800,0.6400
2582d6cd-152b-4b10-9b3d-1565307f8a92,"In your own words, what is one task or area in your life where you are most optimistic that a future AI assistant could be genuinely helpful?",Repetitive tasks,62,0.3800,0.4400,0.4700,0.4800,0.5000,0.5200,0.5300,0.5400,0.5600,0.5700,0.6100
2582d6cd-152b-4b10-9b3d-1565307f8a92,"In your own words, what is one task or area in your life where you are most optimistic that a future AI assistant could be genuinely helpful?",AI can do the project works and homeworks of students directly ,62,0.3800,0.4200,0.4400,0.4700,0.5000,0.5100,0.5100,0.5300,0.5500,0.5700,0.5800
2582d6cd-152b-4b10-9b3d-1565307f8a92,"In your own words, what is one task or area in your life where you are most optimistic that a future AI assistant could be genuinely helpful?",I have some faith in AI able to help the medical industry,62,0.3800,0.4100,0.4400,0.4700,0.4800,0.5100,0.5200,0.5300,0.5400,0.5600,0.5900
2582d6cd-152b-4b10-9b3d-1565307f8a92,"In your own words, what is one task or area in your life where you are most optimistic that a future AI assistant could be genuinely helpful?",AI will be able to help me to imporve my everyday life. ,62,0.3800,0.4200,0.4400,0.4500,0.4700,0.5000,0.5100,0.5200,0.5500,0.5900,0.6100
1144e8a2-8135-48df-94a2-3dce8ebc602a,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",Follow the ethics outlined so that it doesn't make mistakes,62,0.3800,0.3900,0.4100,0.4500,0.4700,0.4700,0.4800,0.4900,0.5000,0.5200,0.5600
2582d6cd-152b-4b10-9b3d-1565307f8a92,"In your own words, what is one task or area in your life where you are most optimistic that a future AI assistant could be genuinely helpful?",financial bargain,62,0.3800,0.4100,0.4200,0.4700,0.4800,0.5000,0.5100,0.5100,0.5300,0.5300,0.5600
2582d6cd-152b-4b10-9b3d-1565307f8a92,"In your own words, what is one task or area in your life where you are most optimistic that a future AI assistant could be genuinely helpful?",I think in  the office where they can store and organize the files and everything. ,62,0.3800,0.4100,0.4500,0.4700,0.4900,0.5000,0.5200,0.5300,0.5500,0.5700,0.5900
2582d6cd-152b-4b10-9b3d-1565307f8a92,"In your own words, what is one task or area in your life where you are most optimistic that a future AI assistant could be genuinely helpful?",SHOPPING FOR EVERYTHING i NEED AND SERVING ME AT A RESTAURANT,62,0.3800,0.4600,0.4700,0.4800,0.4900,0.5000,0.5100,0.5200,0.5300,0.5600,0.6300
2582d6cd-152b-4b10-9b3d-1565307f8a92,"In your own words, what is one task or area in your life where you are most optimistic that a future AI assistant could be genuinely helpful?",AI can help automate tasks that could normally be very tedious to do.,62,0.3800,0.4100,0.4400,0.4700,0.4900,0.5000,0.5100,0.5300,0.5400,0.5600,0.6100
2582d6cd-152b-4b10-9b3d-1565307f8a92,"In your own words, what is one task or area in your life where you are most optimistic that a future AI assistant could be genuinely helpful?",Bulky task organization done in seconds,62,0.3800,0.4100,0.4500,0.4800,0.5000,0.5100,0.5100,0.5200,0.5400,0.5600,0.6500
2582d6cd-152b-4b10-9b3d-1565307f8a92,"In your own words, what is one task or area in your life where you are most optimistic that a future AI assistant could be genuinely helpful?",finding answer to any kind of question without ease.,62,0.3800,0.4200,0.4400,0.4600,0.4800,0.4900,0.5200,0.5300,0.5400,0.5600,0.5900
2582d6cd-152b-4b10-9b3d-1565307f8a92,"In your own words, what is one task or area in your life where you are most optimistic that a future AI assistant could be genuinely helpful?",I can't think of anything. All the tasks in my life are easily solved by myself or I use the help or services of other people.,62,0.3800,0.4000,0.4300,0.4700,0.4900,0.5000,0.5100,0.5300,0.5500,0.5700,0.5900
2582d6cd-152b-4b10-9b3d-1565307f8a92,"In your own words, what is one task or area in your life where you are most optimistic that a future AI assistant could be genuinely helpful?",Make our life easier. Will take care of the organising. ,62,0.3800,0.4000,0.4100,0.4400,0.4600,0.5000,0.5100,0.5300,0.5400,0.5500,0.5700
2582d6cd-152b-4b10-9b3d-1565307f8a92,"In your own words, what is one task or area in your life where you are most optimistic that a future AI assistant could be genuinely helpful?","I think in medical matters, I think artificial intelligence could be more accurate in diagnosing diseases.",62,0.3800,0.3900,0.4100,0.4600,0.4800,0.5000,0.5100,0.5200,0.5300,0.5700,0.6000
2582d6cd-152b-4b10-9b3d-1565307f8a92,"In your own words, what is one task or area in your life where you are most optimistic that a future AI assistant could be genuinely helpful?",Automating machines in the hospital for accurate results hence saving lives,62,0.3800,0.4100,0.4300,0.4400,0.4700,0.5000,0.5100,0.5200,0.5400,0.5500,0.5800
2582d6cd-152b-4b10-9b3d-1565307f8a92,"In your own words, what is one task or area in your life where you are most optimistic that a future AI assistant could be genuinely helpful?","Generic, repetitive tasks",62,0.3800,0.4400,0.4500,0.4800,0.5000,0.5100,0.5200,0.5300,0.5400,0.5500,0.5700
2582d6cd-152b-4b10-9b3d-1565307f8a92,"In your own words, what is one task or area in your life where you are most optimistic that a future AI assistant could be genuinely helpful?",Healthcare sector and general productive work in daily life AI will surely help. Also technologies where human reach is risky AI could surely help. ,62,0.3800,0.4100,0.4200,0.4400,0.4600,0.5000,0.5100,0.5100,0.5300,0.5400,0.5700
2582d6cd-152b-4b10-9b3d-1565307f8a92,"In your own words, what is one task or area in your life where you are most optimistic that a future AI assistant could be genuinely helpful?","Writing scripts to automate SMALL tasks. In situations where writing code manually would take longer than doing the task manually.

",62,0.3800,0.4400,0.4400,0.4700,0.4900,0.5000,0.5300,0.5500,0.5600,0.5800,0.5900
1144e8a2-8135-48df-94a2-3dce8ebc602a,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",It should provide a channel for complaining.,62,0.3800,0.3900,0.4000,0.4100,0.4400,0.4600,0.4700,0.4700,0.4800,0.5100,0.5300
2582d6cd-152b-4b10-9b3d-1565307f8a92,"In your own words, what is one task or area in your life where you are most optimistic that a future AI assistant could be genuinely helpful?","One task where a future AI assistant could be genuinely helpful is in organizing and managing personal schedules and reminders. An AI that can proactively coordinate appointments, deadlines, and daily tasks—while adapting to changing priorities and preferences—would reduce stress and enhance productivity. This support would free up mental space to focus more on important activities and goals.",62,0.3800,0.4000,0.4500,0.4700,0.5000,0.5100,0.5200,0.5300,0.5500,0.5600,0.6300
2582d6cd-152b-4b10-9b3d-1565307f8a92,"In your own words, what is one task or area in your life where you are most optimistic that a future AI assistant could be genuinely helpful?",I do not have anything in mind ,62,0.3800,0.4200,0.4500,0.4700,0.5000,0.5100,0.5300,0.5400,0.5500,0.5800,0.5900
2582d6cd-152b-4b10-9b3d-1565307f8a92,"In your own words, what is one task or area in your life where you are most optimistic that a future AI assistant could be genuinely helpful?",Writing resumes and cover letters. Also assisting in writing and editing.,62,0.3800,0.4300,0.4700,0.5000,0.5100,0.5300,0.5400,0.5600,0.5700,0.5900,0.6300
2582d6cd-152b-4b10-9b3d-1565307f8a92,"In your own words, what is one task or area in your life where you are most optimistic that a future AI assistant could be genuinely helpful?","Well, when it comes to helping correct some homework, like a book, but don't give him all the power over me, because I think that would make us lose our imagination and decision-making.",62,0.3800,0.4300,0.4400,0.4800,0.5100,0.5300,0.5400,0.5600,0.5800,0.5900,0.6200
2582d6cd-152b-4b10-9b3d-1565307f8a92,"In your own words, what is one task or area in your life where you are most optimistic that a future AI assistant could be genuinely helpful?","It's really useful for making important, informed decisions; however, one should be careful not to overuse it, as the decision should be left entirely to oneself.",62,0.3800,0.4200,0.4400,0.4700,0.5000,0.5200,0.5300,0.5400,0.5700,0.6000,0.6300
2582d6cd-152b-4b10-9b3d-1565307f8a92,"In your own words, what is one task or area in your life where you are most optimistic that a future AI assistant could be genuinely helpful?",breaking down tasks and explaining things,62,0.3800,0.4400,0.4700,0.4900,0.5100,0.5300,0.5400,0.5600,0.5700,0.6000,0.6300
2582d6cd-152b-4b10-9b3d-1565307f8a92,"In your own words, what is one task or area in your life where you are most optimistic that a future AI assistant could be genuinely helpful?",I think AI can always help me to stay organized and save my time at work. That’s where it could be most useful like a friend.,62,0.3800,0.4200,0.4400,0.4900,0.5100,0.5300,0.5400,0.5600,0.5700,0.5900,0.6100
2582d6cd-152b-4b10-9b3d-1565307f8a92,"In your own words, what is one task or area in your life where you are most optimistic that a future AI assistant could be genuinely helpful?",Carrying out many types of tasks on my behalf ,62,0.3800,0.4400,0.4700,0.4900,0.5000,0.5300,0.5400,0.5500,0.5700,0.5900,0.6200
2582d6cd-152b-4b10-9b3d-1565307f8a92,"In your own words, what is one task or area in your life where you are most optimistic that a future AI assistant could be genuinely helpful?","My job involves a lot of repetitive inspection processes. If AI can be fully integrated into my work, it will replace me to complete most of my workflow, and I only need to review the results.",62,0.3800,0.4500,0.4700,0.4900,0.5000,0.5300,0.5300,0.5500,0.5600,0.5800,0.6300
2582d6cd-152b-4b10-9b3d-1565307f8a92,"In your own words, what is one task or area in your life where you are most optimistic that a future AI assistant could be genuinely helpful?",Automation in making work easier,62,0.3800,0.4200,0.4500,0.4700,0.5200,0.5400,0.5500,0.5500,0.5700,0.5900,0.6200
2582d6cd-152b-4b10-9b3d-1565307f8a92,"In your own words, what is one task or area in your life where you are most optimistic that a future AI assistant could be genuinely helpful?","calculating my finance, monthly living costs and spendings",62,0.3800,0.4600,0.4700,0.5200,0.5300,0.5400,0.5600,0.5700,0.5900,0.6200,0.6400
2582d6cd-152b-4b10-9b3d-1565307f8a92,"In your own words, what is one task or area in your life where you are most optimistic that a future AI assistant could be genuinely helpful?",One task that Ai can be helpful with is giving advice or helping write documents ,62,0.3800,0.4500,0.4700,0.5000,0.5100,0.5300,0.5300,0.5500,0.5600,0.5700,0.6000
2582d6cd-152b-4b10-9b3d-1565307f8a92,"In your own words, what is one task or area in your life where you are most optimistic that a future AI assistant could be genuinely helpful?","Provide me with sufficient knowledge beyond my field of knowledge and offer me advice, but I must personally review it before making a decision",62,0.3800,0.4400,0.4700,0.4900,0.5100,0.5300,0.5600,0.5600,0.5800,0.6000,0.6300
2582d6cd-152b-4b10-9b3d-1565307f8a92,"In your own words, what is one task or area in your life where you are most optimistic that a future AI assistant could be genuinely helpful?","That its effectiveness level is perfect or near perfect. That's what I'm most hoping for right now. Failures are discouraging. For example, I use Alexa daily. I have two speakers and a phone to give instructions because I have a smart home. And sometimes Alexa is really bad.",62,0.3800,0.4000,0.4100,0.4900,0.5000,0.5100,0.5200,0.5400,0.5600,0.5900,0.6100
2582d6cd-152b-4b10-9b3d-1565307f8a92,"In your own words, what is one task or area in your life where you are most optimistic that a future AI assistant could be genuinely helpful?","I work in an office, so I think it's a positive thing for me that an AI can perform simple tasks that take too much time, such as setting up an index in a Word document.",62,0.3800,0.4100,0.4400,0.4800,0.5000,0.5200,0.5300,0.5300,0.5600,0.5800,0.6000
2582d6cd-152b-4b10-9b3d-1565307f8a92,"In your own words, what is one task or area in your life where you are most optimistic that a future AI assistant could be genuinely helpful?","Helping me with managing some of my life decisions that require some assistance sometimes (e.g. places to visit during the trip, potential best ways to cook a certain meal, best ways to save money, etc.)",62,0.3800,0.4600,0.4700,0.5000,0.5300,0.5300,0.5600,0.5600,0.5800,0.5900,0.6200
2582d6cd-152b-4b10-9b3d-1565307f8a92,"In your own words, what is one task or area in your life where you are most optimistic that a future AI assistant could be genuinely helpful?","Because AI can give me ideas for getting a decent financial return. I had an idea but couldn't execute it well, so I opted to consult with AI, and it turned out to be quite good.",62,0.3800,0.4000,0.4200,0.4500,0.5000,0.5100,0.5300,0.5300,0.5600,0.5800,0.6100
2582d6cd-152b-4b10-9b3d-1565307f8a92,"In your own words, what is one task or area in your life where you are most optimistic that a future AI assistant could be genuinely helpful?","Tasks that are tedious, repetitive and takes a lot of tine should be delegated to AI",62,0.3800,0.4100,0.4600,0.4900,0.5000,0.5200,0.5300,0.5400,0.5600,0.5900,0.6100
2582d6cd-152b-4b10-9b3d-1565307f8a92,"In your own words, what is one task or area in your life where you are most optimistic that a future AI assistant could be genuinely helpful?","It allows me to perform better at work, so gives me opportunities to progress in my career path.",62,0.3800,0.4600,0.4900,0.5100,0.5300,0.5500,0.5700,0.5900,0.6000,0.6100,0.6500
2582d6cd-152b-4b10-9b3d-1565307f8a92,"In your own words, what is one task or area in your life where you are most optimistic that a future AI assistant could be genuinely helpful?",In the workplace,62,0.3800,0.3900,0.4300,0.4700,0.5000,0.5200,0.5300,0.5400,0.5600,0.5700,0.6000
2582d6cd-152b-4b10-9b3d-1565307f8a92,"In your own words, what is one task or area in your life where you are most optimistic that a future AI assistant could be genuinely helpful?","For small business, it will be more helpful for managing the financial data like AI can create a excel sheet and moniter the sales , stocks, expenses and analysis for the business growth. ",62,0.3800,0.4200,0.4400,0.4700,0.4900,0.5000,0.5200,0.5400,0.5700,0.6000,0.6300
2582d6cd-152b-4b10-9b3d-1565307f8a92,"In your own words, what is one task or area in your life where you are most optimistic that a future AI assistant could be genuinely helpful?",Creat documents and user guides for software applications. ,62,0.3800,0.4400,0.4600,0.4700,0.4900,0.5200,0.5300,0.5500,0.5600,0.5800,0.6200
2582d6cd-152b-4b10-9b3d-1565307f8a92,"In your own words, what is one task or area in your life where you are most optimistic that a future AI assistant could be genuinely helpful?","Can help me with housework and cooking, so I don't need to spend time and energy on these trivial things, and can also chat with me and accompany me to prevent me from being lonely",62,0.3800,0.4400,0.4600,0.4900,0.5000,0.5200,0.5300,0.5400,0.5600,0.5900,0.6600
2582d6cd-152b-4b10-9b3d-1565307f8a92,"In your own words, what is one task or area in your life where you are most optimistic that a future AI assistant could be genuinely helpful?",Creating templates for work assignments or helping with writing.,62,0.3800,0.4100,0.4600,0.4800,0.4900,0.5200,0.5300,0.5600,0.5700,0.5900,0.6300
2582d6cd-152b-4b10-9b3d-1565307f8a92,"In your own words, what is one task or area in your life where you are most optimistic that a future AI assistant could be genuinely helpful?","in assistance only but not for storing the data

",62,0.3800,0.4500,0.4700,0.4900,0.5000,0.5200,0.5300,0.5400,0.5500,0.5700,0.6300
1144e8a2-8135-48df-94a2-3dce8ebc602a,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",build a good reputation and never break the trust,62,0.3800,0.4100,0.4300,0.4600,0.4700,0.4800,0.4900,0.5000,0.5100,0.5300,0.5700
2582d6cd-152b-4b10-9b3d-1565307f8a92,"In your own words, what is one task or area in your life where you are most optimistic that a future AI assistant could be genuinely helpful?",Ai can be helpful in medicine and finding cure for diseases that has limited /no treatments at the moment,62,0.3800,0.4100,0.4100,0.4400,0.4700,0.4900,0.5000,0.5100,0.5200,0.5300,0.5500
63b9fc83-2050-49dc-97c2-f28480eecd3a,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,That it might make a harmful or biased decision.,62,0.3800,0.4400,0.4700,0.5100,0.5200,0.5300,0.5300,0.5400,0.5700,0.5900,0.6100
63b9fc83-2050-49dc-97c2-f28480eecd3a,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,Lack of ethics and recommendations based on private interests that invested in the tool.,62,0.3800,0.4500,0.4900,0.5000,0.5200,0.5300,0.5400,0.5500,0.5600,0.5900,0.6300
63b9fc83-2050-49dc-97c2-f28480eecd3a,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,Storing data and losing it to those people or organizations who misuse it.,62,0.3800,0.4400,0.4700,0.4900,0.5200,0.5300,0.5400,0.5500,0.5600,0.5800,0.6200
63b9fc83-2050-49dc-97c2-f28480eecd3a,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,The single biggest risk or fear I have about an AI assistant making decisions for my family is that it can harm me and my family if someone hacks its entire system. It should never go in wrong hands as it may become fatal for us.,62,0.3800,0.4200,0.4500,0.5000,0.5100,0.5200,0.5400,0.5600,0.5700,0.5800,0.6300
63b9fc83-2050-49dc-97c2-f28480eecd3a,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,"The safety of my family. The elderly and children may not have enough autonomy and are relatively vulnerable, and can be easily guided or influenced.",62,0.3800,0.4100,0.4700,0.5100,0.5300,0.5300,0.5400,0.5600,0.5700,0.6000,0.6300
63b9fc83-2050-49dc-97c2-f28480eecd3a,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,"Privacy leaks allow people who shouldn't have data to get my data, which is disadvantageous to me financially and security-wise.",62,0.3800,0.4500,0.4700,0.5000,0.5200,0.5300,0.5400,0.5600,0.5600,0.5700,0.6000
63b9fc83-2050-49dc-97c2-f28480eecd3a,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,It can make a huge error that cannot be or is difficult to reverse.,62,0.3800,0.4400,0.4600,0.4900,0.5200,0.5300,0.5500,0.5700,0.5800,0.6100,0.6300
63b9fc83-2050-49dc-97c2-f28480eecd3a,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,"Leaking information and data, making wrong judgments and making decisions without consent",62,0.3800,0.4700,0.4700,0.5000,0.5300,0.5300,0.5400,0.5400,0.5600,0.5800,0.6100
63b9fc83-2050-49dc-97c2-f28480eecd3a,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,That it gets them wrong and someone is hurt,62,0.3800,0.4700,0.5000,0.5100,0.5200,0.5300,0.5400,0.5500,0.5700,0.5900,0.6300
63b9fc83-2050-49dc-97c2-f28480eecd3a,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,Privacy breach and access of data to strangers,62,0.3800,0.4400,0.4700,0.5000,0.5100,0.5200,0.5300,0.5400,0.5600,0.5700,0.5900
63b9fc83-2050-49dc-97c2-f28480eecd3a,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,To involve me in breaking the law,62,0.3800,0.4600,0.4700,0.5000,0.5300,0.5300,0.5400,0.5400,0.5500,0.5600,0.6100
63b9fc83-2050-49dc-97c2-f28480eecd3a,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,"Privacy and how my accurate the decisions made are
",62,0.3800,0.4100,0.4700,0.5000,0.5200,0.5300,0.5400,0.5500,0.5600,0.5700,0.6000
63b9fc83-2050-49dc-97c2-f28480eecd3a,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,"Giving improper information to someone who requested it. Whether that be a doctor, employer, insurance, etc. Especially if it gave information I consider private without my authorization. Then using that information to make a decision for me without me knowing ahead of time. ",62,0.3800,0.4400,0.4400,0.4700,0.5100,0.5300,0.5400,0.5500,0.5700,0.5900,0.6700
63b9fc83-2050-49dc-97c2-f28480eecd3a,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,That they do it based on erroneous data,62,0.3800,0.4600,0.4700,0.5000,0.5100,0.5300,0.5500,0.5600,0.5800,0.5900,0.6300
2582d6cd-152b-4b10-9b3d-1565307f8a92,"In your own words, what is one task or area in your life where you are most optimistic that a future AI assistant could be genuinely helpful?",when summarizing texts or searching for information,62,0.3800,0.4000,0.4400,0.4600,0.4900,0.5000,0.5100,0.5200,0.5300,0.5400,0.5900
63b9fc83-2050-49dc-97c2-f28480eecd3a,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,bad intention of misuaging the data ,62,0.3800,0.4100,0.4800,0.5100,0.5200,0.5300,0.5400,0.5500,0.5700,0.6000,0.6400
63b9fc83-2050-49dc-97c2-f28480eecd3a,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,It could give some bad advice,62,0.3800,0.4400,0.4700,0.5100,0.5200,0.5300,0.5300,0.5500,0.5700,0.5900,0.6500
63b9fc83-2050-49dc-97c2-f28480eecd3a,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,They are concerned that AI assistants will use incorrect information to make decisions.,62,0.3800,0.4100,0.4700,0.5100,0.5200,0.5300,0.5300,0.5400,0.5700,0.5900,0.6500
63b9fc83-2050-49dc-97c2-f28480eecd3a,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,"Privacy hole, data leak",62,0.3800,0.4600,0.4700,0.5000,0.5200,0.5200,0.5300,0.5400,0.5500,0.5600,0.5800
63b9fc83-2050-49dc-97c2-f28480eecd3a,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,potential risk or harmful mistakes,62,0.3800,0.4300,0.4400,0.4700,0.4900,0.5100,0.5300,0.5500,0.5700,0.5900,0.6300
63b9fc83-2050-49dc-97c2-f28480eecd3a,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,AI system failure and making wrong decisions. Incorrect execution of commands with irreversible consequences.,62,0.3800,0.4400,0.4500,0.4800,0.5100,0.5300,0.5400,0.5500,0.5600,0.5800,0.6300
63b9fc83-2050-49dc-97c2-f28480eecd3a,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,I fear that an AI assistant might impersonate me and contact my family or friends.,62,0.3800,0.4500,0.4700,0.5000,0.5100,0.5300,0.5300,0.5400,0.5600,0.5800,0.6300
63b9fc83-2050-49dc-97c2-f28480eecd3a,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,"It will make a harmful decision based on data, completely ignoring the emotional side of things when it comes to people.",62,0.3800,0.4400,0.4700,0.5100,0.5100,0.5300,0.5300,0.5400,0.5600,0.6000,0.6300
63b9fc83-2050-49dc-97c2-f28480eecd3a,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,"It could make a wrong decision in terms of medical assistance or care. It could also make decisions that would make me lose money or incur losses, or make less money than I would've made myself. The AI cannot be me, it's just a machine, so trying to be me and then going ahead and acting like it's me, is unacceptable for me It lacks the human part of my reasoning and for that it cannot be fully trusted to act on my behalf. sending messages on my behalf is also unacceptable nor scheduling my meets",62,0.3800,0.4400,0.4600,0.5000,0.5100,0.5300,0.5300,0.5400,0.5500,0.5700,0.6000
63b9fc83-2050-49dc-97c2-f28480eecd3a,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,AI Assistant makes decisions without approval.,62,0.3800,0.4600,0.4800,0.5000,0.5200,0.5300,0.5400,0.5500,0.5600,0.5800,0.6400
63b9fc83-2050-49dc-97c2-f28480eecd3a,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,"I don't want AI to make decisions for my family, and I don't have the authority to make decisions for my family.

",62,0.3800,0.4000,0.4500,0.4900,0.5100,0.5200,0.5300,0.5400,0.5500,0.5700,0.5900
